time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
8.700000E-04 4.647300E+04 6.337000E+03 6.448500E+04
8.800000E-04 4.693800E+04 6.406000E+03 6.526600E+04
8.900000E-04 4.745900E+04 6.464000E+03 6.603400E+04
9.000000E-04 4.799000E+04 6.543000E+03 6.682600E+04
9.100000E-04 4.856900E+04 6.651000E+03 6.760800E+04
9.200000E-04 4.914900E+04 6.732000E+03 6.839600E+04
9.300000E-04 4.969100E+04 6.817000E+03 6.914200E+04
9.400000E-04 5.023800E+04 6.879000E+03 6.977800E+04
9.500000E-04 5.079100E+04 6.934000E+03 7.045500E+04
9.600000E-04 5.137400E+04 7.033000E+03 7.115700E+04
9.700000E-04 5.190900E+04 7.111000E+03 7.189900E+04
9.800000E-04 5.247800E+04 7.188000E+03 7.266800E+04
9.900000E-04 5.299300E+04 7.256000E+03 7.339800E+04
1.000000E-03 5.352700E+04 7.326000E+03 7.414000E+04
