time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
5.900000E-04 3.098700E+04 4.291000E+03 4.244300E+04
6.000000E-04 3.158100E+04 4.369000E+03 4.320700E+04
6.100000E-04 3.216300E+04 4.466000E+03 4.390500E+04
6.200000E-04 3.271800E+04 4.526000E+03 4.463200E+04
6.300000E-04 3.322000E+04 4.618000E+03 4.536000E+04
6.400000E-04 3.383800E+04 4.686000E+03 4.619200E+04
6.500000E-04 3.433600E+04 4.783000E+03 4.700500E+04
6.600000E-04 3.486000E+04 4.849000E+03 4.773400E+04
6.700000E-04 3.544400E+04 4.935000E+03 4.854800E+04
6.800000E-04 3.598700E+04 5.011000E+03 4.930600E+04
6.900000E-04 3.653900E+04 5.098000E+03 5.007800E+04
7.000000E-04 3.711600E+04 5.138000E+03 5.081200E+04
7.100000E-04 3.767000E+04 5.248000E+03 5.161100E+04
7.200000E-04 3.822700E+04 5.319000E+03 5.243200E+04
7.300000E-04 3.878200E+04 5.419000E+03 5.322100E+04
7.400000E-04 3.934800E+04 5.454000E+03 5.397100E+04
7.500000E-04 3.992200E+04 5.550000E+03 5.472200E+04
7.600000E-04 4.046200E+04 5.645000E+03 5.548000E+04
7.700000E-04 4.099800E+04 5.735000E+03 5.623300E+04
7.800000E-04 4.153600E+04 5.815000E+03 5.695000E+04
7.900000E-04 4.209500E+04 5.900000E+03 5.767200E+04
8.000000E-04 4.272500E+04 5.983000E+03 5.843500E+04
8.100000E-04 4.330600E+04 6.025000E+03 5.922200E+04
8.200000E-04 4.386100E+04 6.067000E+03 5.998700E+04
8.300000E-04 4.442400E+04 6.163000E+03 6.075300E+04
8.400000E-04 4.496900E+04 6.216000E+03 6.153700E+04
8.500000E-04 4.549800E+04 6.313000E+03 6.223900E+04
8.600000E-04 4.601700E+04 6.402000E+03 6.293500E+04
8.700000E-04 4.654000E+04 6.494000E+03 6.370500E+04
8.800000E-04 4.702400E+04 6.575000E+03 6.449300E+04
8.900000E-04 4.756100E+04 6.640000E+03 6.532800E+04
9.000000E-04 4.818200E+04 6.723000E+03 6.616000E+04
9.100000E-04 4.874000E+04 6.805000E+03 6.696000E+04
9.200000E-04 4.927200E+04 6.854000E+03 6.779500E+04
9.300000E-04 4.983000E+04 6.905000E+03 6.860900E+04
9.400000E-04 5.033400E+04 6.976000E+03 6.940600E+04
9.500000E-04 5.081500E+04 7.081000E+03 7.012400E+04
9.600000E-04 5.140800E+04 7.156000E+03 7.084600E+04
9.700000E-04 5.194400E+04 7.219000E+03 7.157800E+04
9.800000E-04 5.246900E+04 7.327000E+03 7.234400E+04
9.900000E-04 5.306500E+04 7.393000E+03 7.308500E+04
1.000000E-03 5.360000E+04 7.473000E+03 7.386500E+04
