time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 5.900000E+01 0.000000E+00 7.900000E+01
2.000000E-05 2.640000E+02 9.000000E+00 4.020000E+02
3.000000E-05 5.930000E+02 4.600000E+01 8.490000E+02
4.000000E-05 9.780000E+02 8.700000E+01 1.410000E+03
5.000000E-05 1.454000E+03 1.880000E+02 2.088000E+03
6.000000E-05 1.994000E+03 2.610000E+02 2.838000E+03
7.000000E-05 2.552000E+03 3.530000E+02 3.621000E+03
8.000000E-05 3.046000E+03 4.270000E+02 4.349000E+03
9.000000E-05 3.612000E+03 4.900000E+02 5.077000E+03
1.000000E-04 4.192000E+03 5.670000E+02 5.811000E+03
1.100000E-04 4.759000E+03 6.250000E+02 6.644000E+03
1.200000E-04 5.294000E+03 6.940000E+02 7.399000E+03
1.300000E-04 5.847000E+03 8.270000E+02 8.143000E+03
1.400000E-04 6.428000E+03 8.970000E+02 8.887000E+03
1.500000E-04 6.985000E+03 9.350000E+02 9.648000E+03
1.600000E-04 7.535000E+03 9.690000E+02 1.042500E+04
1.700000E-04 8.078000E+03 1.064000E+03 1.111400E+04
1.800000E-04 8.668000E+03 1.137000E+03 1.181200E+04
1.900000E-04 9.212000E+03 1.280000E+03 1.249000E+04
2.000000E-04 9.791000E+03 1.306000E+03 1.317000E+04
2.100000E-04 1.035200E+04 1.378000E+03 1.392600E+04
2.200000E-04 1.091600E+04 1.476000E+03 1.471600E+04
2.300000E-04 1.145700E+04 1.552000E+03 1.551500E+04
2.400000E-04 1.200300E+04 1.624000E+03 1.624600E+04
2.500000E-04 1.249500E+04 1.712000E+03 1.699700E+04
2.600000E-04 1.302300E+04 1.816000E+03 1.775200E+04
2.700000E-04 1.356900E+04 1.855000E+03 1.849700E+04
2.800000E-04 1.412100E+04 1.920000E+03 1.925600E+04
2.900000E-04 1.466800E+04 1.987000E+03 2.000600E+04
3.000000E-04 1.523800E+04 2.079000E+03 2.068100E+04
3.100000E-04 1.579200E+04 2.122000E+03 2.145600E+04
3.200000E-04 1.638700E+04 2.226000E+03 2.223900E+04
3.300000E-04 1.693800E+04 2.311000E+03 2.306700E+04
3.400000E-04 1.753700E+04 2.359000E+03 2.373800E+04
3.500000E-04 1.807700E+04 2.437000E+03 2.445900E+04
3.600000E-04 1.860000E+04 2.511000E+03 2.525700E+04
3.700000E-04 1.920400E+04 2.571000E+03 2.603100E+04
3.800000E-04 1.981700E+04 2.668000E+03 2.679000E+04
3.900000E-04 2.038300E+04 2.750000E+03 2.759000E+04
4.000000E-04 2.096100E+04 2.784000E+03 2.834100E+04
4.100000E-04 2.146200E+04 2.873000E+03 2.899800E+04
4.200000E-04 2.201200E+04 2.962000E+03 2.974300E+04
4.300000E-04 2.252200E+04 3.043000E+03 3.047700E+04
4.400000E-04 2.305300E+04 3.107000E+03 3.129100E+04
4.500000E-04 2.361100E+04 3.158000E+03 3.204000E+04
4.600000E-04 2.414400E+04 3.232000E+03 3.283000E+04
4.700000E-04 2.471500E+04 3.271000E+03 3.356900E+04
4.800000E-04 2.527500E+04 3.351000E+03 3.431200E+04
4.900000E-04 2.581400E+04 3.436000E+03 3.500500E+04
5.000000E-04 2.638400E+04 3.481000E+03 3.580300E+04
5.100000E-04 2.696700E+04 3.551000E+03 3.665800E+04
5.200000E-04 2.752500E+04 3.608000E+03 3.747400E+04
5.300000E-04 2.808500E+04 3.695000E+03 3.823800E+04
5.400000E-04 2.865400E+04 3.761000E+03 3.898400E+04
5.500000E-04 2.922700E+04 3.814000E+03 3.980400E+04
5.600000E-04 2.981600E+04 3.858000E+03 4.058100E+04
5.700000E-04 3.038600E+04 3.939000E+03 4.144500E+04
5.800000E-04 3.094200E+04 4.013000E+03 4.228700E+04
5.900000E-04 3.156300E+04 4.088000E+03 4.301100E+04
6.000000E-04 3.213100E+04 4.125000E+03 4.368600E+04
6.100000E-04 3.266500E+04 4.184000E+03 4.434900E+04
6.200000E-04 3.321000E+04 4.241000E+03 4.507100E+04
6.300000E-04 3.376800E+04 4.328000E+03 4.584100E+04
