time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 3.800000E+01 0.000000E+00 7.100000E+01
2.000000E-05 2.120000E+02 2.800000E+01 3.630000E+02
3.000000E-05 5.090000E+02 6.500000E+01 8.360000E+02
4.000000E-05 9.150000E+02 9.200000E+01 1.480000E+03
5.000000E-05 1.398000E+03 1.950000E+02 2.166000E+03
6.000000E-05 1.905000E+03 2.460000E+02 2.882000E+03
7.000000E-05 2.408000E+03 3.310000E+02 3.593000E+03
8.000000E-05 2.938000E+03 4.180000E+02 4.383000E+03
9.000000E-05 3.498000E+03 4.780000E+02 5.187000E+03
1.000000E-04 4.069000E+03 5.440000E+02 6.038000E+03
1.100000E-04 4.635000E+03 6.020000E+02 6.905000E+03
1.200000E-04 5.244000E+03 6.790000E+02 7.657000E+03
1.300000E-04 5.810000E+03 7.430000E+02 8.388000E+03
1.400000E-04 6.367000E+03 7.930000E+02 9.127000E+03
1.500000E-04 6.896000E+03 8.640000E+02 9.880000E+03
1.600000E-04 7.430000E+03 9.960000E+02 1.065800E+04
1.700000E-04 7.967000E+03 1.029000E+03 1.147400E+04
1.800000E-04 8.577000E+03 1.120000E+03 1.227700E+04
1.900000E-04 9.093000E+03 1.189000E+03 1.311900E+04
2.000000E-04 9.580000E+03 1.328000E+03 1.394800E+04
2.100000E-04 1.008800E+04 1.371000E+03 1.476200E+04
2.200000E-04 1.063000E+04 1.431000E+03 1.551700E+04
2.300000E-04 1.116300E+04 1.508000E+03 1.627300E+04
2.400000E-04 1.171300E+04 1.588000E+03 1.701200E+04
2.500000E-04 1.224200E+04 1.654000E+03 1.784200E+04
2.600000E-04 1.279300E+04 1.733000E+03 1.856100E+04
2.700000E-04 1.336300E+04 1.810000E+03 1.930900E+04
2.800000E-04 1.389200E+04 1.883000E+03 2.002000E+04
2.900000E-04 1.441500E+04 1.952000E+03 2.077600E+04
3.000000E-04 1.497800E+04 2.031000E+03 2.159000E+04
3.100000E-04 1.551400E+04 2.137000E+03 2.231900E+04
3.200000E-04 1.613500E+04 2.220000E+03 2.310600E+04
3.300000E-04 1.671100E+04 2.306000E+03 2.394800E+04
