time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 4.500000E+01 0.000000E+00 6.100000E+01
2.000000E-05 2.490000E+02 0.000000E+00 2.770000E+02
3.000000E-05 5.340000E+02 1.700000E+01 6.730000E+02
4.000000E-05 9.870000E+02 1.290000E+02 1.230000E+03
5.000000E-05 1.538000E+03 2.170000E+02 1.862000E+03
6.000000E-05 2.063000E+03 2.990000E+02 2.576000E+03
7.000000E-05 2.585000E+03 3.610000E+02 3.302000E+03
8.000000E-05 3.082000E+03 4.190000E+02 4.092000E+03
9.000000E-05 3.629000E+03 4.510000E+02 4.890000E+03
1.000000E-04 4.184000E+03 5.410000E+02 5.641000E+03
1.100000E-04 4.749000E+03 5.890000E+02 6.400000E+03
1.200000E-04 5.359000E+03 6.370000E+02 7.146000E+03
1.300000E-04 5.927000E+03 7.150000E+02 7.948000E+03
1.400000E-04 6.518000E+03 7.690000E+02 8.783000E+03
1.500000E-04 7.049000E+03 8.380000E+02 9.621000E+03
1.600000E-04 7.614000E+03 8.820000E+02 1.044100E+04
1.700000E-04 8.194000E+03 9.950000E+02 1.122400E+04
1.800000E-04 8.847000E+03 1.087000E+03 1.198400E+04
1.900000E-04 9.450000E+03 1.153000E+03 1.275200E+04
2.000000E-04 1.001200E+04 1.222000E+03 1.359800E+04
2.100000E-04 1.054300E+04 1.353000E+03 1.440100E+04
2.200000E-04 1.107800E+04 1.446000E+03 1.523400E+04
2.300000E-04 1.159000E+04 1.558000E+03 1.609200E+04
2.400000E-04 1.210200E+04 1.650000E+03 1.687800E+04
2.500000E-04 1.263400E+04 1.717000E+03 1.764100E+04
2.600000E-04 1.316600E+04 1.801000E+03 1.844700E+04
2.700000E-04 1.374300E+04 1.880000E+03 1.925600E+04
2.800000E-04 1.431400E+04 1.927000E+03 2.004900E+04
2.900000E-04 1.489600E+04 2.005000E+03 2.084000E+04
3.000000E-04 1.553300E+04 2.132000E+03 2.161000E+04
3.100000E-04 1.608200E+04 2.210000E+03 2.243100E+04
3.200000E-04 1.666600E+04 2.242000E+03 2.316100E+04
3.300000E-04 1.725400E+04 2.351000E+03 2.391200E+04
3.400000E-04 1.778700E+04 2.437000E+03 2.469500E+04
3.500000E-04 1.829800E+04 2.543000E+03 2.545100E+04
3.600000E-04 1.887800E+04 2.607000E+03 2.623900E+04
3.700000E-04 1.948400E+04 2.672000E+03 2.695900E+04
3.800000E-04 2.009500E+04 2.738000E+03 2.772900E+04
3.900000E-04 2.066500E+04 2.835000E+03 2.849600E+04
4.000000E-04 2.125900E+04 2.908000E+03 2.920900E+04
4.100000E-04 2.180500E+04 2.997000E+03 2.995000E+04
4.200000E-04 2.239600E+04 3.098000E+03 3.072000E+04
4.300000E-04 2.292700E+04 3.187000E+03 3.148300E+04
4.400000E-04 2.349400E+04 3.251000E+03 3.216300E+04
4.500000E-04 2.403500E+04 3.320000E+03 3.280900E+04
4.600000E-04 2.457800E+04 3.369000E+03 3.354400E+04
4.700000E-04 2.503300E+04 3.458000E+03 3.427000E+04
4.800000E-04 2.555300E+04 3.506000E+03 3.499700E+04
4.900000E-04 2.608200E+04 3.582000E+03 3.571600E+04
5.000000E-04 2.662600E+04 3.637000E+03 3.647800E+04
5.100000E-04 2.717500E+04 3.685000E+03 3.718100E+04
5.200000E-04 2.774400E+04 3.755000E+03 3.789900E+04
5.300000E-04 2.834500E+04 3.833000E+03 3.862300E+04
5.400000E-04 2.891900E+04 3.895000E+03 3.936200E+04
5.500000E-04 2.944300E+04 3.940000E+03 4.011300E+04
5.600000E-04 2.996200E+04 4.002000E+03 4.079400E+04
5.700000E-04 3.049800E+04 4.096000E+03 4.145200E+04
5.800000E-04 3.106700E+04 4.172000E+03 4.213800E+04
5.900000E-04 3.160600E+04 4.272000E+03 4.291300E+04
6.000000E-04 3.214200E+04 4.327000E+03 4.371800E+04
6.100000E-04 3.269000E+04 4.406000E+03 4.455300E+04
6.200000E-04 3.323100E+04 4.519000E+03 4.539700E+04
6.300000E-04 3.376200E+04 4.552000E+03 4.621500E+04
6.400000E-04 3.429700E+04 4.632000E+03 4.702800E+04
6.500000E-04 3.483200E+04 4.721000E+03 4.781800E+04
6.600000E-04 3.537900E+04 4.798000E+03 4.859400E+04
6.700000E-04 3.597800E+04 4.870000E+03 4.933100E+04
6.800000E-04 3.654200E+04 4.969000E+03 5.005600E+04
6.900000E-04 3.711300E+04 5.014000E+03 5.079300E+04
7.000000E-04 3.768800E+04 5.080000E+03 5.153200E+04
