time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 4.300000E+01 1.000000E+01 7.200000E+01
2.000000E-05 2.250000E+02 1.000000E+01 3.560000E+02
3.000000E-05 5.870000E+02 5.600000E+01 7.690000E+02
4.000000E-05 1.006000E+03 1.130000E+02 1.367000E+03
5.000000E-05 1.494000E+03 2.070000E+02 2.057000E+03
6.000000E-05 2.019000E+03 2.550000E+02 2.793000E+03
7.000000E-05 2.585000E+03 3.300000E+02 3.546000E+03
8.000000E-05 3.163000E+03 4.140000E+02 4.310000E+03
9.000000E-05 3.714000E+03 4.630000E+02 5.080000E+03
1.000000E-04 4.314000E+03 5.600000E+02 5.900000E+03
1.100000E-04 4.837000E+03 5.940000E+02 6.654000E+03
1.200000E-04 5.387000E+03 6.780000E+02 7.354000E+03
1.300000E-04 5.936000E+03 7.410000E+02 8.138000E+03
1.400000E-04 6.492000E+03 8.220000E+02 8.857000E+03
1.500000E-04 7.046000E+03 9.050000E+02 9.632000E+03
1.600000E-04 7.609000E+03 9.650000E+02 1.040900E+04
1.700000E-04 8.223000E+03 1.058000E+03 1.118600E+04
1.800000E-04 8.849000E+03 1.123000E+03 1.193200E+04
1.900000E-04 9.362000E+03 1.202000E+03 1.272900E+04
2.000000E-04 9.927000E+03 1.266000E+03 1.355400E+04
2.100000E-04 1.042100E+04 1.351000E+03 1.436500E+04
2.200000E-04 1.089400E+04 1.379000E+03 1.519000E+04
2.300000E-04 1.141600E+04 1.455000E+03 1.600700E+04
2.400000E-04 1.198500E+04 1.497000E+03 1.678900E+04
2.500000E-04 1.256900E+04 1.542000E+03 1.753700E+04
2.600000E-04 1.314000E+04 1.588000E+03 1.830900E+04
2.700000E-04 1.368300E+04 1.663000E+03 1.910400E+04
2.800000E-04 1.423600E+04 1.725000E+03 1.991000E+04
2.900000E-04 1.476300E+04 1.767000E+03 2.073200E+04
3.000000E-04 1.524200E+04 1.823000E+03 2.160100E+04
3.100000E-04 1.582700E+04 1.905000E+03 2.247300E+04
3.200000E-04 1.641400E+04 1.965000E+03 2.328900E+04
3.300000E-04 1.703300E+04 2.041000E+03 2.401800E+04
3.400000E-04 1.759900E+04 2.114000E+03 2.473000E+04
3.500000E-04 1.812900E+04 2.166000E+03 2.541300E+04
3.600000E-04 1.870200E+04 2.244000E+03 2.612600E+04
3.700000E-04 1.923600E+04 2.331000E+03 2.685100E+04
3.800000E-04 1.975300E+04 2.361000E+03 2.761000E+04
3.900000E-04 2.030500E+04 2.394000E+03 2.841600E+04
4.000000E-04 2.088000E+04 2.464000E+03 2.923800E+04
4.100000E-04 2.143900E+04 2.547000E+03 3.008300E+04
4.200000E-04 2.207100E+04 2.622000E+03 3.088300E+04
4.300000E-04 2.266000E+04 2.695000E+03 3.163000E+04
4.400000E-04 2.328300E+04 2.779000E+03 3.236300E+04
4.500000E-04 2.387600E+04 2.831000E+03 3.311600E+04
4.600000E-04 2.447300E+04 2.891000E+03 3.388100E+04
4.700000E-04 2.508400E+04 2.979000E+03 3.463600E+04
4.800000E-04 2.565700E+04 3.054000E+03 3.538000E+04
4.900000E-04 2.621200E+04 3.138000E+03 3.608900E+04
5.000000E-04 2.678300E+04 3.232000E+03 3.676400E+04
5.100000E-04 2.735200E+04 3.356000E+03 3.747800E+04
5.200000E-04 2.788200E+04 3.421000E+03 3.816500E+04
5.300000E-04 2.843900E+04 3.526000E+03 3.883400E+04
5.400000E-04 2.899500E+04 3.585000E+03 3.961100E+04
5.500000E-04 2.953600E+04 3.650000E+03 4.032500E+04
5.600000E-04 3.007800E+04 3.734000E+03 4.109000E+04
5.700000E-04 3.057100E+04 3.811000E+03 4.186400E+04
5.800000E-04 3.106200E+04 3.902000E+03 4.261300E+04
5.900000E-04 3.162100E+04 4.011000E+03 4.340600E+04
6.000000E-04 3.212500E+04 4.080000E+03 4.419000E+04
6.100000E-04 3.261700E+04 4.115000E+03 4.493900E+04
6.200000E-04 3.313200E+04 4.170000E+03 4.575400E+04
6.300000E-04 3.366400E+04 4.248000E+03 4.650000E+04
6.400000E-04 3.417100E+04 4.322000E+03 4.722700E+04
6.500000E-04 3.470800E+04 4.358000E+03 4.796900E+04
6.600000E-04 3.533000E+04 4.426000E+03 4.862200E+04
6.700000E-04 3.591500E+04 4.454000E+03 4.931800E+04
6.800000E-04 3.646100E+04 4.520000E+03 5.006200E+04
6.900000E-04 3.699600E+04 4.597000E+03 5.086600E+04
7.000000E-04 3.753900E+04 4.725000E+03 5.161100E+04
7.100000E-04 3.807300E+04 4.812000E+03 5.238100E+04
7.200000E-04 3.865500E+04 4.882000E+03 5.310000E+04
7.300000E-04 3.929300E+04 4.941000E+03 5.384300E+04
7.400000E-04 3.984600E+04 5.002000E+03 5.463400E+04
7.500000E-04 4.040600E+04 5.049000E+03 5.543100E+04
7.600000E-04 4.095400E+04 5.114000E+03 5.623400E+04
7.700000E-04 4.150100E+04 5.225000E+03 5.702700E+04
7.800000E-04 4.210500E+04 5.319000E+03 5.780000E+04
7.900000E-04 4.270800E+04 5.416000E+03 5.862300E+04
8.000000E-04 4.325800E+04 5.476000E+03 5.942900E+04
8.100000E-04 4.379000E+04 5.512000E+03 6.023500E+04
8.200000E-04 4.437000E+04 5.646000E+03 6.100500E+04
8.300000E-04 4.493900E+04 5.754000E+03 6.174200E+04
8.400000E-04 4.550300E+04 5.840000E+03 6.253300E+04
8.500000E-04 4.608000E+04 5.925000E+03 6.330100E+04
8.600000E-04 4.668000E+04 5.984000E+03 6.408300E+04
