time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 2.500000E+01 8.000000E+00 7.800000E+01
2.000000E-05 1.990000E+02 3.900000E+01 3.680000E+02
3.000000E-05 5.150000E+02 6.500000E+01 8.220000E+02
4.000000E-05 9.240000E+02 1.500000E+02 1.373000E+03
5.000000E-05 1.417000E+03 1.880000E+02 2.000000E+03
6.000000E-05 1.977000E+03 3.100000E+02 2.721000E+03
7.000000E-05 2.532000E+03 3.740000E+02 3.439000E+03
8.000000E-05 3.133000E+03 4.520000E+02 4.157000E+03
9.000000E-05 3.686000E+03 5.350000E+02 4.866000E+03
1.000000E-04 4.254000E+03 5.930000E+02 5.636000E+03
1.100000E-04 4.814000E+03 6.560000E+02 6.449000E+03
1.200000E-04 5.404000E+03 7.430000E+02 7.211000E+03
1.300000E-04 5.983000E+03 8.290000E+02 7.969000E+03
1.400000E-04 6.537000E+03 9.460000E+02 8.706000E+03
1.500000E-04 7.097000E+03 9.790000E+02 9.480000E+03
1.600000E-04 7.664000E+03 1.045000E+03 1.021800E+04
1.700000E-04 8.268000E+03 1.106000E+03 1.095800E+04
1.800000E-04 8.856000E+03 1.185000E+03 1.169100E+04
1.900000E-04 9.501000E+03 1.250000E+03 1.244800E+04
2.000000E-04 1.007100E+04 1.329000E+03 1.317300E+04
2.100000E-04 1.059700E+04 1.433000E+03 1.395300E+04
2.200000E-04 1.115900E+04 1.456000E+03 1.469900E+04
2.300000E-04 1.171100E+04 1.512000E+03 1.547000E+04
2.400000E-04 1.225700E+04 1.606000E+03 1.625800E+04
2.500000E-04 1.281100E+04 1.663000E+03 1.705000E+04
2.600000E-04 1.334700E+04 1.726000E+03 1.781100E+04
2.700000E-04 1.390200E+04 1.810000E+03 1.857500E+04
2.800000E-04 1.442200E+04 1.891000E+03 1.937000E+04
2.900000E-04 1.492600E+04 1.947000E+03 2.014900E+04
3.000000E-04 1.544100E+04 1.995000E+03 2.097000E+04
3.100000E-04 1.595200E+04 2.120000E+03 2.177900E+04
3.200000E-04 1.646600E+04 2.183000E+03 2.260600E+04
3.300000E-04 1.698900E+04 2.262000E+03 2.341400E+04
3.400000E-04 1.754400E+04 2.372000E+03 2.418700E+04
3.500000E-04 1.806400E+04 2.447000E+03 2.496500E+04
3.600000E-04 1.864000E+04 2.517000E+03 2.576900E+04
3.700000E-04 1.920800E+04 2.574000E+03 2.656900E+04
3.800000E-04 1.976700E+04 2.666000E+03 2.730900E+04
3.900000E-04 2.033200E+04 2.763000E+03 2.808100E+04
4.000000E-04 2.093000E+04 2.825000E+03 2.891200E+04
4.100000E-04 2.147200E+04 2.909000E+03 2.970900E+04
4.200000E-04 2.199900E+04 3.001000E+03 3.051800E+04
