time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 4.900000E+01 0.000000E+00 6.000000E+01
2.000000E-05 2.280000E+02 1.000000E+01 3.470000E+02
3.000000E-05 5.530000E+02 6.200000E+01 7.750000E+02
4.000000E-05 9.370000E+02 9.100000E+01 1.411000E+03
5.000000E-05 1.473000E+03 1.780000E+02 2.142000E+03
6.000000E-05 2.061000E+03 2.210000E+02 2.863000E+03
7.000000E-05 2.568000E+03 2.810000E+02 3.603000E+03
8.000000E-05 3.088000E+03 3.590000E+02 4.407000E+03
9.000000E-05 3.602000E+03 4.250000E+02 5.159000E+03
1.000000E-04 4.203000E+03 5.110000E+02 5.983000E+03
1.100000E-04 4.785000E+03 5.730000E+02 6.805000E+03
1.200000E-04 5.337000E+03 6.940000E+02 7.590000E+03
1.300000E-04 5.875000E+03 7.690000E+02 8.401000E+03
1.400000E-04 6.426000E+03 8.050000E+02 9.130000E+03
1.500000E-04 6.925000E+03 9.170000E+02 9.894000E+03
1.600000E-04 7.474000E+03 1.006000E+03 1.062500E+04
1.700000E-04 8.009000E+03 1.069000E+03 1.132200E+04
1.800000E-04 8.585000E+03 1.117000E+03 1.209300E+04
1.900000E-04 9.124000E+03 1.183000E+03 1.280500E+04
2.000000E-04 9.656000E+03 1.241000E+03 1.363700E+04
2.100000E-04 1.020500E+04 1.353000E+03 1.438200E+04
2.200000E-04 1.073800E+04 1.404000E+03 1.510300E+04
2.300000E-04 1.127700E+04 1.476000E+03 1.580700E+04
2.400000E-04 1.188900E+04 1.550000E+03 1.656600E+04
2.500000E-04 1.247100E+04 1.647000E+03 1.739600E+04
2.600000E-04 1.304100E+04 1.724000E+03 1.821200E+04
2.700000E-04 1.355200E+04 1.798000E+03 1.897200E+04
2.800000E-04 1.412900E+04 1.876000E+03 1.974500E+04
2.900000E-04 1.470000E+04 1.968000E+03 2.056500E+04
3.000000E-04 1.526000E+04 2.063000E+03 2.131200E+04
