time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 3.200000E+01 8.000000E+00 4.600000E+01
2.000000E-05 1.860000E+02 1.700000E+01 2.540000E+02
3.000000E-05 4.730000E+02 8.200000E+01 6.730000E+02
4.000000E-05 8.750000E+02 1.450000E+02 1.200000E+03
5.000000E-05 1.353000E+03 2.130000E+02 1.808000E+03
6.000000E-05 1.863000E+03 3.080000E+02 2.553000E+03
7.000000E-05 2.448000E+03 4.080000E+02 3.358000E+03
8.000000E-05 3.018000E+03 4.960000E+02 4.181000E+03
9.000000E-05 3.619000E+03 5.610000E+02 4.939000E+03
1.000000E-04 4.228000E+03 6.520000E+02 5.732000E+03
1.100000E-04 4.818000E+03 7.240000E+02 6.514000E+03
1.200000E-04 5.346000E+03 7.850000E+02 7.218000E+03
1.300000E-04 5.893000E+03 8.430000E+02 7.999000E+03
1.400000E-04 6.447000E+03 9.230000E+02 8.775000E+03
1.500000E-04 7.038000E+03 9.880000E+02 9.522000E+03
1.600000E-04 7.551000E+03 1.081000E+03 1.024700E+04
1.700000E-04 8.082000E+03 1.141000E+03 1.097900E+04
1.800000E-04 8.632000E+03 1.242000E+03 1.167700E+04
1.900000E-04 9.163000E+03 1.310000E+03 1.237500E+04
2.000000E-04 9.635000E+03 1.380000E+03 1.308900E+04
2.100000E-04 1.020300E+04 1.485000E+03 1.384800E+04
2.200000E-04 1.079600E+04 1.553000E+03 1.460700E+04
2.300000E-04 1.136900E+04 1.618000E+03 1.538900E+04
2.400000E-04 1.194700E+04 1.694000E+03 1.618500E+04
2.500000E-04 1.252900E+04 1.757000E+03 1.688400E+04
2.600000E-04 1.304500E+04 1.834000E+03 1.758800E+04
2.700000E-04 1.355100E+04 1.906000E+03 1.831000E+04
2.800000E-04 1.409600E+04 1.974000E+03 1.902200E+04
2.900000E-04 1.465700E+04 2.074000E+03 1.972500E+04
3.000000E-04 1.521600E+04 2.126000E+03 2.036500E+04
3.100000E-04 1.579300E+04 2.197000E+03 2.109200E+04
3.200000E-04 1.638800E+04 2.280000E+03 2.183800E+04
3.300000E-04 1.697500E+04 2.340000E+03 2.260300E+04
3.400000E-04 1.753500E+04 2.448000E+03 2.337700E+04
3.500000E-04 1.810800E+04 2.536000E+03 2.409500E+04
3.600000E-04 1.862000E+04 2.617000E+03 2.482100E+04
3.700000E-04 1.913400E+04 2.740000E+03 2.557600E+04
3.800000E-04 1.972200E+04 2.813000E+03 2.634300E+04
3.900000E-04 2.031000E+04 2.887000E+03 2.707900E+04
4.000000E-04 2.091400E+04 2.960000E+03 2.789700E+04
4.100000E-04 2.147100E+04 3.016000E+03 2.867300E+04
4.200000E-04 2.201300E+04 3.113000E+03 2.942400E+04
4.300000E-04 2.253500E+04 3.222000E+03 3.013800E+04
4.400000E-04 2.308700E+04 3.281000E+03 3.087900E+04
4.500000E-04 2.363300E+04 3.351000E+03 3.159000E+04
4.600000E-04 2.418300E+04 3.423000E+03 3.237200E+04
4.700000E-04 2.474500E+04 3.485000E+03 3.318300E+04
4.800000E-04 2.531700E+04 3.573000E+03 3.399500E+04
4.900000E-04 2.589200E+04 3.649000E+03 3.483000E+04
5.000000E-04 2.642400E+04 3.708000E+03 3.563800E+04
5.100000E-04 2.701100E+04 3.785000E+03 3.638900E+04
5.200000E-04 2.758700E+04 3.866000E+03 3.712300E+04
5.300000E-04 2.818500E+04 3.946000E+03 3.791900E+04
5.400000E-04 2.870700E+04 4.014000E+03 3.870100E+04
5.500000E-04 2.924300E+04 4.119000E+03 3.949100E+04
5.600000E-04 2.975100E+04 4.185000E+03 4.019300E+04
5.700000E-04 3.027400E+04 4.227000E+03 4.094100E+04
5.800000E-04 3.079300E+04 4.301000E+03 4.168900E+04
5.900000E-04 3.139600E+04 4.329000E+03 4.248100E+04
6.000000E-04 3.190400E+04 4.382000E+03 4.329900E+04
6.100000E-04 3.245500E+04 4.447000E+03 4.406300E+04
6.200000E-04 3.303700E+04 4.528000E+03 4.477800E+04
6.300000E-04 3.356500E+04 4.563000E+03 4.553200E+04
6.400000E-04 3.414000E+04 4.646000E+03 4.626500E+04
6.500000E-04 3.473100E+04 4.745000E+03 4.697300E+04
6.600000E-04 3.533300E+04 4.803000E+03 4.769200E+04
6.700000E-04 3.588800E+04 4.902000E+03 4.841100E+04
6.800000E-04 3.647500E+04 4.953000E+03 4.923900E+04
6.900000E-04 3.704900E+04 4.999000E+03 5.007900E+04
7.000000E-04 3.761300E+04 5.066000E+03 5.083900E+04
7.100000E-04 3.816200E+04 5.151000E+03 5.158500E+04
7.200000E-04 3.872300E+04 5.188000E+03 5.238900E+04
7.300000E-04 3.927200E+04 5.274000E+03 5.308700E+04
7.400000E-04 3.979000E+04 5.340000E+03 5.380400E+04
7.500000E-04 4.030000E+04 5.432000E+03 5.452500E+04
7.600000E-04 4.081100E+04 5.477000E+03 5.524800E+04
7.700000E-04 4.134200E+04 5.549000E+03 5.602900E+04
7.800000E-04 4.186500E+04 5.588000E+03 5.682000E+04
7.900000E-04 4.240100E+04 5.647000E+03 5.757400E+04
8.000000E-04 4.295500E+04 5.730000E+03 5.838500E+04
8.100000E-04 4.350900E+04 5.843000E+03 5.914400E+04
8.200000E-04 4.408300E+04 5.901000E+03 5.991800E+04
8.300000E-04 4.466200E+04 5.989000E+03 6.067300E+04
8.400000E-04 4.519500E+04 6.055000E+03 6.150800E+04
8.500000E-04 4.571900E+04 6.132000E+03 6.236900E+04
8.600000E-04 4.627200E+04 6.203000E+03 6.312900E+04
8.700000E-04 4.688100E+04 6.279000E+03 6.386300E+04
8.800000E-04 4.739500E+04 6.353000E+03 6.459400E+04
8.900000E-04 4.789300E+04 6.475000E+03 6.532600E+04
9.000000E-04 4.849200E+04 6.551000E+03 6.609700E+04
9.100000E-04 4.906600E+04 6.599000E+03 6.690000E+04
9.200000E-04 4.961800E+04 6.715000E+03 6.771200E+04
9.300000E-04 5.015300E+04 6.821000E+03 6.848900E+04
9.400000E-04 5.071100E+04 6.914000E+03 6.919700E+04
9.500000E-04 5.126100E+04 6.968000E+03 6.994300E+04
9.600000E-04 5.178500E+04 7.050000E+03 7.075200E+04
9.700000E-04 5.238700E+04 7.098000E+03 7.150200E+04
9.800000E-04 5.296500E+04 7.216000E+03 7.229800E+04
9.900000E-04 5.357800E+04 7.354000E+03 7.302300E+04
1.000000E-03 5.416700E+04 7.416000E+03 7.380800E+04
