time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
5.300000E-04 2.794400E+04 3.498000E+03 3.882700E+04
5.400000E-04 2.845700E+04 3.563000E+03 3.960000E+04
5.500000E-04 2.895300E+04 3.644000E+03 4.038900E+04
5.600000E-04 2.952100E+04 3.679000E+03 4.120400E+04
5.700000E-04 3.007800E+04 3.749000E+03 4.204100E+04
5.800000E-04 3.065800E+04 3.777000E+03 4.284500E+04
5.900000E-04 3.124600E+04 3.833000E+03 4.360000E+04
6.000000E-04 3.181200E+04 3.930000E+03 4.439400E+04
6.100000E-04 3.229100E+04 4.032000E+03 4.513000E+04
6.200000E-04 3.281700E+04 4.098000E+03 4.589000E+04
6.300000E-04 3.333400E+04 4.194000E+03 4.665900E+04
6.400000E-04 3.392700E+04 4.249000E+03 4.740200E+04
6.500000E-04 3.451200E+04 4.322000E+03 4.812900E+04
6.600000E-04 3.502800E+04 4.416000E+03 4.886600E+04
6.700000E-04 3.555500E+04 4.457000E+03 4.961900E+04
6.800000E-04 3.608100E+04 4.541000E+03 5.034000E+04
6.900000E-04 3.665100E+04 4.605000E+03 5.105700E+04
7.000000E-04 3.721800E+04 4.681000E+03 5.182000E+04
7.100000E-04 3.778800E+04 4.768000E+03 5.261900E+04
7.200000E-04 3.834600E+04 4.795000E+03 5.334200E+04
7.300000E-04 3.893000E+04 4.864000E+03 5.404000E+04
7.400000E-04 3.946400E+04 4.960000E+03 5.476000E+04
7.500000E-04 4.002600E+04 5.020000E+03 5.546200E+04
7.600000E-04 4.061400E+04 5.128000E+03 5.621800E+04
7.700000E-04 4.120500E+04 5.200000E+03 5.696800E+04
7.800000E-04 4.171900E+04 5.265000E+03 5.777500E+04
7.900000E-04 4.230300E+04 5.332000E+03 5.848600E+04
8.000000E-04 4.280500E+04 5.409000E+03 5.926000E+04
8.100000E-04 4.330700E+04 5.460000E+03 5.996500E+04
8.200000E-04 4.386300E+04 5.515000E+03 6.063700E+04
8.300000E-04 4.440400E+04 5.576000E+03 6.133200E+04
8.400000E-04 4.499100E+04 5.633000E+03 6.207500E+04
8.500000E-04 4.559200E+04 5.720000E+03 6.279000E+04
8.600000E-04 4.613200E+04 5.813000E+03 6.351100E+04
8.700000E-04 4.668000E+04 5.841000E+03 6.428300E+04
8.800000E-04 4.722100E+04 5.902000E+03 6.504400E+04
8.900000E-04 4.774600E+04 5.992000E+03 6.577800E+04
9.000000E-04 4.832300E+04 6.059000E+03 6.652500E+04
9.100000E-04 4.885600E+04 6.144000E+03 6.726000E+04
9.200000E-04 4.940200E+04 6.222000E+03 6.799100E+04
9.300000E-04 4.999600E+04 6.290000E+03 6.867500E+04
9.400000E-04 5.052800E+04 6.372000E+03 6.940500E+04
9.500000E-04 5.108100E+04 6.418000E+03 7.016600E+04
9.600000E-04 5.161700E+04 6.466000E+03 7.089000E+04
9.700000E-04 5.208300E+04 6.554000E+03 7.163400E+04
9.800000E-04 5.260400E+04 6.648000E+03 7.241800E+04
9.900000E-04 5.318800E+04 6.716000E+03 7.316400E+04
1.000000E-03 5.374000E+04 6.770000E+03 7.393200E+04
