time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
3.500000E-04 1.840900E+04 2.476000E+03 2.556100E+04
3.600000E-04 1.896400E+04 2.527000E+03 2.635200E+04
3.700000E-04 1.951000E+04 2.607000E+03 2.707400E+04
3.800000E-04 2.010600E+04 2.675000E+03 2.782700E+04
3.900000E-04 2.066800E+04 2.781000E+03 2.860000E+04
4.000000E-04 2.122400E+04 2.857000E+03 2.938700E+04
4.100000E-04 2.179800E+04 2.936000E+03 3.014200E+04
4.200000E-04 2.232800E+04 2.998000E+03 3.090700E+04
4.300000E-04 2.288200E+04 3.047000E+03 3.165100E+04
4.400000E-04 2.340300E+04 3.083000E+03 3.244600E+04
4.500000E-04 2.396700E+04 3.189000E+03 3.318200E+04
4.600000E-04 2.450300E+04 3.286000E+03 3.387800E+04
4.700000E-04 2.500500E+04 3.370000E+03 3.459100E+04
4.800000E-04 2.550800E+04 3.461000E+03 3.527900E+04
4.900000E-04 2.602000E+04 3.511000E+03 3.600800E+04
5.000000E-04 2.656900E+04 3.550000E+03 3.677900E+04
5.100000E-04 2.706400E+04 3.633000E+03 3.752700E+04
5.200000E-04 2.758600E+04 3.705000E+03 3.829300E+04
5.300000E-04 2.812700E+04 3.816000E+03 3.904400E+04
5.400000E-04 2.869200E+04 3.896000E+03 3.978900E+04
5.500000E-04 2.922900E+04 3.978000E+03 4.059800E+04
5.600000E-04 2.975600E+04 4.036000E+03 4.140100E+04
5.700000E-04 3.029900E+04 4.090000E+03 4.220600E+04
5.800000E-04 3.086400E+04 4.146000E+03 4.295700E+04
5.900000E-04 3.138700E+04 4.258000E+03 4.375300E+04
6.000000E-04 3.190800E+04 4.303000E+03 4.458400E+04
6.100000E-04 3.247200E+04 4.363000E+03 4.539200E+04
6.200000E-04 3.305700E+04 4.450000E+03 4.624000E+04
6.300000E-04 3.365300E+04 4.538000E+03 4.702500E+04
6.400000E-04 3.422400E+04 4.608000E+03 4.781900E+04
6.500000E-04 3.478400E+04 4.683000E+03 4.859300E+04
6.600000E-04 3.533100E+04 4.752000E+03 4.941100E+04
6.700000E-04 3.582900E+04 4.841000E+03 5.015100E+04
6.800000E-04 3.632400E+04 4.920000E+03 5.091600E+04
6.900000E-04 3.685500E+04 4.985000E+03 5.170700E+04
7.000000E-04 3.739900E+04 5.044000E+03 5.254800E+04
7.100000E-04 3.790700E+04 5.144000E+03 5.329200E+04
7.200000E-04 3.843100E+04 5.214000E+03 5.406100E+04
7.300000E-04 3.895900E+04 5.300000E+03 5.484900E+04
7.400000E-04 3.949000E+04 5.388000E+03 5.562000E+04
7.500000E-04 3.999300E+04 5.447000E+03 5.633900E+04
7.600000E-04 4.050700E+04 5.498000E+03 5.708400E+04
7.700000E-04 4.101800E+04 5.582000E+03 5.784600E+04
7.800000E-04 4.160900E+04 5.686000E+03 5.859900E+04
7.900000E-04 4.213700E+04 5.778000E+03 5.932600E+04
8.000000E-04 4.271600E+04 5.841000E+03 6.014200E+04
8.100000E-04 4.323900E+04 5.936000E+03 6.096000E+04
8.200000E-04 4.379800E+04 6.010000E+03 6.174800E+04
8.300000E-04 4.435100E+04 6.077000E+03 6.253300E+04
8.400000E-04 4.493100E+04 6.138000E+03 6.329000E+04
8.500000E-04 4.547000E+04 6.228000E+03 6.406500E+04
8.600000E-04 4.604400E+04 6.313000E+03 6.478900E+04
8.700000E-04 4.663200E+04 6.358000E+03 6.555000E+04
8.800000E-04 4.719800E+04 6.474000E+03 6.635000E+04
8.900000E-04 4.780200E+04 6.551000E+03 6.706700E+04
9.000000E-04 4.842000E+04 6.618000E+03 6.780800E+04
9.100000E-04 4.903000E+04 6.679000E+03 6.856600E+04
9.200000E-04 4.961900E+04 6.747000E+03 6.938900E+04
9.300000E-04 5.019100E+04 6.852000E+03 7.020700E+04
9.400000E-04 5.070700E+04 6.941000E+03 7.104600E+04
9.500000E-04 5.128300E+04 7.012000E+03 7.189600E+04
9.600000E-04 5.185800E+04 7.061000E+03 7.267400E+04
9.700000E-04 5.241900E+04 7.125000E+03 7.350500E+04
9.800000E-04 5.293300E+04 7.184000E+03 7.433900E+04
9.900000E-04 5.344000E+04 7.219000E+03 7.515600E+04
1.000000E-03 5.393100E+04 7.274000E+03 7.592400E+04
