time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 5.400000E+01 0.000000E+00 6.100000E+01
2.000000E-05 2.820000E+02 1.400000E+01 3.240000E+02
3.000000E-05 6.020000E+02 5.600000E+01 7.670000E+02
4.000000E-05 1.042000E+03 9.800000E+01 1.398000E+03
5.000000E-05 1.509000E+03 1.850000E+02 2.065000E+03
6.000000E-05 2.068000E+03 2.260000E+02 2.794000E+03
7.000000E-05 2.614000E+03 3.030000E+02 3.515000E+03
8.000000E-05 3.224000E+03 3.920000E+02 4.265000E+03
9.000000E-05 3.821000E+03 4.600000E+02 4.986000E+03
1.000000E-04 4.386000E+03 5.290000E+02 5.639000E+03
1.100000E-04 4.994000E+03 6.130000E+02 6.390000E+03
1.200000E-04 5.613000E+03 7.040000E+02 7.241000E+03
1.300000E-04 6.223000E+03 8.120000E+02 8.107000E+03
1.400000E-04 6.753000E+03 8.990000E+02 8.867000E+03
1.500000E-04 7.299000E+03 9.690000E+02 9.610000E+03
1.600000E-04 7.817000E+03 1.058000E+03 1.029900E+04
1.700000E-04 8.365000E+03 1.129000E+03 1.100000E+04
1.800000E-04 8.905000E+03 1.199000E+03 1.173200E+04
1.900000E-04 9.474000E+03 1.230000E+03 1.249100E+04
2.000000E-04 1.000500E+04 1.284000E+03 1.331200E+04
2.100000E-04 1.055700E+04 1.345000E+03 1.408700E+04
2.200000E-04 1.116700E+04 1.404000E+03 1.495000E+04
2.300000E-04 1.179800E+04 1.446000E+03 1.572800E+04
2.400000E-04 1.238600E+04 1.530000E+03 1.646700E+04
2.500000E-04 1.293000E+04 1.639000E+03 1.722600E+04
2.600000E-04 1.350500E+04 1.678000E+03 1.795400E+04
2.700000E-04 1.413500E+04 1.730000E+03 1.868400E+04
2.800000E-04 1.474400E+04 1.833000E+03 1.940300E+04
2.900000E-04 1.533000E+04 1.911000E+03 2.015300E+04
3.000000E-04 1.586200E+04 2.011000E+03 2.096500E+04
3.100000E-04 1.642600E+04 2.077000E+03 2.171900E+04
3.200000E-04 1.694100E+04 2.204000E+03 2.246900E+04
3.300000E-04 1.747500E+04 2.279000E+03 2.326800E+04
3.400000E-04 1.800000E+04 2.353000E+03 2.401900E+04
3.500000E-04 1.858700E+04 2.397000E+03 2.478700E+04
3.600000E-04 1.915400E+04 2.470000E+03 2.554500E+04
3.700000E-04 1.967800E+04 2.499000E+03 2.632300E+04
3.800000E-04 2.018600E+04 2.542000E+03 2.712200E+04
3.900000E-04 2.069300E+04 2.615000E+03 2.789300E+04
4.000000E-04 2.120800E+04 2.692000E+03 2.872300E+04
4.100000E-04 2.175300E+04 2.744000E+03 2.954100E+04
4.200000E-04 2.228300E+04 2.841000E+03 3.034700E+04
4.300000E-04 2.285900E+04 2.891000E+03 3.119800E+04
4.400000E-04 2.342900E+04 2.931000E+03 3.198000E+04
4.500000E-04 2.398700E+04 3.000000E+03 3.278700E+04
4.600000E-04 2.454600E+04 3.086000E+03 3.350100E+04
4.700000E-04 2.512300E+04 3.163000E+03 3.425700E+04
4.800000E-04 2.566900E+04 3.259000E+03 3.505700E+04
4.900000E-04 2.624200E+04 3.318000E+03 3.575000E+04
5.000000E-04 2.678900E+04 3.432000E+03 3.648700E+04
5.100000E-04 2.733200E+04 3.494000E+03 3.716000E+04
5.200000E-04 2.790900E+04 3.553000E+03 3.791300E+04
5.300000E-04 2.850300E+04 3.649000E+03 3.872900E+04
5.400000E-04 2.910800E+04 3.721000E+03 3.947500E+04
5.500000E-04 2.967600E+04 3.834000E+03 4.026600E+04
5.600000E-04 3.022400E+04 3.911000E+03 4.096500E+04
5.700000E-04 3.080700E+04 3.973000E+03 4.173400E+04
5.800000E-04 3.130100E+04 4.067000E+03 4.251300E+04
5.900000E-04 3.179400E+04 4.141000E+03 4.324600E+04
6.000000E-04 3.228500E+04 4.201000E+03 4.399800E+04
6.100000E-04 3.281900E+04 4.290000E+03 4.473300E+04
6.200000E-04 3.338300E+04 4.351000E+03 4.551400E+04
6.300000E-04 3.392100E+04 4.417000E+03 4.624600E+04
6.400000E-04 3.450500E+04 4.489000E+03 4.697700E+04
6.500000E-04 3.505700E+04 4.568000E+03 4.772100E+04
6.600000E-04 3.558500E+04 4.617000E+03 4.846600E+04
6.700000E-04 3.614300E+04 4.638000E+03 4.922700E+04
6.800000E-04 3.666000E+04 4.716000E+03 4.994200E+04
6.900000E-04 3.714300E+04 4.762000E+03 5.067400E+04
7.000000E-04 3.767000E+04 4.844000E+03 5.145100E+04
7.100000E-04 3.822500E+04 4.911000E+03 5.218900E+04
7.200000E-04 3.874300E+04 4.947000E+03 5.290000E+04
7.300000E-04 3.926800E+04 5.033000E+03 5.370200E+04
7.400000E-04 3.982700E+04 5.128000E+03 5.442900E+04
7.500000E-04 4.033000E+04 5.193000E+03 5.515400E+04
7.600000E-04 4.084000E+04 5.255000E+03 5.589500E+04
7.700000E-04 4.134600E+04 5.332000E+03 5.662900E+04
7.800000E-04 4.190200E+04 5.384000E+03 5.730100E+04
7.900000E-04 4.244000E+04 5.471000E+03 5.799600E+04
8.000000E-04 4.300700E+04 5.547000E+03 5.875600E+04
8.100000E-04 4.357100E+04 5.621000E+03 5.949900E+04
8.200000E-04 4.414600E+04 5.672000E+03 6.024500E+04
8.300000E-04 4.470900E+04 5.735000E+03 6.099900E+04
8.400000E-04 4.523900E+04 5.839000E+03 6.164600E+04
8.500000E-04 4.576600E+04 5.927000E+03 6.238300E+04
8.600000E-04 4.629600E+04 5.985000E+03 6.305600E+04
8.700000E-04 4.686200E+04 6.028000E+03 6.378700E+04
8.800000E-04 4.746900E+04 6.114000E+03 6.453200E+04
8.900000E-04 4.802100E+04 6.171000E+03 6.520700E+04
9.000000E-04 4.859000E+04 6.249000E+03 6.592300E+04
9.100000E-04 4.916600E+04 6.314000E+03 6.666200E+04
9.200000E-04 4.973800E+04 6.434000E+03 6.737400E+04
9.300000E-04 5.028500E+04 6.492000E+03 6.808900E+04
9.400000E-04 5.083600E+04 6.547000E+03 6.879300E+04
9.500000E-04 5.139600E+04 6.596000E+03 6.948800E+04
9.600000E-04 5.198800E+04 6.686000E+03 7.017800E+04
9.700000E-04 5.251900E+04 6.808000E+03 7.090700E+04
9.800000E-04 5.309000E+04 6.941000E+03 7.168700E+04
9.900000E-04 5.364900E+04 6.996000E+03 7.246500E+04
1.000000E-03 5.423700E+04 7.076000E+03 7.322100E+04
