time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 3.500000E+01 0.000000E+00 5.200000E+01
2.000000E-05 1.930000E+02 1.000000E+01 3.120000E+02
3.000000E-05 5.100000E+02 7.200000E+01 7.750000E+02
4.000000E-05 9.350000E+02 1.190000E+02 1.340000E+03
5.000000E-05 1.425000E+03 1.970000E+02 2.053000E+03
6.000000E-05 1.898000E+03 2.570000E+02 2.826000E+03
7.000000E-05 2.443000E+03 3.290000E+02 3.563000E+03
8.000000E-05 2.985000E+03 3.770000E+02 4.356000E+03
9.000000E-05 3.531000E+03 4.040000E+02 5.106000E+03
1.000000E-04 4.099000E+03 4.840000E+02 5.882000E+03
1.100000E-04 4.661000E+03 5.460000E+02 6.616000E+03
1.200000E-04 5.169000E+03 5.810000E+02 7.279000E+03
1.300000E-04 5.658000E+03 6.490000E+02 8.037000E+03
1.400000E-04 6.217000E+03 7.050000E+02 8.791000E+03
1.500000E-04 6.764000E+03 8.100000E+02 9.506000E+03
1.600000E-04 7.292000E+03 8.990000E+02 1.022700E+04
1.700000E-04 7.819000E+03 9.710000E+02 1.104900E+04
1.800000E-04 8.368000E+03 1.091000E+03 1.183700E+04
1.900000E-04 8.920000E+03 1.160000E+03 1.259600E+04
2.000000E-04 9.494000E+03 1.248000E+03 1.340900E+04
2.100000E-04 1.002600E+04 1.335000E+03 1.424300E+04
2.200000E-04 1.052800E+04 1.388000E+03 1.499500E+04
2.300000E-04 1.103500E+04 1.474000E+03 1.575800E+04
2.400000E-04 1.157200E+04 1.532000E+03 1.652900E+04
2.500000E-04 1.212600E+04 1.616000E+03 1.730200E+04
2.600000E-04 1.268700E+04 1.667000E+03 1.804500E+04
2.700000E-04 1.329600E+04 1.707000E+03 1.874000E+04
2.800000E-04 1.382500E+04 1.774000E+03 1.948400E+04
2.900000E-04 1.433900E+04 1.880000E+03 2.021300E+04
3.000000E-04 1.486600E+04 1.921000E+03 2.095400E+04
3.100000E-04 1.543700E+04 1.976000E+03 2.176800E+04
3.200000E-04 1.599900E+04 2.051000E+03 2.256000E+04
3.300000E-04 1.655400E+04 2.134000E+03 2.338300E+04
3.400000E-04 1.711800E+04 2.242000E+03 2.416500E+04
3.500000E-04 1.765300E+04 2.279000E+03 2.495200E+04
3.600000E-04 1.820800E+04 2.312000E+03 2.572400E+04
3.700000E-04 1.875900E+04 2.375000E+03 2.653400E+04
3.800000E-04 1.933500E+04 2.417000E+03 2.735600E+04
3.900000E-04 1.986200E+04 2.480000E+03 2.822100E+04
4.000000E-04 2.040200E+04 2.579000E+03 2.906100E+04
4.100000E-04 2.095700E+04 2.647000E+03 2.988300E+04
4.200000E-04 2.150800E+04 2.719000E+03 3.065300E+04
4.300000E-04 2.207100E+04 2.817000E+03 3.137900E+04
4.400000E-04 2.263900E+04 2.907000E+03 3.207000E+04
4.500000E-04 2.316800E+04 2.974000E+03 3.286000E+04
4.600000E-04 2.367800E+04 3.021000E+03 3.364400E+04
4.700000E-04 2.420700E+04 3.079000E+03 3.441600E+04
4.800000E-04 2.471600E+04 3.116000E+03 3.518400E+04
4.900000E-04 2.522700E+04 3.189000E+03 3.594600E+04
5.000000E-04 2.572800E+04 3.229000E+03 3.676400E+04
5.100000E-04 2.628200E+04 3.318000E+03 3.754400E+04
5.200000E-04 2.678800E+04 3.410000E+03 3.829000E+04
5.300000E-04 2.737800E+04 3.494000E+03 3.900000E+04
5.400000E-04 2.790800E+04 3.551000E+03 3.975500E+04
5.500000E-04 2.846300E+04 3.633000E+03 4.056000E+04
5.600000E-04 2.901400E+04 3.685000E+03 4.133800E+04
5.700000E-04 2.958300E+04 3.761000E+03 4.213900E+04
5.800000E-04 3.015500E+04 3.826000E+03 4.300400E+04
5.900000E-04 3.069500E+04 3.900000E+03 4.383200E+04
6.000000E-04 3.121900E+04 3.989000E+03 4.469800E+04
6.100000E-04 3.175400E+04 4.097000E+03 4.549800E+04
6.200000E-04 3.229700E+04 4.197000E+03 4.623000E+04
6.300000E-04 3.287900E+04 4.285000E+03 4.696000E+04
6.400000E-04 3.344200E+04 4.348000E+03 4.768900E+04
6.500000E-04 3.400300E+04 4.424000E+03 4.844100E+04
6.600000E-04 3.459000E+04 4.505000E+03 4.921400E+04
6.700000E-04 3.516400E+04 4.609000E+03 5.001200E+04
6.800000E-04 3.573300E+04 4.646000E+03 5.076000E+04
6.900000E-04 3.632000E+04 4.708000E+03 5.145300E+04
7.000000E-04 3.685900E+04 4.761000E+03 5.223700E+04
