time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
3.800000E-04 1.899100E+04 2.644000E+03 2.789900E+04
3.900000E-04 1.949400E+04 2.745000E+03 2.860200E+04
4.000000E-04 1.994400E+04 2.806000E+03 2.933900E+04
4.100000E-04 2.048000E+04 2.833000E+03 3.009100E+04
4.200000E-04 2.110000E+04 2.936000E+03 3.088200E+04
4.300000E-04 2.169800E+04 2.995000E+03 3.166500E+04
4.400000E-04 2.235500E+04 3.066000E+03 3.244500E+04
4.500000E-04 2.295300E+04 3.145000E+03 3.322400E+04
4.600000E-04 2.357800E+04 3.204000E+03 3.395600E+04
4.700000E-04 2.421000E+04 3.268000E+03 3.478100E+04
4.800000E-04 2.476600E+04 3.352000E+03 3.563200E+04
4.900000E-04 2.534500E+04 3.468000E+03 3.645600E+04
5.000000E-04 2.595600E+04 3.567000E+03 3.722500E+04
5.100000E-04 2.658100E+04 3.657000E+03 3.798900E+04
5.200000E-04 2.718600E+04 3.712000E+03 3.875600E+04
5.300000E-04 2.776600E+04 3.809000E+03 3.949300E+04
5.400000E-04 2.832500E+04 3.885000E+03 4.029700E+04
5.500000E-04 2.895600E+04 3.991000E+03 4.105800E+04
5.600000E-04 2.947700E+04 4.074000E+03 4.183500E+04
5.700000E-04 3.005400E+04 4.160000E+03 4.262700E+04
5.800000E-04 3.066200E+04 4.256000E+03 4.334100E+04
5.900000E-04 3.123600E+04 4.339000E+03 4.406100E+04
6.000000E-04 3.179100E+04 4.447000E+03 4.479700E+04
6.100000E-04 3.231200E+04 4.523000E+03 4.547200E+04
6.200000E-04 3.284000E+04 4.583000E+03 4.615700E+04
6.300000E-04 3.338900E+04 4.671000E+03 4.682900E+04
6.400000E-04 3.397400E+04 4.734000E+03 4.755800E+04
6.500000E-04 3.452800E+04 4.784000E+03 4.829300E+04
6.600000E-04 3.503700E+04 4.874000E+03 4.900500E+04
6.700000E-04 3.559600E+04 4.946000E+03 4.972300E+04
6.800000E-04 3.612100E+04 5.007000E+03 5.053400E+04
6.900000E-04 3.673100E+04 5.082000E+03 5.135900E+04
7.000000E-04 3.723500E+04 5.178000E+03 5.218100E+04
7.100000E-04 3.779900E+04 5.216000E+03 5.300900E+04
7.200000E-04 3.833200E+04 5.306000E+03 5.371600E+04
7.300000E-04 3.882700E+04 5.388000E+03 5.447700E+04
7.400000E-04 3.931000E+04 5.427000E+03 5.523900E+04
7.500000E-04 3.981000E+04 5.527000E+03 5.597800E+04
7.600000E-04 4.036300E+04 5.585000E+03 5.675800E+04
7.700000E-04 4.093600E+04 5.689000E+03 5.753300E+04
7.800000E-04 4.152700E+04 5.761000E+03 5.825800E+04
7.900000E-04 4.210100E+04 5.819000E+03 5.899400E+04
8.000000E-04 4.262400E+04 5.914000E+03 5.973800E+04
8.100000E-04 4.314400E+04 5.991000E+03 6.054000E+04
8.200000E-04 4.370400E+04 6.059000E+03 6.137900E+04
8.300000E-04 4.429200E+04 6.129000E+03 6.208300E+04
8.400000E-04 4.486500E+04 6.176000E+03 6.285100E+04
8.500000E-04 4.542100E+04 6.215000E+03 6.363400E+04
8.600000E-04 4.593200E+04 6.297000E+03 6.444000E+04
8.700000E-04 4.650800E+04 6.392000E+03 6.530100E+04
8.800000E-04 4.702800E+04 6.433000E+03 6.616000E+04
8.900000E-04 4.755500E+04 6.467000E+03 6.694700E+04
9.000000E-04 4.813900E+04 6.531000E+03 6.766600E+04
9.100000E-04 4.867700E+04 6.634000E+03 6.843400E+04
9.200000E-04 4.923700E+04 6.692000E+03 6.914500E+04
9.300000E-04 4.981400E+04 6.812000E+03 6.985100E+04
9.400000E-04 5.033400E+04 6.880000E+03 7.056800E+04
9.500000E-04 5.093200E+04 6.919000E+03 7.133500E+04
9.600000E-04 5.147500E+04 6.977000E+03 7.214700E+04
9.700000E-04 5.198600E+04 7.038000E+03 7.287600E+04
9.800000E-04 5.248600E+04 7.090000E+03 7.367400E+04
9.900000E-04 5.301300E+04 7.141000E+03 7.447500E+04
1.000000E-03 5.353400E+04 7.224000E+03 7.522300E+04
