time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 5.300000E+01 0.000000E+00 5.000000E+01
2.000000E-05 2.680000E+02 4.600000E+01 2.700000E+02
3.000000E-05 6.030000E+02 7.400000E+01 7.430000E+02
4.000000E-05 1.043000E+03 9.600000E+01 1.316000E+03
5.000000E-05 1.539000E+03 1.690000E+02 2.036000E+03
6.000000E-05 2.038000E+03 2.450000E+02 2.754000E+03
7.000000E-05 2.597000E+03 2.810000E+02 3.511000E+03
8.000000E-05 3.164000E+03 3.590000E+02 4.289000E+03
9.000000E-05 3.692000E+03 4.770000E+02 5.094000E+03
1.000000E-04 4.231000E+03 5.750000E+02 5.884000E+03
1.100000E-04 4.782000E+03 6.380000E+02 6.696000E+03
1.200000E-04 5.357000E+03 6.960000E+02 7.467000E+03
1.300000E-04 5.905000E+03 7.680000E+02 8.107000E+03
1.400000E-04 6.438000E+03 8.340000E+02 8.874000E+03
1.500000E-04 6.957000E+03 9.130000E+02 9.631000E+03
1.600000E-04 7.483000E+03 1.025000E+03 1.045100E+04
1.700000E-04 7.994000E+03 1.108000E+03 1.120900E+04
1.800000E-04 8.549000E+03 1.195000E+03 1.200300E+04
1.900000E-04 9.115000E+03 1.283000E+03 1.286000E+04
2.000000E-04 9.646000E+03 1.374000E+03 1.367600E+04
2.100000E-04 1.022800E+04 1.471000E+03 1.444000E+04
2.200000E-04 1.077800E+04 1.552000E+03 1.522500E+04
2.300000E-04 1.123200E+04 1.608000E+03 1.600700E+04
2.400000E-04 1.177900E+04 1.645000E+03 1.684600E+04
2.500000E-04 1.234000E+04 1.674000E+03 1.766700E+04
2.600000E-04 1.291700E+04 1.707000E+03 1.841800E+04
2.700000E-04 1.347200E+04 1.788000E+03 1.922400E+04
2.800000E-04 1.403100E+04 1.864000E+03 1.991600E+04
2.900000E-04 1.456700E+04 1.935000E+03 2.066500E+04
3.000000E-04 1.511700E+04 1.995000E+03 2.139000E+04
3.100000E-04 1.560200E+04 2.038000E+03 2.213600E+04
3.200000E-04 1.616300E+04 2.090000E+03 2.291600E+04
3.300000E-04 1.671300E+04 2.184000E+03 2.371100E+04
3.400000E-04 1.726200E+04 2.255000E+03 2.454300E+04
3.500000E-04 1.779100E+04 2.347000E+03 2.535200E+04
3.600000E-04 1.827500E+04 2.468000E+03 2.613300E+04
3.700000E-04 1.879300E+04 2.540000E+03 2.690600E+04
3.800000E-04 1.935400E+04 2.597000E+03 2.771100E+04
3.900000E-04 1.995700E+04 2.722000E+03 2.850700E+04
4.000000E-04 2.048900E+04 2.784000E+03 2.921500E+04
4.100000E-04 2.102500E+04 2.872000E+03 3.002700E+04
4.200000E-04 2.158000E+04 2.955000E+03 3.085300E+04
4.300000E-04 2.210700E+04 3.020000E+03 3.161000E+04
4.400000E-04 2.268500E+04 3.094000E+03 3.233600E+04
4.500000E-04 2.321500E+04 3.180000E+03 3.311900E+04
4.600000E-04 2.369700E+04 3.251000E+03 3.393600E+04
4.700000E-04 2.424900E+04 3.315000E+03 3.470200E+04
4.800000E-04 2.479300E+04 3.345000E+03 3.548200E+04
4.900000E-04 2.536200E+04 3.421000E+03 3.628200E+04
5.000000E-04 2.590700E+04 3.479000E+03 3.706500E+04
5.100000E-04 2.642000E+04 3.530000E+03 3.787200E+04
5.200000E-04 2.695200E+04 3.616000E+03 3.863200E+04
5.300000E-04 2.746500E+04 3.646000E+03 3.939900E+04
5.400000E-04 2.805800E+04 3.713000E+03 4.016200E+04
5.500000E-04 2.863600E+04 3.818000E+03 4.092200E+04
5.600000E-04 2.922400E+04 3.912000E+03 4.169800E+04
5.700000E-04 2.978200E+04 3.970000E+03 4.249800E+04
5.800000E-04 3.031300E+04 4.003000E+03 4.325700E+04
5.900000E-04 3.088700E+04 4.102000E+03 4.401700E+04
6.000000E-04 3.143100E+04 4.141000E+03 4.479300E+04
6.100000E-04 3.200400E+04 4.236000E+03 4.557200E+04
6.200000E-04 3.259000E+04 4.319000E+03 4.635500E+04
6.300000E-04 3.312400E+04 4.404000E+03 4.716000E+04
6.400000E-04 3.371200E+04 4.465000E+03 4.796600E+04
6.500000E-04 3.431100E+04 4.519000E+03 4.873100E+04
6.600000E-04 3.486900E+04 4.592000E+03 4.944300E+04
6.700000E-04 3.548900E+04 4.672000E+03 5.026200E+04
6.800000E-04 3.603600E+04 4.776000E+03 5.108700E+04
6.900000E-04 3.656600E+04 4.863000E+03 5.193200E+04
7.000000E-04 3.706700E+04 4.948000E+03 5.269000E+04
7.100000E-04 3.756000E+04 5.032000E+03 5.337100E+04
7.200000E-04 3.810100E+04 5.085000E+03 5.405200E+04
7.300000E-04 3.858600E+04 5.147000E+03 5.481800E+04
7.400000E-04 3.910700E+04 5.204000E+03 5.557400E+04
7.500000E-04 3.966100E+04 5.295000E+03 5.631400E+04
7.600000E-04 4.021300E+04 5.383000E+03 5.704700E+04
7.700000E-04 4.076500E+04 5.451000E+03 5.779900E+04
7.800000E-04 4.133300E+04 5.501000E+03 5.855200E+04
7.900000E-04 4.187300E+04 5.564000E+03 5.925400E+04
8.000000E-04 4.241300E+04 5.655000E+03 6.000000E+04
8.100000E-04 4.296700E+04 5.718000E+03 6.070300E+04
8.200000E-04 4.357000E+04 5.803000E+03 6.147500E+04
8.300000E-04 4.409300E+04 5.889000E+03 6.225100E+04
8.400000E-04 4.460600E+04 5.952000E+03 6.299200E+04
8.500000E-04 4.511200E+04 5.992000E+03 6.374900E+04
8.600000E-04 4.567300E+04 6.078000E+03 6.454300E+04
8.700000E-04 4.624700E+04 6.156000E+03 6.535900E+04
8.800000E-04 4.679400E+04 6.247000E+03 6.612000E+04
8.900000E-04 4.739300E+04 6.318000E+03 6.685400E+04
9.000000E-04 4.795100E+04 6.385000E+03 6.758900E+04
9.100000E-04 4.851300E+04 6.453000E+03 6.835200E+04
9.200000E-04 4.912300E+04 6.544000E+03 6.917300E+04
9.300000E-04 4.968400E+04 6.591000E+03 6.991700E+04
9.400000E-04 5.019100E+04 6.639000E+03 7.065700E+04
9.500000E-04 5.075700E+04 6.764000E+03 7.144100E+04
9.600000E-04 5.126700E+04 6.846000E+03 7.218200E+04
9.700000E-04 5.177100E+04 6.950000E+03 7.292700E+04
9.800000E-04 5.224500E+04 6.997000E+03 7.369100E+04
9.900000E-04 5.274300E+04 7.067000E+03 7.441400E+04
1.000000E-03 5.328700E+04 7.150000E+03 7.517800E+04
