time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 4.900000E+01 8.000000E+00 4.000000E+01
2.000000E-05 2.290000E+02 3.700000E+01 2.780000E+02
3.000000E-05 5.680000E+02 5.800000E+01 7.060000E+02
4.000000E-05 9.990000E+02 1.160000E+02 1.305000E+03
5.000000E-05 1.487000E+03 1.720000E+02 1.982000E+03
6.000000E-05 1.981000E+03 2.370000E+02 2.715000E+03
7.000000E-05 2.535000E+03 3.230000E+02 3.489000E+03
8.000000E-05 3.153000E+03 3.950000E+02 4.173000E+03
9.000000E-05 3.765000E+03 4.850000E+02 5.014000E+03
1.000000E-04 4.395000E+03 5.430000E+02 5.839000E+03
1.100000E-04 4.987000E+03 5.980000E+02 6.600000E+03
1.200000E-04 5.556000E+03 6.380000E+02 7.294000E+03
1.300000E-04 6.129000E+03 6.780000E+02 8.026000E+03
1.400000E-04 6.722000E+03 7.410000E+02 8.700000E+03
1.500000E-04 7.286000E+03 8.330000E+02 9.409000E+03
1.600000E-04 7.830000E+03 9.040000E+02 1.012000E+04
1.700000E-04 8.335000E+03 9.840000E+02 1.091300E+04
1.800000E-04 8.843000E+03 1.034000E+03 1.166900E+04
1.900000E-04 9.338000E+03 1.129000E+03 1.244700E+04
2.000000E-04 9.835000E+03 1.189000E+03 1.320000E+04
2.100000E-04 1.032900E+04 1.252000E+03 1.396800E+04
2.200000E-04 1.088300E+04 1.372000E+03 1.473700E+04
2.300000E-04 1.145900E+04 1.446000E+03 1.553300E+04
2.400000E-04 1.201300E+04 1.509000E+03 1.627200E+04
2.500000E-04 1.258000E+04 1.580000E+03 1.702700E+04
2.600000E-04 1.311000E+04 1.640000E+03 1.773600E+04
2.700000E-04 1.365600E+04 1.707000E+03 1.845200E+04
2.800000E-04 1.416800E+04 1.781000E+03 1.921700E+04
2.900000E-04 1.471000E+04 1.818000E+03 1.997100E+04
3.000000E-04 1.526800E+04 1.877000E+03 2.075300E+04
3.100000E-04 1.578700E+04 1.985000E+03 2.157900E+04
3.200000E-04 1.634100E+04 2.088000E+03 2.238800E+04
3.300000E-04 1.690200E+04 2.174000E+03 2.319000E+04
3.400000E-04 1.743500E+04 2.243000E+03 2.390500E+04
3.500000E-04 1.797000E+04 2.348000E+03 2.465500E+04
3.600000E-04 1.853500E+04 2.426000E+03 2.537700E+04
3.700000E-04 1.913100E+04 2.483000E+03 2.608100E+04
3.800000E-04 1.972300E+04 2.560000E+03 2.681500E+04
3.900000E-04 2.028800E+04 2.610000E+03 2.756200E+04
4.000000E-04 2.086300E+04 2.683000E+03 2.821000E+04
4.100000E-04 2.136100E+04 2.715000E+03 2.895600E+04
4.200000E-04 2.189600E+04 2.782000E+03 2.975300E+04
4.300000E-04 2.243400E+04 2.858000E+03 3.057500E+04
4.400000E-04 2.299400E+04 2.927000E+03 3.137900E+04
4.500000E-04 2.353400E+04 3.024000E+03 3.212100E+04
4.600000E-04 2.403100E+04 3.089000E+03 3.294800E+04
4.700000E-04 2.456200E+04 3.147000E+03 3.379600E+04
4.800000E-04 2.511100E+04 3.204000E+03 3.457900E+04
4.900000E-04 2.566200E+04 3.272000E+03 3.532400E+04
5.000000E-04 2.617200E+04 3.313000E+03 3.608100E+04
5.100000E-04 2.664600E+04 3.378000E+03 3.692500E+04
5.200000E-04 2.715900E+04 3.462000E+03 3.770300E+04
5.300000E-04 2.768200E+04 3.553000E+03 3.845500E+04
5.400000E-04 2.825200E+04 3.624000E+03 3.923800E+04
5.500000E-04 2.883100E+04 3.715000E+03 4.000500E+04
5.600000E-04 2.935500E+04 3.779000E+03 4.078000E+04
5.700000E-04 2.988600E+04 3.860000E+03 4.153600E+04
5.800000E-04 3.044200E+04 3.919000E+03 4.228300E+04
5.900000E-04 3.105000E+04 4.022000E+03 4.301900E+04
6.000000E-04 3.162000E+04 4.116000E+03 4.373100E+04
6.100000E-04 3.221200E+04 4.214000E+03 4.444700E+04
6.200000E-04 3.272300E+04 4.325000E+03 4.522700E+04
6.300000E-04 3.320300E+04 4.390000E+03 4.598500E+04
6.400000E-04 3.374000E+04 4.466000E+03 4.673100E+04
6.500000E-04 3.428900E+04 4.533000E+03 4.752500E+04
6.600000E-04 3.491300E+04 4.577000E+03 4.834500E+04
6.700000E-04 3.549800E+04 4.611000E+03 4.916200E+04
6.800000E-04 3.604800E+04 4.689000E+03 5.005100E+04
6.900000E-04 3.660500E+04 4.738000E+03 5.086400E+04
7.000000E-04 3.716100E+04 4.788000E+03 5.162300E+04
7.100000E-04 3.773100E+04 4.873000E+03 5.231800E+04
7.200000E-04 3.828400E+04 4.965000E+03 5.300100E+04
7.300000E-04 3.887800E+04 4.994000E+03 5.377300E+04
7.400000E-04 3.943400E+04 5.103000E+03 5.450200E+04
7.500000E-04 3.997800E+04 5.176000E+03 5.523900E+04
7.600000E-04 4.056600E+04 5.201000E+03 5.595300E+04
7.700000E-04 4.113700E+04 5.258000E+03 5.672800E+04
7.800000E-04 4.170400E+04 5.339000E+03 5.750800E+04
7.900000E-04 4.230100E+04 5.431000E+03 5.831800E+04
8.000000E-04 4.289800E+04 5.491000E+03 5.911100E+04
8.100000E-04 4.345600E+04 5.547000E+03 5.991000E+04
8.200000E-04 4.398800E+04 5.569000E+03 6.073600E+04
8.300000E-04 4.451600E+04 5.609000E+03 6.145100E+04
8.400000E-04 4.505100E+04 5.674000E+03 6.220800E+04
8.500000E-04 4.562900E+04 5.759000E+03 6.294600E+04
8.600000E-04 4.623400E+04 5.857000E+03 6.366900E+04
8.700000E-04 4.677100E+04 5.916000E+03 6.443800E+04
8.800000E-04 4.733600E+04 6.006000E+03 6.516500E+04
8.900000E-04 4.791600E+04 6.045000E+03 6.593600E+04
9.000000E-04 4.848200E+04 6.105000E+03 6.670200E+04
9.100000E-04 4.901500E+04 6.189000E+03 6.743600E+04
9.200000E-04 4.956700E+04 6.231000E+03 6.819300E+04
9.300000E-04 5.017600E+04 6.285000E+03 6.889400E+04
9.400000E-04 5.074800E+04 6.345000E+03 6.962300E+04
9.500000E-04 5.133900E+04 6.445000E+03 7.035900E+04
9.600000E-04 5.188700E+04 6.499000E+03 7.114200E+04
9.700000E-04 5.250300E+04 6.551000E+03 7.199000E+04
9.800000E-04 5.309000E+04 6.632000E+03 7.276400E+04
9.900000E-04 5.372500E+04 6.675000E+03 7.363800E+04
1.000000E-03 5.429800E+04 6.747000E+03 7.444400E+04
