time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 2.000000E+00 1.000000E+01 6.600000E+01 2.000000E+00 0.000000E+00 7.500000E+01
2.000000E-04 6.000000E+00 1.600000E+01 1.730000E+02 6.000000E+00 0.000000E+00 1.730000E+02
3.000000E-04 1.400000E+01 1.800000E+01 2.460000E+02 2.000000E+01 0.000000E+00 2.530000E+02
4.000000E-04 2.800000E+01 2.800000E+01 2.980000E+02 3.200000E+01 4.000000E+00 3.230000E+02
5.000000E-04 4.200000E+01 2.800000E+01 3.270000E+02 4.600000E+01 2.200000E+01 3.750000E+02
6.000000E-04 4.800000E+01 3.500000E+01 3.550000E+02 7.200000E+01 3.700000E+01 4.360000E+02
7.000000E-04 6.800000E+01 3.500000E+01 3.810000E+02 9.600000E+01 4.300000E+01 4.890000E+02
8.000000E-04 8.600000E+01 3.500000E+01 4.020000E+02 1.210000E+02 7.200000E+01 5.510000E+02
9.000000E-04 1.000000E+02 5.000000E+01 4.240000E+02 1.620000E+02 8.900000E+01 6.080000E+02
1.000000E-03 1.260000E+02 7.300000E+01 4.470000E+02 1.850000E+02 1.260000E+02 6.520000E+02
1.100000E-03 1.530000E+02 7.900000E+01 4.670000E+02 2.110000E+02 1.410000E+02 7.010000E+02
1.200000E-03 1.710000E+02 8.300000E+01 4.920000E+02 2.610000E+02 1.670000E+02 7.460000E+02
1.300000E-03 1.950000E+02 9.900000E+01 5.120000E+02 3.180000E+02 1.760000E+02 8.000000E+02
1.400000E-03 2.180000E+02 1.030000E+02 5.340000E+02 3.600000E+02 2.070000E+02 8.480000E+02
1.500000E-03 2.520000E+02 1.150000E+02 5.450000E+02 4.110000E+02 2.240000E+02 8.840000E+02
1.600000E-03 2.970000E+02 1.170000E+02 5.480000E+02 4.480000E+02 2.580000E+02 9.380000E+02
1.700000E-03 3.260000E+02 1.210000E+02 5.570000E+02 5.040000E+02 2.710000E+02 9.750000E+02
1.800000E-03 3.550000E+02 1.210000E+02 5.800000E+02 5.560000E+02 2.750000E+02 1.031000E+03
