time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 0.000000E+00 0.000000E+00 6.800000E+01 0.000000E+00 0.000000E+00 7.300000E+01
2.000000E-04 4.000000E+00 1.200000E+01 1.790000E+02 2.000000E+00 0.000000E+00 1.640000E+02
3.000000E-04 1.800000E+01 2.400000E+01 2.590000E+02 1.200000E+01 0.000000E+00 2.530000E+02
4.000000E-04 3.200000E+01 2.400000E+01 2.960000E+02 2.200000E+01 1.100000E+01 3.040000E+02
5.000000E-04 4.600000E+01 3.300000E+01 3.250000E+02 4.200000E+01 4.000000E+01 3.670000E+02
6.000000E-04 6.200000E+01 3.700000E+01 3.530000E+02 6.200000E+01 5.700000E+01 4.330000E+02
7.000000E-04 7.600000E+01 4.800000E+01 3.660000E+02 8.000000E+01 8.300000E+01 4.900000E+02
8.000000E-04 9.000000E+01 4.800000E+01 3.870000E+02 1.100000E+02 9.100000E+01 5.490000E+02
9.000000E-04 1.000000E+02 5.300000E+01 4.070000E+02 1.340000E+02 9.500000E+01 5.960000E+02
1.000000E-03 1.170000E+02 5.400000E+01 4.180000E+02 1.620000E+02 1.090000E+02 6.530000E+02
1.100000E-03 1.450000E+02 5.500000E+01 4.280000E+02 1.960000E+02 1.270000E+02 6.920000E+02
1.200000E-03 1.770000E+02 6.500000E+01 4.470000E+02 2.310000E+02 1.480000E+02 7.470000E+02
1.300000E-03 2.100000E+02 7.200000E+01 4.500000E+02 2.670000E+02 1.560000E+02 7.930000E+02
1.400000E-03 2.270000E+02 7.200000E+01 4.590000E+02 3.090000E+02 1.720000E+02 8.530000E+02
1.500000E-03 2.500000E+02 7.700000E+01 4.700000E+02 3.550000E+02 1.730000E+02 9.030000E+02
1.600000E-03 2.690000E+02 8.600000E+01 4.860000E+02 4.160000E+02 1.910000E+02 9.330000E+02
1.700000E-03 3.010000E+02 9.200000E+01 4.880000E+02 4.460000E+02 1.950000E+02 9.830000E+02
1.800000E-03 3.130000E+02 9.800000E+01 4.990000E+02 5.040000E+02 2.340000E+02 1.017000E+03
1.900000E-03 3.440000E+02 1.000000E+02 4.910000E+02 5.540000E+02 2.380000E+02 1.055000E+03
2.000000E-03 3.760000E+02 1.090000E+02 4.890000E+02 6.010000E+02 2.590000E+02 1.102000E+03
2.100000E-03 3.970000E+02 1.140000E+02 4.990000E+02 6.510000E+02 2.770000E+02 1.145000E+03
2.200000E-03 4.190000E+02 1.150000E+02 5.050000E+02 7.220000E+02 2.900000E+02 1.168000E+03
2.300000E-03 4.430000E+02 1.150000E+02 5.190000E+02 7.780000E+02 3.080000E+02 1.204000E+03
2.400000E-03 4.700000E+02 1.210000E+02 5.330000E+02 8.390000E+02 3.220000E+02 1.242000E+03
2.500000E-03 4.930000E+02 1.210000E+02 5.500000E+02 8.980000E+02 3.310000E+02 1.278000E+03
2.600000E-03 5.080000E+02 1.390000E+02 5.640000E+02 9.670000E+02 3.430000E+02 1.304000E+03
