time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 0.000000E+00 1.000000E+01 8.200000E+01 0.000000E+00 0.000000E+00 7.700000E+01
2.000000E-04 8.000000E+00 1.800000E+01 1.750000E+02 2.000000E+00 6.000000E+00 1.680000E+02
3.000000E-04 1.600000E+01 3.600000E+01 2.420000E+02 8.000000E+00 1.000000E+01 2.570000E+02
4.000000E-04 2.600000E+01 4.000000E+01 2.750000E+02 3.200000E+01 1.000000E+01 3.150000E+02
5.000000E-04 4.400000E+01 6.000000E+01 3.080000E+02 5.800000E+01 1.900000E+01 3.720000E+02
6.000000E-04 7.200000E+01 6.000000E+01 3.270000E+02 7.200000E+01 3.100000E+01 4.320000E+02
7.000000E-04 8.400000E+01 6.400000E+01 3.430000E+02 1.060000E+02 4.000000E+01 4.850000E+02
8.000000E-04 9.700000E+01 7.300000E+01 3.630000E+02 1.350000E+02 5.300000E+01 5.380000E+02
9.000000E-04 1.150000E+02 7.300000E+01 3.820000E+02 1.750000E+02 7.400000E+01 5.760000E+02
1.000000E-03 1.200000E+02 7.700000E+01 4.100000E+02 2.040000E+02 7.900000E+01 6.440000E+02
1.100000E-03 1.410000E+02 8.700000E+01 4.290000E+02 2.380000E+02 9.200000E+01 6.950000E+02
1.200000E-03 1.730000E+02 9.900000E+01 4.420000E+02 2.740000E+02 9.500000E+01 7.340000E+02
1.300000E-03 1.930000E+02 9.900000E+01 4.640000E+02 3.260000E+02 1.130000E+02 7.910000E+02
1.400000E-03 2.150000E+02 1.030000E+02 4.820000E+02 3.640000E+02 1.370000E+02 8.410000E+02
1.500000E-03 2.320000E+02 1.160000E+02 4.920000E+02 4.260000E+02 1.520000E+02 8.720000E+02
1.600000E-03 2.510000E+02 1.180000E+02 5.060000E+02 4.750000E+02 1.700000E+02 9.140000E+02
1.700000E-03 2.720000E+02 1.180000E+02 5.290000E+02 5.330000E+02 1.810000E+02 9.530000E+02
1.800000E-03 3.100000E+02 1.360000E+02 5.380000E+02 5.750000E+02 1.880000E+02 1.000000E+03
1.900000E-03 3.390000E+02 1.460000E+02 5.590000E+02 6.050000E+02 1.960000E+02 1.056000E+03
2.000000E-03 3.650000E+02 1.660000E+02 5.810000E+02 6.520000E+02 2.130000E+02 1.090000E+03
2.100000E-03 3.970000E+02 1.810000E+02 5.930000E+02 7.230000E+02 2.190000E+02 1.119000E+03
2.200000E-03 4.190000E+02 1.890000E+02 6.120000E+02 7.920000E+02 2.340000E+02 1.169000E+03
2.300000E-03 4.590000E+02 1.950000E+02 6.330000E+02 8.450000E+02 2.430000E+02 1.210000E+03
2.400000E-03 4.950000E+02 1.980000E+02 6.490000E+02 8.940000E+02 2.540000E+02 1.253000E+03
2.500000E-03 5.220000E+02 1.980000E+02 6.640000E+02 9.470000E+02 2.670000E+02 1.298000E+03
2.600000E-03 5.580000E+02 2.050000E+02 6.770000E+02 9.990000E+02 2.910000E+02 1.325000E+03
2.700000E-03 5.910000E+02 2.050000E+02 6.830000E+02 1.048000E+03 3.060000E+02 1.378000E+03
2.800000E-03 6.240000E+02 2.090000E+02 6.900000E+02 1.107000E+03 3.190000E+02 1.424000E+03
2.900000E-03 6.610000E+02 2.100000E+02 7.020000E+02 1.174000E+03 3.250000E+02 1.451000E+03
3.000000E-03 7.090000E+02 2.200000E+02 7.110000E+02 1.253000E+03 3.320000E+02 1.485000E+03
3.100000E-03 7.240000E+02 2.250000E+02 7.280000E+02 1.319000E+03 3.400000E+02 1.519000E+03
3.200000E-03 7.750000E+02 2.280000E+02 7.310000E+02 1.369000E+03 3.610000E+02 1.565000E+03
3.300000E-03 8.120000E+02 2.320000E+02 7.350000E+02 1.449000E+03 3.810000E+02 1.579000E+03
3.400000E-03 8.460000E+02 2.350000E+02 7.450000E+02 1.519000E+03 4.070000E+02 1.602000E+03
3.500000E-03 8.930000E+02 2.470000E+02 7.480000E+02 1.608000E+03 4.130000E+02 1.628000E+03
3.600000E-03 9.230000E+02 2.470000E+02 7.510000E+02 1.675000E+03 4.290000E+02 1.662000E+03
3.700000E-03 9.620000E+02 2.470000E+02 7.580000E+02 1.743000E+03 4.580000E+02 1.700000E+03
3.800000E-03 9.930000E+02 2.560000E+02 7.740000E+02 1.807000E+03 4.740000E+02 1.738000E+03
3.900000E-03 1.023000E+03 2.720000E+02 7.870000E+02 1.887000E+03 4.900000E+02 1.764000E+03
4.000000E-03 1.061000E+03 2.760000E+02 7.950000E+02 1.937000E+03 4.990000E+02 1.804000E+03
4.100000E-03 1.102000E+03 2.780000E+02 8.030000E+02 2.008000E+03 5.050000E+02 1.831000E+03
4.200000E-03 1.146000E+03 2.960000E+02 8.010000E+02 2.102000E+03 5.350000E+02 1.851000E+03
4.300000E-03 1.183000E+03 2.980000E+02 8.100000E+02 2.213000E+03 5.510000E+02 1.858000E+03
4.400000E-03 1.214000E+03 2.980000E+02 8.360000E+02 2.294000E+03 5.510000E+02 1.897000E+03
4.500000E-03 1.252000E+03 3.050000E+02 8.420000E+02 2.392000E+03 5.530000E+02 1.910000E+03
4.600000E-03 1.288000E+03 3.140000E+02 8.470000E+02 2.451000E+03 5.660000E+02 1.930000E+03
4.700000E-03 1.319000E+03 3.160000E+02 8.720000E+02 2.536000E+03 5.800000E+02 1.948000E+03
4.800000E-03 1.352000E+03 3.270000E+02 8.910000E+02 2.641000E+03 5.940000E+02 1.963000E+03
4.900000E-03 1.400000E+03 3.270000E+02 8.980000E+02 2.761000E+03 6.090000E+02 1.976000E+03
5.000000E-03 1.453000E+03 3.390000E+02 9.000000E+02 2.867000E+03 6.290000E+02 1.998000E+03
5.100000E-03 1.499000E+03 3.390000E+02 8.990000E+02 2.943000E+03 6.360000E+02 2.022000E+03
5.200000E-03 1.536000E+03 3.470000E+02 9.190000E+02 3.041000E+03 6.420000E+02 2.032000E+03
5.300000E-03 1.577000E+03 3.540000E+02 9.330000E+02 3.114000E+03 6.770000E+02 2.058000E+03
5.400000E-03 1.620000E+03 3.540000E+02 9.390000E+02 3.214000E+03 6.960000E+02 2.076000E+03
5.500000E-03 1.657000E+03 3.540000E+02 9.470000E+02 3.296000E+03 7.050000E+02 2.092000E+03
5.600000E-03 1.706000E+03 3.690000E+02 9.350000E+02 3.381000E+03 7.140000E+02 2.118000E+03
5.700000E-03 1.748000E+03 3.710000E+02 9.310000E+02 3.464000E+03 7.220000E+02 2.134000E+03
5.800000E-03 1.790000E+03 3.710000E+02 9.310000E+02 3.559000E+03 7.440000E+02 2.156000E+03
5.900000E-03 1.830000E+03 3.830000E+02 9.390000E+02 3.663000E+03 7.550000E+02 2.173000E+03
6.000000E-03 1.881000E+03 3.990000E+02 9.390000E+02 3.766000E+03 7.630000E+02 2.186000E+03
6.100000E-03 1.921000E+03 3.990000E+02 9.500000E+02 3.865000E+03 7.810000E+02 2.203000E+03
6.200000E-03 1.977000E+03 4.070000E+02 9.480000E+02 3.964000E+03 7.900000E+02 2.220000E+03
6.300000E-03 2.024000E+03 4.190000E+02 9.630000E+02 4.087000E+03 7.910000E+02 2.225000E+03
6.400000E-03 2.066000E+03 4.300000E+02 9.700000E+02 4.194000E+03 7.950000E+02 2.233000E+03
6.500000E-03 2.103000E+03 4.450000E+02 9.910000E+02 4.301000E+03 8.070000E+02 2.245000E+03
6.600000E-03 2.165000E+03 4.460000E+02 9.940000E+02 4.390000E+03 8.210000E+02 2.282000E+03
6.700000E-03 2.216000E+03 4.570000E+02 1.011000E+03 4.459000E+03 8.290000E+02 2.323000E+03
6.800000E-03 2.265000E+03 4.570000E+02 1.016000E+03 4.556000E+03 8.440000E+02 2.343000E+03
6.900000E-03 2.312000E+03 4.720000E+02 1.028000E+03 4.683000E+03 8.560000E+02 2.329000E+03
7.000000E-03 2.348000E+03 4.750000E+02 1.045000E+03 4.757000E+03 8.610000E+02 2.355000E+03
7.100000E-03 2.406000E+03 4.880000E+02 1.051000E+03 4.871000E+03 8.830000E+02 2.354000E+03
7.200000E-03 2.444000E+03 4.920000E+02 1.069000E+03 4.982000E+03 8.990000E+02 2.351000E+03
7.300000E-03 2.496000E+03 4.920000E+02 1.082000E+03 5.120000E+03 9.140000E+02 2.332000E+03
7.400000E-03 2.547000E+03 4.930000E+02 1.109000E+03 5.229000E+03 9.260000E+02 2.335000E+03
7.500000E-03 2.602000E+03 4.950000E+02 1.116000E+03 5.334000E+03 9.380000E+02 2.330000E+03
7.600000E-03 2.650000E+03 5.000000E+02 1.116000E+03 5.442000E+03 9.430000E+02 2.337000E+03
7.700000E-03 2.709000E+03 5.090000E+02 1.104000E+03 5.570000E+03 9.510000E+02 2.333000E+03
7.800000E-03 2.768000E+03 5.090000E+02 1.101000E+03 5.697000E+03 9.600000E+02 2.341000E+03
7.900000E-03 2.825000E+03 5.170000E+02 1.091000E+03 5.791000E+03 9.680000E+02 2.362000E+03
8.000000E-03 2.871000E+03 5.220000E+02 1.088000E+03 5.880000E+03 9.740000E+02 2.380000E+03
8.100000E-03 2.932000E+03 5.250000E+02 1.084000E+03 6.005000E+03 9.870000E+02 2.374000E+03
8.200000E-03 2.991000E+03 5.250000E+02 1.099000E+03 6.118000E+03 1.001000E+03 2.388000E+03
8.300000E-03 3.034000E+03 5.270000E+02 1.110000E+03 6.213000E+03 1.012000E+03 2.408000E+03
8.400000E-03 3.100000E+03 5.500000E+02 1.111000E+03 6.312000E+03 1.043000E+03 2.432000E+03
8.500000E-03 3.148000E+03 5.550000E+02 1.120000E+03 6.426000E+03 1.056000E+03 2.428000E+03
8.600000E-03 3.210000E+03 5.700000E+02 1.116000E+03 6.553000E+03 1.062000E+03 2.427000E+03
8.700000E-03 3.260000E+03 5.720000E+02 1.119000E+03 6.682000E+03 1.090000E+03 2.433000E+03
8.800000E-03 3.312000E+03 5.780000E+02 1.107000E+03 6.799000E+03 1.109000E+03 2.433000E+03
8.900000E-03 3.366000E+03 5.890000E+02 1.103000E+03 6.921000E+03 1.117000E+03 2.427000E+03
9.000000E-03 3.400000E+03 5.890000E+02 1.108000E+03 7.039000E+03 1.128000E+03 2.438000E+03
9.100000E-03 3.467000E+03 5.940000E+02 1.096000E+03 7.161000E+03 1.130000E+03 2.433000E+03
9.200000E-03 3.515000E+03 5.940000E+02 1.094000E+03 7.270000E+03 1.130000E+03 2.444000E+03
9.300000E-03 3.555000E+03 6.010000E+02 1.111000E+03 7.379000E+03 1.143000E+03 2.463000E+03
9.400000E-03 3.604000E+03 6.080000E+02 1.125000E+03 7.486000E+03 1.145000E+03 2.471000E+03
9.500000E-03 3.666000E+03 6.180000E+02 1.119000E+03 7.614000E+03 1.151000E+03 2.474000E+03
9.600000E-03 3.731000E+03 6.390000E+02 1.121000E+03 7.746000E+03 1.168000E+03 2.474000E+03
9.700000E-03 3.772000E+03 6.500000E+02 1.127000E+03 7.850000E+03 1.187000E+03 2.486000E+03
9.800000E-03 3.843000E+03 6.500000E+02 1.111000E+03 7.965000E+03 1.203000E+03 2.487000E+03
9.900000E-03 3.884000E+03 6.530000E+02 1.118000E+03 8.081000E+03 1.250000E+03 2.489000E+03
1.000000E-02 3.944000E+03 6.590000E+02 1.133000E+03 8.208000E+03 1.277000E+03 2.476000E+03
