time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 0.000000E+00 6.000000E+00 7.900000E+01 4.000000E+00 1.000000E+01 6.900000E+01
2.000000E-04 8.000000E+00 6.000000E+00 1.810000E+02 6.000000E+00 2.000000E+01 1.480000E+02
3.000000E-04 1.200000E+01 1.200000E+01 2.460000E+02 1.400000E+01 2.800000E+01 2.410000E+02
4.000000E-04 2.200000E+01 1.200000E+01 3.040000E+02 3.200000E+01 3.400000E+01 2.960000E+02
5.000000E-04 3.200000E+01 1.900000E+01 3.370000E+02 4.400000E+01 3.400000E+01 3.540000E+02
6.000000E-04 5.400000E+01 2.300000E+01 3.570000E+02 7.000000E+01 3.800000E+01 4.170000E+02
7.000000E-04 7.000000E+01 2.500000E+01 3.780000E+02 8.800000E+01 4.400000E+01 4.780000E+02
8.000000E-04 9.600000E+01 2.700000E+01 3.880000E+02 1.120000E+02 5.400000E+01 5.290000E+02
9.000000E-04 1.140000E+02 3.800000E+01 4.010000E+02 1.480000E+02 9.000000E+01 5.800000E+02
1.000000E-03 1.340000E+02 4.400000E+01 4.180000E+02 1.760000E+02 1.000000E+02 6.370000E+02
1.100000E-03 1.600000E+02 4.400000E+01 4.330000E+02 2.140000E+02 1.130000E+02 6.810000E+02
1.200000E-03 1.780000E+02 4.600000E+01 4.480000E+02 2.410000E+02 1.150000E+02 7.490000E+02
1.300000E-03 1.980000E+02 4.900000E+01 4.690000E+02 2.780000E+02 1.340000E+02 8.000000E+02
1.400000E-03 2.270000E+02 4.900000E+01 4.820000E+02 3.130000E+02 1.620000E+02 8.420000E+02
1.500000E-03 2.530000E+02 5.300000E+01 5.050000E+02 3.520000E+02 1.780000E+02 8.800000E+02
1.600000E-03 2.940000E+02 5.400000E+01 5.150000E+02 3.930000E+02 1.990000E+02 9.220000E+02
1.700000E-03 3.140000E+02 5.400000E+01 5.460000E+02 4.400000E+02 2.020000E+02 9.650000E+02
1.800000E-03 3.380000E+02 6.000000E+01 5.510000E+02 5.000000E+02 2.190000E+02 9.960000E+02
1.900000E-03 3.690000E+02 6.000000E+01 5.640000E+02 5.440000E+02 2.250000E+02 1.049000E+03
2.000000E-03 3.960000E+02 6.000000E+01 5.740000E+02 5.880000E+02 2.310000E+02 1.100000E+03
2.100000E-03 4.230000E+02 6.000000E+01 5.920000E+02 6.420000E+02 2.530000E+02 1.139000E+03
2.200000E-03 4.440000E+02 6.100000E+01 6.040000E+02 6.970000E+02 2.700000E+02 1.173000E+03
2.300000E-03 4.660000E+02 6.800000E+01 6.160000E+02 7.510000E+02 2.790000E+02 1.212000E+03
2.400000E-03 5.030000E+02 7.900000E+01 6.230000E+02 8.070000E+02 2.880000E+02 1.253000E+03
2.500000E-03 5.420000E+02 9.000000E+01 6.310000E+02 8.830000E+02 3.040000E+02 1.268000E+03
2.600000E-03 5.720000E+02 9.800000E+01 6.420000E+02 9.270000E+02 3.260000E+02 1.323000E+03
2.700000E-03 6.040000E+02 1.060000E+02 6.460000E+02 9.780000E+02 3.270000E+02 1.359000E+03
