time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 4.000000E+00 0.000000E+00 6.900000E+01 4.000000E+00 0.000000E+00 7.500000E+01
2.000000E-04 1.000000E+01 0.000000E+00 1.530000E+02 1.600000E+01 8.000000E+00 1.720000E+02
3.000000E-04 3.000000E+01 1.400000E+01 2.220000E+02 3.000000E+01 1.400000E+01 2.590000E+02
4.000000E-04 3.600000E+01 2.400000E+01 2.850000E+02 4.600000E+01 2.400000E+01 3.010000E+02
5.000000E-04 4.800000E+01 2.400000E+01 3.170000E+02 8.200000E+01 2.600000E+01 3.560000E+02
6.000000E-04 6.800000E+01 2.700000E+01 3.360000E+02 1.120000E+02 3.400000E+01 4.080000E+02
7.000000E-04 8.400000E+01 3.700000E+01 3.730000E+02 1.400000E+02 3.500000E+01 4.650000E+02
8.000000E-04 1.040000E+02 4.200000E+01 3.920000E+02 1.710000E+02 5.300000E+01 5.130000E+02
9.000000E-04 1.340000E+02 5.300000E+01 4.100000E+02 2.080000E+02 6.900000E+01 5.710000E+02
1.000000E-03 1.600000E+02 5.300000E+01 4.310000E+02 2.490000E+02 6.900000E+01 6.230000E+02
1.100000E-03 1.800000E+02 6.300000E+01 4.600000E+02 2.940000E+02 8.400000E+01 6.650000E+02
1.200000E-03 2.010000E+02 6.300000E+01 4.750000E+02 3.350000E+02 8.900000E+01 7.120000E+02
1.300000E-03 2.250000E+02 6.500000E+01 4.890000E+02 3.720000E+02 1.000000E+02 7.670000E+02
1.400000E-03 2.460000E+02 6.500000E+01 4.940000E+02 4.090000E+02 1.020000E+02 8.300000E+02
1.500000E-03 2.580000E+02 6.600000E+01 5.080000E+02 4.640000E+02 1.070000E+02 8.730000E+02
1.600000E-03 2.870000E+02 7.700000E+01 5.170000E+02 5.140000E+02 1.200000E+02 9.080000E+02
1.700000E-03 3.110000E+02 7.900000E+01 5.380000E+02 5.440000E+02 1.230000E+02 9.580000E+02
1.800000E-03 3.360000E+02 8.800000E+01 5.590000E+02 6.010000E+02 1.430000E+02 9.920000E+02
1.900000E-03 3.640000E+02 9.300000E+01 5.770000E+02 6.450000E+02 1.610000E+02 1.037000E+03
2.000000E-03 3.820000E+02 9.300000E+01 5.980000E+02 6.830000E+02 1.820000E+02 1.084000E+03
2.100000E-03 4.200000E+02 9.300000E+01 6.020000E+02 7.430000E+02 1.980000E+02 1.116000E+03
2.200000E-03 4.470000E+02 9.300000E+01 6.210000E+02 7.890000E+02 2.090000E+02 1.159000E+03
2.300000E-03 4.730000E+02 9.900000E+01 6.370000E+02 8.530000E+02 2.280000E+02 1.188000E+03
