time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 0.000000E+00 0.000000E+00 8.400000E+01 2.000000E+00 0.000000E+00 7.600000E+01
2.000000E-04 6.000000E+00 6.000000E+00 1.680000E+02 6.000000E+00 1.000000E+01 1.660000E+02
3.000000E-04 2.000000E+01 6.000000E+00 2.450000E+02 2.200000E+01 2.600000E+01 2.400000E+02
4.000000E-04 3.600000E+01 1.000000E+01 3.010000E+02 3.800000E+01 3.400000E+01 3.100000E+02
5.000000E-04 4.800000E+01 1.000000E+01 3.360000E+02 5.600000E+01 4.200000E+01 3.720000E+02
6.000000E-04 7.600000E+01 1.400000E+01 3.540000E+02 1.020000E+02 6.100000E+01 4.180000E+02
7.000000E-04 1.040000E+02 2.300000E+01 3.710000E+02 1.220000E+02 6.400000E+01 4.750000E+02
8.000000E-04 1.120000E+02 3.400000E+01 3.980000E+02 1.570000E+02 7.600000E+01 5.180000E+02
9.000000E-04 1.320000E+02 3.400000E+01 4.230000E+02 1.820000E+02 8.800000E+01 5.660000E+02
1.000000E-03 1.610000E+02 3.500000E+01 4.420000E+02 2.020000E+02 9.600000E+01 6.350000E+02
1.100000E-03 1.690000E+02 3.900000E+01 4.620000E+02 2.530000E+02 1.010000E+02 6.720000E+02
1.200000E-03 1.890000E+02 3.900000E+01 4.740000E+02 2.820000E+02 1.060000E+02 7.280000E+02
1.300000E-03 2.070000E+02 3.900000E+01 4.890000E+02 3.280000E+02 1.180000E+02 7.710000E+02
1.400000E-03 2.410000E+02 3.900000E+01 5.060000E+02 3.610000E+02 1.220000E+02 8.410000E+02
1.500000E-03 2.700000E+02 4.100000E+01 5.230000E+02 3.970000E+02 1.350000E+02 8.930000E+02
1.600000E-03 2.970000E+02 4.100000E+01 5.440000E+02 4.410000E+02 1.400000E+02 9.410000E+02
1.700000E-03 3.280000E+02 4.100000E+01 5.660000E+02 4.930000E+02 1.610000E+02 9.930000E+02
1.800000E-03 3.660000E+02 4.100000E+01 5.800000E+02 5.390000E+02 1.700000E+02 1.033000E+03
1.900000E-03 3.900000E+02 4.100000E+01 6.040000E+02 6.020000E+02 1.790000E+02 1.059000E+03
