time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 2.000000E+00 1.000000E+01 7.200000E+01 0.000000E+00 1.000000E+01 7.600000E+01
2.000000E-04 6.000000E+00 3.600000E+01 1.700000E+02 0.000000E+00 2.000000E+01 1.700000E+02
3.000000E-04 2.000000E+01 5.000000E+01 2.510000E+02 1.000000E+01 2.000000E+01 2.520000E+02
4.000000E-04 2.800000E+01 6.500000E+01 2.930000E+02 3.000000E+01 3.000000E+01 3.110000E+02
5.000000E-04 3.800000E+01 6.500000E+01 3.290000E+02 5.000000E+01 4.300000E+01 3.750000E+02
6.000000E-04 6.000000E+01 8.000000E+01 3.460000E+02 7.200000E+01 4.700000E+01 4.400000E+02
7.000000E-04 7.400000E+01 8.000000E+01 3.660000E+02 9.400000E+01 5.800000E+01 4.810000E+02
8.000000E-04 9.200000E+01 8.000000E+01 3.840000E+02 1.140000E+02 7.400000E+01 5.370000E+02
9.000000E-04 1.110000E+02 8.000000E+01 4.120000E+02 1.550000E+02 9.900000E+01 5.820000E+02
1.000000E-03 1.370000E+02 8.100000E+01 4.260000E+02 1.910000E+02 1.210000E+02 6.330000E+02
1.100000E-03 1.610000E+02 9.000000E+01 4.440000E+02 2.360000E+02 1.320000E+02 6.740000E+02
1.200000E-03 1.890000E+02 9.500000E+01 4.640000E+02 2.690000E+02 1.350000E+02 7.250000E+02
1.300000E-03 2.110000E+02 9.500000E+01 4.850000E+02 2.920000E+02 1.600000E+02 7.780000E+02
1.400000E-03 2.400000E+02 9.800000E+01 4.990000E+02 3.280000E+02 1.850000E+02 8.220000E+02
1.500000E-03 2.560000E+02 1.050000E+02 5.220000E+02 3.640000E+02 2.110000E+02 8.820000E+02
1.600000E-03 2.730000E+02 1.080000E+02 5.370000E+02 4.100000E+02 2.380000E+02 9.270000E+02
1.700000E-03 2.880000E+02 1.090000E+02 5.610000E+02 4.530000E+02 2.510000E+02 9.640000E+02
1.800000E-03 3.000000E+02 1.090000E+02 5.850000E+02 5.040000E+02 2.620000E+02 1.014000E+03
1.900000E-03 3.210000E+02 1.090000E+02 6.100000E+02 5.690000E+02 2.770000E+02 1.065000E+03
2.000000E-03 3.480000E+02 1.120000E+02 6.370000E+02 6.070000E+02 3.010000E+02 1.105000E+03
2.100000E-03 3.820000E+02 1.180000E+02 6.540000E+02 6.510000E+02 3.100000E+02 1.135000E+03
2.200000E-03 3.940000E+02 1.180000E+02 6.750000E+02 7.120000E+02 3.150000E+02 1.177000E+03
2.300000E-03 4.220000E+02 1.230000E+02 6.910000E+02 7.640000E+02 3.360000E+02 1.217000E+03
2.400000E-03 4.520000E+02 1.250000E+02 7.050000E+02 8.380000E+02 3.480000E+02 1.246000E+03
2.500000E-03 4.870000E+02 1.300000E+02 7.070000E+02 8.920000E+02 3.480000E+02 1.283000E+03
2.600000E-03 5.220000E+02 1.300000E+02 7.220000E+02 9.570000E+02 3.760000E+02 1.310000E+03
2.700000E-03 5.550000E+02 1.350000E+02 7.260000E+02 1.030000E+03 3.870000E+02 1.336000E+03
2.800000E-03 6.040000E+02 1.390000E+02 7.300000E+02 1.092000E+03 4.040000E+02 1.381000E+03
2.900000E-03 6.350000E+02 1.440000E+02 7.440000E+02 1.155000E+03 4.200000E+02 1.403000E+03
3.000000E-03 6.860000E+02 1.690000E+02 7.530000E+02 1.219000E+03 4.260000E+02 1.438000E+03
3.100000E-03 7.260000E+02 1.790000E+02 7.710000E+02 1.300000E+03 4.310000E+02 1.471000E+03
3.200000E-03 7.710000E+02 1.800000E+02 7.790000E+02 1.378000E+03 4.440000E+02 1.497000E+03
3.300000E-03 8.170000E+02 1.880000E+02 7.750000E+02 1.436000E+03 4.540000E+02 1.525000E+03
3.400000E-03 8.510000E+02 1.900000E+02 7.840000E+02 1.506000E+03 4.630000E+02 1.560000E+03
3.500000E-03 8.840000E+02 1.920000E+02 7.860000E+02 1.576000E+03 4.910000E+02 1.584000E+03
3.600000E-03 9.200000E+02 2.050000E+02 8.030000E+02 1.664000E+03 5.220000E+02 1.609000E+03
3.700000E-03 9.540000E+02 2.200000E+02 8.190000E+02 1.734000E+03 5.320000E+02 1.641000E+03
3.800000E-03 9.940000E+02 2.340000E+02 8.230000E+02 1.809000E+03 5.320000E+02 1.669000E+03
3.900000E-03 1.032000E+03 2.350000E+02 8.180000E+02 1.878000E+03 5.410000E+02 1.688000E+03
4.000000E-03 1.066000E+03 2.380000E+02 8.180000E+02 1.952000E+03 5.540000E+02 1.706000E+03
4.100000E-03 1.105000E+03 2.510000E+02 8.180000E+02 2.034000E+03 5.730000E+02 1.737000E+03
4.200000E-03 1.137000E+03 2.550000E+02 8.230000E+02 2.138000E+03 5.890000E+02 1.758000E+03
4.300000E-03 1.174000E+03 2.610000E+02 8.290000E+02 2.234000E+03 6.060000E+02 1.775000E+03
4.400000E-03 1.204000E+03 2.610000E+02 8.490000E+02 2.342000E+03 6.200000E+02 1.798000E+03
4.500000E-03 1.252000E+03 2.700000E+02 8.480000E+02 2.438000E+03 6.400000E+02 1.813000E+03
4.600000E-03 1.292000E+03 2.790000E+02 8.550000E+02 2.533000E+03 6.550000E+02 1.826000E+03
4.700000E-03 1.334000E+03 2.810000E+02 8.580000E+02 2.622000E+03 6.660000E+02 1.846000E+03
4.800000E-03 1.383000E+03 2.960000E+02 8.590000E+02 2.716000E+03 6.830000E+02 1.866000E+03
4.900000E-03 1.422000E+03 2.960000E+02 8.710000E+02 2.812000E+03 6.930000E+02 1.895000E+03
5.000000E-03 1.464000E+03 3.070000E+02 8.810000E+02 2.881000E+03 6.960000E+02 1.926000E+03
5.100000E-03 1.501000E+03 3.150000E+02 8.810000E+02 2.964000E+03 7.040000E+02 1.957000E+03
5.200000E-03 1.530000E+03 3.170000E+02 8.870000E+02 3.056000E+03 7.080000E+02 1.961000E+03
5.300000E-03 1.563000E+03 3.170000E+02 8.960000E+02 3.163000E+03 7.370000E+02 1.986000E+03
5.400000E-03 1.610000E+03 3.320000E+02 8.900000E+02 3.275000E+03 7.620000E+02 1.989000E+03
5.500000E-03 1.653000E+03 3.440000E+02 8.840000E+02 3.368000E+03 7.760000E+02 2.009000E+03
5.600000E-03 1.687000E+03 3.440000E+02 8.960000E+02 3.486000E+03 7.880000E+02 2.025000E+03
5.700000E-03 1.723000E+03 3.470000E+02 9.030000E+02 3.553000E+03 7.990000E+02 2.046000E+03
5.800000E-03 1.769000E+03 3.540000E+02 9.090000E+02 3.623000E+03 8.010000E+02 2.070000E+03
5.900000E-03 1.809000E+03 3.590000E+02 9.210000E+02 3.725000E+03 8.220000E+02 2.082000E+03
6.000000E-03 1.855000E+03 3.600000E+02 9.310000E+02 3.838000E+03 8.290000E+02 2.103000E+03
6.100000E-03 1.888000E+03 3.600000E+02 9.470000E+02 3.950000E+03 8.340000E+02 2.119000E+03
6.200000E-03 1.937000E+03 3.650000E+02 9.540000E+02 4.048000E+03 8.460000E+02 2.121000E+03
6.300000E-03 1.983000E+03 3.710000E+02 9.600000E+02 4.142000E+03 8.670000E+02 2.142000E+03
6.400000E-03 2.022000E+03 3.810000E+02 9.570000E+02 4.248000E+03 8.820000E+02 2.157000E+03
6.500000E-03 2.072000E+03 3.830000E+02 9.520000E+02 4.357000E+03 8.980000E+02 2.165000E+03
6.600000E-03 2.115000E+03 3.990000E+02 9.600000E+02 4.486000E+03 9.160000E+02 2.154000E+03
6.700000E-03 2.166000E+03 4.050000E+02 9.570000E+02 4.586000E+03 9.290000E+02 2.173000E+03
6.800000E-03 2.221000E+03 4.050000E+02 9.630000E+02 4.671000E+03 9.480000E+02 2.201000E+03
6.900000E-03 2.266000E+03 4.150000E+02 9.660000E+02 4.779000E+03 9.640000E+02 2.205000E+03
7.000000E-03 2.313000E+03 4.180000E+02 9.630000E+02 4.888000E+03 9.640000E+02 2.215000E+03
7.100000E-03 2.363000E+03 4.320000E+02 9.600000E+02 5.001000E+03 9.750000E+02 2.220000E+03
7.200000E-03 2.423000E+03 4.410000E+02 9.500000E+02 5.100000E+03 9.970000E+02 2.234000E+03
7.300000E-03 2.460000E+03 4.410000E+02 9.560000E+02 5.172000E+03 1.011000E+03 2.247000E+03
7.400000E-03 2.502000E+03 4.490000E+02 9.590000E+02 5.271000E+03 1.016000E+03 2.266000E+03
7.500000E-03 2.538000E+03 4.620000E+02 9.610000E+02 5.400000E+03 1.024000E+03 2.256000E+03
7.600000E-03 2.572000E+03 4.630000E+02 9.790000E+02 5.495000E+03 1.037000E+03 2.274000E+03
7.700000E-03 2.610000E+03 4.670000E+02 9.770000E+02 5.604000E+03 1.044000E+03 2.283000E+03
7.800000E-03 2.656000E+03 4.670000E+02 9.770000E+02 5.691000E+03 1.062000E+03 2.306000E+03
7.900000E-03 2.691000E+03 4.670000E+02 9.850000E+02 5.803000E+03 1.066000E+03 2.308000E+03
8.000000E-03 2.747000E+03 4.670000E+02 9.980000E+02 5.888000E+03 1.073000E+03 2.333000E+03
8.100000E-03 2.806000E+03 4.700000E+02 9.960000E+02 5.996000E+03 1.085000E+03 2.329000E+03
8.200000E-03 2.866000E+03 4.880000E+02 9.930000E+02 6.092000E+03 1.091000E+03 2.331000E+03
8.300000E-03 2.908000E+03 4.880000E+02 1.008000E+03 6.204000E+03 1.098000E+03 2.343000E+03
8.400000E-03 2.963000E+03 4.920000E+02 1.005000E+03 6.318000E+03 1.113000E+03 2.350000E+03
8.500000E-03 3.028000E+03 4.920000E+02 9.990000E+02 6.454000E+03 1.141000E+03 2.343000E+03
8.600000E-03 3.093000E+03 5.130000E+02 9.850000E+02 6.572000E+03 1.152000E+03 2.356000E+03
8.700000E-03 3.132000E+03 5.170000E+02 9.980000E+02 6.639000E+03 1.175000E+03 2.397000E+03
8.800000E-03 3.177000E+03 5.170000E+02 1.012000E+03 6.755000E+03 1.195000E+03 2.390000E+03
8.900000E-03 3.229000E+03 5.190000E+02 1.009000E+03 6.851000E+03 1.225000E+03 2.422000E+03
9.000000E-03 3.271000E+03 5.290000E+02 1.012000E+03 6.960000E+03 1.233000E+03 2.426000E+03
9.100000E-03 3.309000E+03 5.290000E+02 1.010000E+03 7.061000E+03 1.243000E+03 2.435000E+03
9.200000E-03 3.342000E+03 5.380000E+02 1.021000E+03 7.176000E+03 1.252000E+03 2.445000E+03
9.300000E-03 3.385000E+03 5.380000E+02 1.025000E+03 7.286000E+03 1.281000E+03 2.452000E+03
9.400000E-03 3.447000E+03 5.380000E+02 1.019000E+03 7.415000E+03 1.310000E+03 2.444000E+03
9.500000E-03 3.508000E+03 5.470000E+02 1.005000E+03 7.545000E+03 1.311000E+03 2.430000E+03
9.600000E-03 3.557000E+03 5.470000E+02 1.005000E+03 7.661000E+03 1.329000E+03 2.424000E+03
9.700000E-03 3.594000E+03 5.470000E+02 1.015000E+03 7.778000E+03 1.341000E+03 2.427000E+03
9.800000E-03 3.617000E+03 5.580000E+02 1.031000E+03 7.932000E+03 1.350000E+03 2.418000E+03
9.900000E-03 3.670000E+03 5.580000E+02 1.029000E+03 8.057000E+03 1.367000E+03 2.426000E+03
1.000000E-02 3.727000E+03 5.620000E+02 1.034000E+03 8.183000E+03 1.384000E+03 2.435000E+03
