time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 0.000000E+00 0.000000E+00 7.500000E+01 2.000000E+00 0.000000E+00 8.000000E+01
2.000000E-04 2.000000E+00 8.000000E+00 1.580000E+02 6.000000E+00 1.000000E+01 1.630000E+02
3.000000E-04 1.800000E+01 2.000000E+01 2.270000E+02 1.800000E+01 2.800000E+01 2.340000E+02
4.000000E-04 2.400000E+01 2.600000E+01 2.870000E+02 3.000000E+01 4.200000E+01 3.050000E+02
5.000000E-04 4.200000E+01 2.600000E+01 3.320000E+02 4.000000E+01 6.300000E+01 3.730000E+02
6.000000E-04 7.000000E+01 2.800000E+01 3.540000E+02 5.500000E+01 8.500000E+01 4.270000E+02
7.000000E-04 9.000000E+01 2.800000E+01 3.750000E+02 8.300000E+01 9.600000E+01 4.680000E+02
8.000000E-04 9.600000E+01 3.100000E+01 3.970000E+02 1.120000E+02 1.060000E+02 5.270000E+02
9.000000E-04 1.120000E+02 3.200000E+01 4.170000E+02 1.310000E+02 1.150000E+02 5.880000E+02
1.000000E-03 1.350000E+02 3.800000E+01 4.380000E+02 1.620000E+02 1.340000E+02 6.410000E+02
1.100000E-03 1.570000E+02 6.200000E+01 4.650000E+02 1.820000E+02 1.480000E+02 6.970000E+02
1.200000E-03 1.820000E+02 6.200000E+01 4.790000E+02 2.270000E+02 1.730000E+02 7.380000E+02
1.300000E-03 2.020000E+02 7.200000E+01 4.880000E+02 2.630000E+02 1.860000E+02 7.900000E+02
1.400000E-03 2.220000E+02 8.000000E+01 4.940000E+02 3.050000E+02 1.870000E+02 8.430000E+02
1.500000E-03 2.380000E+02 8.900000E+01 5.050000E+02 3.490000E+02 1.910000E+02 8.880000E+02
1.600000E-03 2.570000E+02 9.300000E+01 5.140000E+02 3.850000E+02 1.990000E+02 9.460000E+02
1.700000E-03 2.930000E+02 1.030000E+02 5.300000E+02 4.380000E+02 2.210000E+02 9.930000E+02
1.800000E-03 3.310000E+02 1.050000E+02 5.490000E+02 4.930000E+02 2.260000E+02 1.041000E+03
1.900000E-03 3.690000E+02 1.170000E+02 5.550000E+02 5.490000E+02 2.530000E+02 1.093000E+03
2.000000E-03 3.960000E+02 1.240000E+02 5.720000E+02 6.040000E+02 2.660000E+02 1.127000E+03
2.100000E-03 4.240000E+02 1.390000E+02 5.920000E+02 6.550000E+02 2.830000E+02 1.173000E+03
2.200000E-03 4.620000E+02 1.390000E+02 5.940000E+02 7.040000E+02 2.910000E+02 1.221000E+03
2.300000E-03 4.930000E+02 1.410000E+02 6.100000E+02 7.600000E+02 2.970000E+02 1.255000E+03
2.400000E-03 5.170000E+02 1.490000E+02 6.220000E+02 8.180000E+02 3.090000E+02 1.287000E+03
2.500000E-03 5.330000E+02 1.620000E+02 6.360000E+02 8.830000E+02 3.130000E+02 1.301000E+03
2.600000E-03 5.690000E+02 1.620000E+02 6.460000E+02 9.360000E+02 3.320000E+02 1.341000E+03
2.700000E-03 5.950000E+02 1.620000E+02 6.590000E+02 1.024000E+03 3.390000E+02 1.369000E+03
2.800000E-03 6.210000E+02 1.660000E+02 6.710000E+02 1.087000E+03 3.590000E+02 1.391000E+03
2.900000E-03 6.450000E+02 1.670000E+02 6.810000E+02 1.151000E+03 3.800000E+02 1.434000E+03
3.000000E-03 6.750000E+02 1.910000E+02 6.950000E+02 1.213000E+03 4.040000E+02 1.470000E+03
3.100000E-03 7.010000E+02 1.910000E+02 7.100000E+02 1.273000E+03 4.110000E+02 1.500000E+03
3.200000E-03 7.390000E+02 2.020000E+02 7.190000E+02 1.336000E+03 4.370000E+02 1.526000E+03
3.300000E-03 7.790000E+02 2.020000E+02 7.270000E+02 1.402000E+03 4.640000E+02 1.573000E+03
3.400000E-03 8.270000E+02 2.020000E+02 7.330000E+02 1.485000E+03 4.660000E+02 1.624000E+03
3.500000E-03 8.650000E+02 2.070000E+02 7.510000E+02 1.563000E+03 4.940000E+02 1.650000E+03
3.600000E-03 9.040000E+02 2.140000E+02 7.610000E+02 1.653000E+03 5.050000E+02 1.667000E+03
3.700000E-03 9.520000E+02 2.150000E+02 7.660000E+02 1.731000E+03 5.050000E+02 1.692000E+03
3.800000E-03 9.800000E+02 2.170000E+02 7.790000E+02 1.808000E+03 5.320000E+02 1.725000E+03
3.900000E-03 1.022000E+03 2.300000E+02 7.950000E+02 1.906000E+03 5.530000E+02 1.746000E+03
4.000000E-03 1.069000E+03 2.340000E+02 8.010000E+02 1.990000E+03 5.670000E+02 1.781000E+03
4.100000E-03 1.113000E+03 2.430000E+02 8.030000E+02 2.048000E+03 5.900000E+02 1.823000E+03
4.200000E-03 1.148000E+03 2.550000E+02 8.060000E+02 2.106000E+03 5.940000E+02 1.860000E+03
4.300000E-03 1.188000E+03 2.610000E+02 8.020000E+02 2.203000E+03 6.200000E+02 1.877000E+03
4.400000E-03 1.231000E+03 2.650000E+02 7.980000E+02 2.293000E+03 6.250000E+02 1.890000E+03
4.500000E-03 1.264000E+03 2.730000E+02 8.000000E+02 2.395000E+03 6.370000E+02 1.910000E+03
4.600000E-03 1.311000E+03 2.740000E+02 7.980000E+02 2.495000E+03 6.570000E+02 1.932000E+03
4.700000E-03 1.347000E+03 2.830000E+02 8.130000E+02 2.593000E+03 6.780000E+02 1.946000E+03
4.800000E-03 1.381000E+03 2.940000E+02 8.270000E+02 2.679000E+03 6.910000E+02 1.969000E+03
4.900000E-03 1.415000E+03 3.000000E+02 8.380000E+02 2.767000E+03 7.050000E+02 1.992000E+03
5.000000E-03 1.437000E+03 3.040000E+02 8.500000E+02 2.835000E+03 7.240000E+02 2.025000E+03
5.100000E-03 1.477000E+03 3.100000E+02 8.570000E+02 2.937000E+03 7.510000E+02 2.030000E+03
5.200000E-03 1.512000E+03 3.130000E+02 8.620000E+02 3.048000E+03 7.610000E+02 2.039000E+03
5.300000E-03 1.540000E+03 3.260000E+02 8.700000E+02 3.129000E+03 7.670000E+02 2.066000E+03
5.400000E-03 1.580000E+03 3.260000E+02 8.820000E+02 3.198000E+03 7.760000E+02 2.098000E+03
5.500000E-03 1.630000E+03 3.260000E+02 8.860000E+02 3.319000E+03 7.920000E+02 2.103000E+03
5.600000E-03 1.662000E+03 3.260000E+02 9.030000E+02 3.406000E+03 8.080000E+02 2.129000E+03
5.700000E-03 1.698000E+03 3.280000E+02 9.070000E+02 3.512000E+03 8.330000E+02 2.134000E+03
5.800000E-03 1.742000E+03 3.280000E+02 9.230000E+02 3.601000E+03 8.630000E+02 2.156000E+03
5.900000E-03 1.800000E+03 3.280000E+02 9.280000E+02 3.678000E+03 8.810000E+02 2.163000E+03
6.000000E-03 1.844000E+03 3.310000E+02 9.320000E+02 3.776000E+03 9.060000E+02 2.184000E+03
6.100000E-03 1.876000E+03 3.400000E+02 9.400000E+02 3.852000E+03 9.270000E+02 2.193000E+03
6.200000E-03 1.917000E+03 3.400000E+02 9.390000E+02 3.946000E+03 9.480000E+02 2.212000E+03
6.300000E-03 1.958000E+03 3.400000E+02 9.530000E+02 4.058000E+03 9.640000E+02 2.213000E+03
6.400000E-03 2.018000E+03 3.490000E+02 9.600000E+02 4.168000E+03 9.740000E+02 2.242000E+03
6.500000E-03 2.070000E+03 3.650000E+02 9.660000E+02 4.294000E+03 9.770000E+02 2.237000E+03
6.600000E-03 2.110000E+03 3.740000E+02 9.780000E+02 4.384000E+03 1.006000E+03 2.267000E+03
6.700000E-03 2.154000E+03 3.870000E+02 9.960000E+02 4.501000E+03 1.014000E+03 2.259000E+03
6.800000E-03 2.185000E+03 3.930000E+02 1.005000E+03 4.604000E+03 1.023000E+03 2.290000E+03
6.900000E-03 2.249000E+03 4.000000E+02 9.990000E+02 4.726000E+03 1.045000E+03 2.302000E+03
7.000000E-03 2.300000E+03 4.030000E+02 9.970000E+02 4.809000E+03 1.055000E+03 2.325000E+03
7.100000E-03 2.341000E+03 4.350000E+02 1.004000E+03 4.940000E+03 1.064000E+03 2.332000E+03
7.200000E-03 2.383000E+03 4.430000E+02 1.002000E+03 5.043000E+03 1.080000E+03 2.347000E+03
7.300000E-03 2.437000E+03 4.490000E+02 1.007000E+03 5.156000E+03 1.090000E+03 2.347000E+03
7.400000E-03 2.486000E+03 4.490000E+02 1.015000E+03 5.284000E+03 1.101000E+03 2.345000E+03
7.500000E-03 2.525000E+03 4.520000E+02 1.030000E+03 5.389000E+03 1.120000E+03 2.375000E+03
7.600000E-03 2.574000E+03 4.660000E+02 1.034000E+03 5.489000E+03 1.125000E+03 2.391000E+03
7.700000E-03 2.617000E+03 4.700000E+02 1.043000E+03 5.606000E+03 1.137000E+03 2.396000E+03
7.800000E-03 2.673000E+03 4.700000E+02 1.048000E+03 5.725000E+03 1.147000E+03 2.398000E+03
7.900000E-03 2.730000E+03 4.760000E+02 1.051000E+03 5.839000E+03 1.158000E+03 2.399000E+03
8.000000E-03 2.795000E+03 4.760000E+02 1.043000E+03 5.974000E+03 1.172000E+03 2.397000E+03
8.100000E-03 2.839000E+03 4.760000E+02 1.049000E+03 6.075000E+03 1.183000E+03 2.406000E+03
8.200000E-03 2.896000E+03 4.840000E+02 1.042000E+03 6.189000E+03 1.203000E+03 2.408000E+03
8.300000E-03 2.931000E+03 4.850000E+02 1.055000E+03 6.307000E+03 1.216000E+03 2.422000E+03
8.400000E-03 2.985000E+03 4.860000E+02 1.048000E+03 6.436000E+03 1.222000E+03 2.436000E+03
8.500000E-03 3.032000E+03 5.010000E+02 1.057000E+03 6.568000E+03 1.228000E+03 2.433000E+03
8.600000E-03 3.078000E+03 5.160000E+02 1.056000E+03 6.706000E+03 1.232000E+03 2.447000E+03
8.700000E-03 3.119000E+03 5.160000E+02 1.071000E+03 6.794000E+03 1.238000E+03 2.456000E+03
8.800000E-03 3.174000E+03 5.170000E+02 1.079000E+03 6.890000E+03 1.247000E+03 2.464000E+03
8.900000E-03 3.233000E+03 5.170000E+02 1.076000E+03 7.011000E+03 1.269000E+03 2.465000E+03
9.000000E-03 3.282000E+03 5.170000E+02 1.079000E+03 7.162000E+03 1.283000E+03 2.446000E+03
9.100000E-03 3.339000E+03 5.180000E+02 1.075000E+03 7.271000E+03 1.309000E+03 2.464000E+03
9.200000E-03 3.394000E+03 5.330000E+02 1.078000E+03 7.368000E+03 1.330000E+03 2.495000E+03
9.300000E-03 3.432000E+03 5.410000E+02 1.072000E+03 7.485000E+03 1.340000E+03 2.517000E+03
9.400000E-03 3.485000E+03 5.410000E+02 1.069000E+03 7.586000E+03 1.352000E+03 2.521000E+03
9.500000E-03 3.524000E+03 5.520000E+02 1.073000E+03 7.695000E+03 1.375000E+03 2.535000E+03
9.600000E-03 3.581000E+03 5.540000E+02 1.064000E+03 7.856000E+03 1.388000E+03 2.531000E+03
9.700000E-03 3.642000E+03 5.590000E+02 1.062000E+03 7.948000E+03 1.402000E+03 2.541000E+03
9.800000E-03 3.684000E+03 5.720000E+02 1.065000E+03 8.074000E+03 1.420000E+03 2.556000E+03
9.900000E-03 3.728000E+03 5.830000E+02 1.071000E+03 8.212000E+03 1.439000E+03 2.558000E+03
1.000000E-02 3.789000E+03 5.830000E+02 1.064000E+03 8.323000E+03 1.448000E+03 2.582000E+03
