time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 0.000000E+00 0.000000E+00 8.000000E+01 0.000000E+00 1.000000E+01 7.600000E+01
2.000000E-04 2.000000E+00 8.000000E+00 1.670000E+02 8.000000E+00 2.000000E+01 1.590000E+02
3.000000E-04 4.000000E+00 8.000000E+00 2.330000E+02 1.600000E+01 2.400000E+01 2.330000E+02
4.000000E-04 2.200000E+01 1.000000E+01 2.930000E+02 2.800000E+01 3.800000E+01 3.020000E+02
5.000000E-04 4.200000E+01 1.000000E+01 3.290000E+02 4.400000E+01 4.600000E+01 3.560000E+02
6.000000E-04 5.400000E+01 1.000000E+01 3.440000E+02 8.000000E+01 5.300000E+01 4.180000E+02
7.000000E-04 6.600000E+01 1.600000E+01 3.670000E+02 1.060000E+02 5.500000E+01 4.660000E+02
8.000000E-04 8.600000E+01 2.100000E+01 3.870000E+02 1.130000E+02 6.300000E+01 5.470000E+02
9.000000E-04 1.040000E+02 2.100000E+01 3.980000E+02 1.370000E+02 9.100000E+01 6.060000E+02
1.000000E-03 1.200000E+02 2.100000E+01 4.220000E+02 1.680000E+02 1.030000E+02 6.550000E+02
1.100000E-03 1.520000E+02 3.000000E+01 4.280000E+02 2.090000E+02 1.100000E+02 6.990000E+02
1.200000E-03 1.820000E+02 3.600000E+01 4.290000E+02 2.330000E+02 1.280000E+02 7.620000E+02
1.300000E-03 2.030000E+02 3.600000E+01 4.380000E+02 2.790000E+02 1.480000E+02 8.070000E+02
1.400000E-03 2.170000E+02 5.100000E+01 4.540000E+02 3.320000E+02 1.670000E+02 8.510000E+02
1.500000E-03 2.330000E+02 5.400000E+01 4.730000E+02 3.890000E+02 1.760000E+02 8.910000E+02
1.600000E-03 2.470000E+02 6.500000E+01 4.880000E+02 4.390000E+02 1.840000E+02 9.330000E+02
1.700000E-03 2.750000E+02 6.600000E+01 5.130000E+02 4.880000E+02 1.900000E+02 9.890000E+02
1.800000E-03 2.890000E+02 9.300000E+01 5.310000E+02 5.350000E+02 1.950000E+02 1.039000E+03
1.900000E-03 3.070000E+02 9.700000E+01 5.400000E+02 5.700000E+02 2.040000E+02 1.089000E+03
2.000000E-03 3.300000E+02 9.800000E+01 5.480000E+02 6.220000E+02 2.270000E+02 1.122000E+03
2.100000E-03 3.490000E+02 1.030000E+02 5.690000E+02 6.830000E+02 2.320000E+02 1.167000E+03
2.200000E-03 3.680000E+02 1.030000E+02 5.890000E+02 7.240000E+02 2.540000E+02 1.209000E+03
2.300000E-03 4.120000E+02 1.090000E+02 5.970000E+02 7.740000E+02 2.700000E+02 1.254000E+03
2.400000E-03 4.440000E+02 1.140000E+02 6.070000E+02 8.200000E+02 2.760000E+02 1.292000E+03
2.500000E-03 4.760000E+02 1.240000E+02 6.220000E+02 8.780000E+02 2.760000E+02 1.336000E+03
2.600000E-03 5.190000E+02 1.320000E+02 6.290000E+02 9.390000E+02 2.900000E+02 1.388000E+03
2.700000E-03 5.410000E+02 1.460000E+02 6.490000E+02 1.001000E+03 2.970000E+02 1.417000E+03
2.800000E-03 5.780000E+02 1.460000E+02 6.680000E+02 1.072000E+03 3.090000E+02 1.457000E+03
2.900000E-03 6.030000E+02 1.660000E+02 6.860000E+02 1.125000E+03 3.360000E+02 1.486000E+03
3.000000E-03 6.370000E+02 1.670000E+02 7.110000E+02 1.184000E+03 3.650000E+02 1.525000E+03
3.100000E-03 6.860000E+02 1.740000E+02 7.240000E+02 1.241000E+03 3.790000E+02 1.549000E+03
3.200000E-03 7.350000E+02 1.760000E+02 7.240000E+02 1.312000E+03 3.830000E+02 1.585000E+03
3.300000E-03 7.710000E+02 1.850000E+02 7.350000E+02 1.396000E+03 4.060000E+02 1.603000E+03
3.400000E-03 8.040000E+02 1.850000E+02 7.480000E+02 1.479000E+03 4.060000E+02 1.632000E+03
3.500000E-03 8.320000E+02 1.950000E+02 7.640000E+02 1.567000E+03 4.120000E+02 1.664000E+03
3.600000E-03 8.630000E+02 2.050000E+02 7.790000E+02 1.631000E+03 4.160000E+02 1.699000E+03
3.700000E-03 9.010000E+02 2.140000E+02 7.830000E+02 1.698000E+03 4.290000E+02 1.738000E+03
3.800000E-03 9.420000E+02 2.260000E+02 7.930000E+02 1.762000E+03 4.560000E+02 1.772000E+03
3.900000E-03 9.710000E+02 2.280000E+02 8.100000E+02 1.846000E+03 4.650000E+02 1.793000E+03
4.000000E-03 1.002000E+03 2.280000E+02 8.220000E+02 1.936000E+03 4.840000E+02 1.798000E+03
4.100000E-03 1.038000E+03 2.280000E+02 8.330000E+02 2.012000E+03 5.200000E+02 1.831000E+03
4.200000E-03 1.073000E+03 2.280000E+02 8.340000E+02 2.103000E+03 5.340000E+02 1.852000E+03
4.300000E-03 1.104000E+03 2.370000E+02 8.520000E+02 2.171000E+03 5.450000E+02 1.896000E+03
4.400000E-03 1.157000E+03 2.430000E+02 8.450000E+02 2.262000E+03 5.620000E+02 1.929000E+03
4.500000E-03 1.207000E+03 2.430000E+02 8.440000E+02 2.337000E+03 5.680000E+02 1.951000E+03
4.600000E-03 1.242000E+03 2.510000E+02 8.560000E+02 2.461000E+03 5.840000E+02 1.965000E+03
4.700000E-03 1.289000E+03 2.510000E+02 8.560000E+02 2.564000E+03 5.970000E+02 1.976000E+03
4.800000E-03 1.336000E+03 2.510000E+02 8.500000E+02 2.667000E+03 6.350000E+02 1.997000E+03
4.900000E-03 1.371000E+03 2.510000E+02 8.420000E+02 2.767000E+03 6.500000E+02 2.024000E+03
5.000000E-03 1.418000E+03 2.510000E+02 8.330000E+02 2.870000E+03 6.570000E+02 2.038000E+03
5.100000E-03 1.456000E+03 2.510000E+02 8.420000E+02 2.972000E+03 6.680000E+02 2.053000E+03
5.200000E-03 1.496000E+03 2.510000E+02 8.510000E+02 3.115000E+03 6.810000E+02 2.042000E+03
5.300000E-03 1.546000E+03 2.570000E+02 8.570000E+02 3.221000E+03 7.120000E+02 2.055000E+03
5.400000E-03 1.576000E+03 2.610000E+02 8.660000E+02 3.347000E+03 7.370000E+02 2.063000E+03
5.500000E-03 1.618000E+03 2.630000E+02 8.680000E+02 3.464000E+03 7.510000E+02 2.054000E+03
5.600000E-03 1.667000E+03 2.650000E+02 8.800000E+02 3.585000E+03 7.700000E+02 2.051000E+03
5.700000E-03 1.697000E+03 2.710000E+02 8.860000E+02 3.675000E+03 7.940000E+02 2.065000E+03
5.800000E-03 1.745000E+03 2.810000E+02 8.790000E+02 3.791000E+03 8.230000E+02 2.076000E+03
5.900000E-03 1.789000E+03 2.870000E+02 8.850000E+02 3.876000E+03 8.230000E+02 2.089000E+03
6.000000E-03 1.820000E+03 2.930000E+02 8.880000E+02 3.973000E+03 8.340000E+02 2.132000E+03
