time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 2.000000E+00 0.000000E+00 7.500000E+01 0.000000E+00 0.000000E+00 6.600000E+01
2.000000E-04 1.000000E+01 2.000000E+01 1.710000E+02 6.000000E+00 0.000000E+00 1.540000E+02
3.000000E-04 1.800000E+01 2.000000E+01 2.390000E+02 1.800000E+01 2.000000E+00 2.340000E+02
4.000000E-04 3.600000E+01 2.800000E+01 2.990000E+02 3.200000E+01 2.000000E+00 3.050000E+02
5.000000E-04 4.400000E+01 2.800000E+01 3.420000E+02 5.400000E+01 6.000000E+00 3.930000E+02
6.000000E-04 7.400000E+01 2.800000E+01 3.640000E+02 8.200000E+01 2.500000E+01 4.440000E+02
7.000000E-04 9.400000E+01 2.800000E+01 3.920000E+02 1.120000E+02 2.800000E+01 4.950000E+02
8.000000E-04 1.200000E+02 3.800000E+01 4.050000E+02 1.520000E+02 4.200000E+01 5.430000E+02
9.000000E-04 1.410000E+02 4.600000E+01 4.170000E+02 1.930000E+02 5.300000E+01 5.940000E+02
1.000000E-03 1.580000E+02 4.800000E+01 4.390000E+02 2.230000E+02 6.800000E+01 6.420000E+02
1.100000E-03 1.840000E+02 5.400000E+01 4.590000E+02 2.520000E+02 9.300000E+01 7.050000E+02
1.200000E-03 2.220000E+02 5.700000E+01 4.700000E+02 2.910000E+02 1.080000E+02 7.570000E+02
1.300000E-03 2.560000E+02 5.700000E+01 4.710000E+02 3.320000E+02 1.350000E+02 7.930000E+02
1.400000E-03 2.740000E+02 6.700000E+01 4.810000E+02 3.710000E+02 1.450000E+02 8.370000E+02
1.500000E-03 2.960000E+02 7.600000E+01 4.900000E+02 4.100000E+02 1.530000E+02 8.960000E+02
1.600000E-03 3.250000E+02 8.900000E+01 5.050000E+02 4.610000E+02 1.600000E+02 9.350000E+02
1.700000E-03 3.500000E+02 9.600000E+01 5.260000E+02 4.930000E+02 1.690000E+02 9.840000E+02
1.800000E-03 3.690000E+02 9.800000E+01 5.430000E+02 5.570000E+02 1.850000E+02 1.025000E+03
1.900000E-03 3.990000E+02 1.170000E+02 5.520000E+02 6.130000E+02 2.100000E+02 1.048000E+03
2.000000E-03 4.180000E+02 1.210000E+02 5.690000E+02 6.810000E+02 2.130000E+02 1.092000E+03
2.100000E-03 4.340000E+02 1.210000E+02 5.860000E+02 7.550000E+02 2.220000E+02 1.125000E+03
2.200000E-03 4.660000E+02 1.280000E+02 5.900000E+02 8.200000E+02 2.280000E+02 1.170000E+03
2.300000E-03 4.950000E+02 1.410000E+02 5.950000E+02 8.800000E+02 2.420000E+02 1.221000E+03
2.400000E-03 5.320000E+02 1.410000E+02 6.110000E+02 9.430000E+02 2.470000E+02 1.262000E+03
2.500000E-03 5.530000E+02 1.490000E+02 6.360000E+02 1.005000E+03 2.580000E+02 1.289000E+03
2.600000E-03 5.750000E+02 1.490000E+02 6.490000E+02 1.072000E+03 2.740000E+02 1.330000E+03
2.700000E-03 6.180000E+02 1.490000E+02 6.630000E+02 1.126000E+03 2.860000E+02 1.369000E+03
2.800000E-03 6.400000E+02 1.570000E+02 6.730000E+02 1.197000E+03 3.230000E+02 1.402000E+03
2.900000E-03 6.600000E+02 1.590000E+02 6.870000E+02 1.249000E+03 3.350000E+02 1.452000E+03
3.000000E-03 6.940000E+02 1.710000E+02 6.950000E+02 1.317000E+03 3.470000E+02 1.486000E+03
3.100000E-03 7.200000E+02 1.720000E+02 7.160000E+02 1.413000E+03 3.500000E+02 1.516000E+03
3.200000E-03 7.500000E+02 1.750000E+02 7.340000E+02 1.499000E+03 3.700000E+02 1.548000E+03
3.300000E-03 7.820000E+02 1.750000E+02 7.450000E+02 1.587000E+03 3.780000E+02 1.582000E+03
3.400000E-03 8.230000E+02 1.820000E+02 7.560000E+02 1.661000E+03 3.810000E+02 1.620000E+03
3.500000E-03 8.490000E+02 1.910000E+02 7.690000E+02 1.723000E+03 3.820000E+02 1.654000E+03
3.600000E-03 8.800000E+02 2.010000E+02 7.780000E+02 1.807000E+03 3.880000E+02 1.682000E+03
3.700000E-03 9.090000E+02 2.170000E+02 7.920000E+02 1.909000E+03 3.940000E+02 1.699000E+03
3.800000E-03 9.360000E+02 2.220000E+02 8.030000E+02 1.983000E+03 3.980000E+02 1.736000E+03
3.900000E-03 9.640000E+02 2.220000E+02 8.170000E+02 2.049000E+03 4.110000E+02 1.755000E+03
4.000000E-03 9.940000E+02 2.230000E+02 8.370000E+02 2.132000E+03 4.150000E+02 1.780000E+03
4.100000E-03 1.033000E+03 2.420000E+02 8.490000E+02 2.220000E+03 4.330000E+02 1.789000E+03
4.200000E-03 1.088000E+03 2.420000E+02 8.490000E+02 2.296000E+03 4.440000E+02 1.827000E+03
4.300000E-03 1.120000E+03 2.420000E+02 8.600000E+02 2.370000E+03 4.540000E+02 1.871000E+03
4.400000E-03 1.173000E+03 2.500000E+02 8.660000E+02 2.476000E+03 4.710000E+02 1.874000E+03
4.500000E-03 1.214000E+03 2.540000E+02 8.750000E+02 2.576000E+03 4.880000E+02 1.887000E+03
4.600000E-03 1.271000E+03 2.650000E+02 8.690000E+02 2.665000E+03 5.100000E+02 1.920000E+03
