time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 0.000000E+00 0.000000E+00 7.800000E+01 2.000000E+00 1.800000E+01 6.700000E+01
2.000000E-04 2.000000E+00 0.000000E+00 1.720000E+02 2.000000E+00 2.600000E+01 1.540000E+02
3.000000E-04 1.200000E+01 1.800000E+01 2.480000E+02 1.600000E+01 2.600000E+01 2.290000E+02
4.000000E-04 2.000000E+01 1.800000E+01 3.050000E+02 3.200000E+01 3.600000E+01 2.970000E+02
5.000000E-04 2.600000E+01 2.500000E+01 3.430000E+02 3.600000E+01 5.700000E+01 3.720000E+02
6.000000E-04 4.800000E+01 2.800000E+01 3.560000E+02 6.200000E+01 6.700000E+01 4.280000E+02
7.000000E-04 7.100000E+01 3.400000E+01 3.600000E+02 9.600000E+01 7.100000E+01 4.950000E+02
8.000000E-04 8.300000E+01 3.400000E+01 3.860000E+02 1.230000E+02 8.800000E+01 5.470000E+02
9.000000E-04 9.300000E+01 4.000000E+01 4.080000E+02 1.590000E+02 1.180000E+02 5.940000E+02
1.000000E-03 1.250000E+02 4.000000E+01 4.250000E+02 2.050000E+02 1.380000E+02 6.340000E+02
1.100000E-03 1.450000E+02 4.900000E+01 4.450000E+02 2.230000E+02 1.390000E+02 6.990000E+02
1.200000E-03 1.670000E+02 4.900000E+01 4.680000E+02 2.560000E+02 1.630000E+02 7.430000E+02
1.300000E-03 1.840000E+02 6.100000E+01 4.900000E+02 3.070000E+02 1.850000E+02 7.860000E+02
1.400000E-03 2.000000E+02 6.100000E+01 5.080000E+02 3.520000E+02 2.020000E+02 8.340000E+02
1.500000E-03 2.260000E+02 6.300000E+01 5.260000E+02 3.960000E+02 2.250000E+02 8.690000E+02
1.600000E-03 2.500000E+02 6.300000E+01 5.480000E+02 4.420000E+02 2.320000E+02 9.050000E+02
1.700000E-03 2.810000E+02 7.000000E+01 5.590000E+02 4.820000E+02 2.440000E+02 9.410000E+02
1.800000E-03 3.120000E+02 7.000000E+01 5.800000E+02 5.190000E+02 2.640000E+02 9.770000E+02
1.900000E-03 3.480000E+02 7.000000E+01 5.980000E+02 5.610000E+02 2.710000E+02 1.018000E+03
2.000000E-03 3.800000E+02 7.000000E+01 6.240000E+02 6.060000E+02 2.770000E+02 1.063000E+03
2.100000E-03 4.140000E+02 7.800000E+01 6.270000E+02 6.530000E+02 2.990000E+02 1.102000E+03
2.200000E-03 4.600000E+02 7.800000E+01 6.310000E+02 7.000000E+02 2.990000E+02 1.141000E+03
2.300000E-03 4.920000E+02 8.000000E+01 6.310000E+02 7.500000E+02 3.190000E+02 1.175000E+03
2.400000E-03 5.250000E+02 9.400000E+01 6.370000E+02 8.310000E+02 3.330000E+02 1.216000E+03
2.500000E-03 5.690000E+02 9.400000E+01 6.440000E+02 8.810000E+02 3.520000E+02 1.258000E+03
2.600000E-03 5.980000E+02 1.100000E+02 6.600000E+02 9.340000E+02 3.680000E+02 1.304000E+03
2.700000E-03 6.080000E+02 1.100000E+02 6.820000E+02 1.011000E+03 3.820000E+02 1.334000E+03
2.800000E-03 6.330000E+02 1.100000E+02 6.760000E+02 1.080000E+03 3.840000E+02 1.365000E+03
2.900000E-03 6.840000E+02 1.100000E+02 6.640000E+02 1.132000E+03 4.010000E+02 1.406000E+03
3.000000E-03 7.100000E+02 1.130000E+02 6.810000E+02 1.208000E+03 4.210000E+02 1.453000E+03
