time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 0.000000E+00 1.000000E+01 7.600000E+01 2.000000E+00 0.000000E+00 7.300000E+01
2.000000E-04 2.000000E+00 2.400000E+01 1.710000E+02 1.000000E+01 0.000000E+00 1.560000E+02
3.000000E-04 8.000000E+00 3.000000E+01 2.440000E+02 2.600000E+01 1.200000E+01 2.220000E+02
4.000000E-04 1.800000E+01 3.000000E+01 2.910000E+02 4.000000E+01 1.800000E+01 2.920000E+02
5.000000E-04 3.400000E+01 3.400000E+01 3.220000E+02 6.600000E+01 2.600000E+01 3.410000E+02
6.000000E-04 5.000000E+01 3.400000E+01 3.540000E+02 1.000000E+02 3.100000E+01 3.990000E+02
7.000000E-04 7.600000E+01 3.500000E+01 3.720000E+02 1.280000E+02 4.600000E+01 4.530000E+02
8.000000E-04 9.000000E+01 3.500000E+01 4.030000E+02 1.440000E+02 7.900000E+01 5.160000E+02
9.000000E-04 9.400000E+01 4.600000E+01 4.350000E+02 1.760000E+02 8.500000E+01 5.760000E+02
1.000000E-03 1.040000E+02 4.800000E+01 4.600000E+02 2.060000E+02 9.200000E+01 6.250000E+02
1.100000E-03 1.300000E+02 4.800000E+01 4.780000E+02 2.280000E+02 1.020000E+02 6.800000E+02
1.200000E-03 1.500000E+02 4.800000E+01 4.820000E+02 2.550000E+02 1.280000E+02 7.410000E+02
1.300000E-03 1.650000E+02 4.800000E+01 5.010000E+02 2.920000E+02 1.350000E+02 7.890000E+02
1.400000E-03 1.840000E+02 5.700000E+01 5.090000E+02 3.290000E+02 1.530000E+02 8.480000E+02
1.500000E-03 2.050000E+02 5.900000E+01 5.210000E+02 3.900000E+02 1.570000E+02 8.730000E+02
1.600000E-03 2.280000E+02 6.000000E+01 5.260000E+02 4.330000E+02 1.570000E+02 9.340000E+02
1.700000E-03 2.560000E+02 7.600000E+01 5.340000E+02 4.680000E+02 1.690000E+02 9.790000E+02
1.800000E-03 2.820000E+02 7.900000E+01 5.560000E+02 5.230000E+02 1.820000E+02 1.020000E+03
1.900000E-03 3.220000E+02 9.200000E+01 5.670000E+02 5.930000E+02 2.000000E+02 1.050000E+03
2.000000E-03 3.450000E+02 9.200000E+01 5.710000E+02 6.540000E+02 2.030000E+02 1.084000E+03
2.100000E-03 3.650000E+02 9.700000E+01 5.820000E+02 6.900000E+02 2.260000E+02 1.145000E+03
2.200000E-03 3.930000E+02 1.080000E+02 5.870000E+02 7.740000E+02 2.350000E+02 1.166000E+03
2.300000E-03 4.250000E+02 1.080000E+02 5.960000E+02 8.520000E+02 2.380000E+02 1.195000E+03
2.400000E-03 4.480000E+02 1.150000E+02 6.060000E+02 9.210000E+02 2.540000E+02 1.222000E+03
2.500000E-03 4.800000E+02 1.250000E+02 6.130000E+02 9.850000E+02 2.560000E+02 1.275000E+03
2.600000E-03 5.110000E+02 1.300000E+02 6.240000E+02 1.051000E+03 2.840000E+02 1.308000E+03
2.700000E-03 5.410000E+02 1.320000E+02 6.350000E+02 1.090000E+03 2.940000E+02 1.344000E+03
2.800000E-03 5.690000E+02 1.410000E+02 6.470000E+02 1.170000E+03 3.120000E+02 1.374000E+03
2.900000E-03 5.960000E+02 1.460000E+02 6.420000E+02 1.251000E+03 3.150000E+02 1.403000E+03
3.000000E-03 6.450000E+02 1.530000E+02 6.350000E+02 1.333000E+03 3.160000E+02 1.428000E+03
3.100000E-03 6.610000E+02 1.550000E+02 6.580000E+02 1.392000E+03 3.310000E+02 1.470000E+03
3.200000E-03 7.010000E+02 1.610000E+02 6.720000E+02 1.446000E+03 3.500000E+02 1.506000E+03
3.300000E-03 7.250000E+02 1.750000E+02 6.930000E+02 1.496000E+03 3.590000E+02 1.542000E+03
3.400000E-03 7.610000E+02 1.920000E+02 7.130000E+02 1.575000E+03 3.960000E+02 1.563000E+03
3.500000E-03 8.010000E+02 1.920000E+02 7.160000E+02 1.648000E+03 4.220000E+02 1.575000E+03
3.600000E-03 8.460000E+02 1.980000E+02 7.120000E+02 1.699000E+03 4.270000E+02 1.609000E+03
3.700000E-03 8.770000E+02 1.980000E+02 7.250000E+02 1.782000E+03 4.400000E+02 1.629000E+03
3.800000E-03 9.050000E+02 2.080000E+02 7.520000E+02 1.858000E+03 4.420000E+02 1.657000E+03
