time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 4.000000E+00 0.000000E+00 7.700000E+01 0.000000E+00 1.000000E+01 8.800000E+01
2.000000E-04 1.400000E+01 0.000000E+00 1.690000E+02 8.000000E+00 1.400000E+01 1.920000E+02
3.000000E-04 2.600000E+01 6.000000E+00 2.370000E+02 1.000000E+01 2.600000E+01 2.680000E+02
4.000000E-04 4.800000E+01 8.000000E+00 2.870000E+02 2.600000E+01 3.600000E+01 3.340000E+02
5.000000E-04 5.800000E+01 1.700000E+01 3.260000E+02 4.600000E+01 3.800000E+01 3.970000E+02
6.000000E-04 7.600000E+01 3.100000E+01 3.510000E+02 6.400000E+01 5.700000E+01 4.560000E+02
7.000000E-04 9.000000E+01 3.200000E+01 3.620000E+02 8.600000E+01 7.400000E+01 5.160000E+02
8.000000E-04 1.000000E+02 3.800000E+01 3.770000E+02 1.040000E+02 8.300000E+01 5.770000E+02
9.000000E-04 1.140000E+02 4.800000E+01 3.950000E+02 1.410000E+02 8.300000E+01 6.390000E+02
1.000000E-03 1.330000E+02 4.800000E+01 4.120000E+02 1.800000E+02 8.300000E+01 6.750000E+02
1.100000E-03 1.490000E+02 4.800000E+01 4.440000E+02 2.170000E+02 1.080000E+02 7.360000E+02
1.200000E-03 1.730000E+02 5.600000E+01 4.580000E+02 2.540000E+02 1.340000E+02 7.840000E+02
1.300000E-03 1.880000E+02 6.400000E+01 4.770000E+02 2.880000E+02 1.440000E+02 8.310000E+02
1.400000E-03 2.070000E+02 6.400000E+01 5.030000E+02 3.200000E+02 1.520000E+02 8.820000E+02
1.500000E-03 2.350000E+02 6.400000E+01 5.200000E+02 3.590000E+02 1.760000E+02 9.320000E+02
1.600000E-03 2.610000E+02 6.900000E+01 5.290000E+02 4.010000E+02 1.930000E+02 9.800000E+02
1.700000E-03 2.910000E+02 6.900000E+01 5.570000E+02 4.500000E+02 2.140000E+02 1.023000E+03
1.800000E-03 3.080000E+02 7.600000E+01 5.770000E+02 5.170000E+02 2.290000E+02 1.053000E+03
1.900000E-03 3.370000E+02 7.800000E+01 5.860000E+02 5.550000E+02 2.470000E+02 1.097000E+03
2.000000E-03 3.670000E+02 8.500000E+01 5.990000E+02 6.050000E+02 2.690000E+02 1.140000E+03
2.100000E-03 3.930000E+02 1.030000E+02 6.160000E+02 6.730000E+02 2.770000E+02 1.182000E+03
2.200000E-03 4.240000E+02 1.030000E+02 6.300000E+02 7.250000E+02 2.950000E+02 1.228000E+03
2.300000E-03 4.530000E+02 1.070000E+02 6.440000E+02 7.750000E+02 2.970000E+02 1.266000E+03
2.400000E-03 5.030000E+02 1.070000E+02 6.500000E+02 8.440000E+02 3.250000E+02 1.291000E+03
2.500000E-03 5.310000E+02 1.180000E+02 6.630000E+02 9.060000E+02 3.320000E+02 1.337000E+03
2.600000E-03 5.670000E+02 1.250000E+02 6.730000E+02 9.760000E+02 3.500000E+02 1.360000E+03
2.700000E-03 6.020000E+02 1.370000E+02 6.860000E+02 1.050000E+03 3.610000E+02 1.389000E+03
2.800000E-03 6.350000E+02 1.370000E+02 6.880000E+02 1.132000E+03 3.790000E+02 1.413000E+03
2.900000E-03 6.770000E+02 1.450000E+02 6.950000E+02 1.201000E+03 4.030000E+02 1.452000E+03
3.000000E-03 7.130000E+02 1.450000E+02 7.030000E+02 1.277000E+03 4.260000E+02 1.472000E+03
3.100000E-03 7.470000E+02 1.500000E+02 7.070000E+02 1.359000E+03 4.320000E+02 1.489000E+03
3.200000E-03 7.870000E+02 1.500000E+02 7.180000E+02 1.438000E+03 4.470000E+02 1.523000E+03
3.300000E-03 8.100000E+02 1.500000E+02 7.390000E+02 1.485000E+03 4.720000E+02 1.572000E+03
3.400000E-03 8.420000E+02 1.500000E+02 7.460000E+02 1.561000E+03 5.020000E+02 1.613000E+03
3.500000E-03 8.690000E+02 1.500000E+02 7.680000E+02 1.633000E+03 5.130000E+02 1.643000E+03
3.600000E-03 9.240000E+02 1.500000E+02 7.650000E+02 1.679000E+03 5.450000E+02 1.676000E+03
3.700000E-03 9.530000E+02 1.520000E+02 7.770000E+02 1.743000E+03 5.480000E+02 1.714000E+03
3.800000E-03 1.002000E+03 1.520000E+02 7.770000E+02 1.827000E+03 5.480000E+02 1.747000E+03
3.900000E-03 1.023000E+03 1.530000E+02 7.920000E+02 1.927000E+03 5.530000E+02 1.776000E+03
4.000000E-03 1.058000E+03 1.550000E+02 8.010000E+02 1.999000E+03 5.820000E+02 1.795000E+03
4.100000E-03 1.093000E+03 1.610000E+02 8.070000E+02 2.093000E+03 5.920000E+02 1.806000E+03
4.200000E-03 1.136000E+03 1.670000E+02 7.970000E+02 2.178000E+03 6.010000E+02 1.840000E+03
4.300000E-03 1.166000E+03 1.700000E+02 8.050000E+02 2.279000E+03 6.160000E+02 1.860000E+03
4.400000E-03 1.198000E+03 1.800000E+02 8.160000E+02 2.362000E+03 6.160000E+02 1.896000E+03
4.500000E-03 1.236000E+03 1.900000E+02 8.270000E+02 2.444000E+03 6.330000E+02 1.927000E+03
4.600000E-03 1.268000E+03 1.970000E+02 8.350000E+02 2.547000E+03 6.480000E+02 1.958000E+03
4.700000E-03 1.317000E+03 1.970000E+02 8.310000E+02 2.637000E+03 6.560000E+02 1.970000E+03
4.800000E-03 1.363000E+03 2.000000E+02 8.330000E+02 2.718000E+03 6.770000E+02 1.998000E+03
4.900000E-03 1.399000E+03 2.000000E+02 8.430000E+02 2.814000E+03 6.950000E+02 2.017000E+03
5.000000E-03 1.437000E+03 2.060000E+02 8.470000E+02 2.916000E+03 7.240000E+02 2.032000E+03
5.100000E-03 1.486000E+03 2.140000E+02 8.510000E+02 2.995000E+03 7.370000E+02 2.065000E+03
5.200000E-03 1.535000E+03 2.200000E+02 8.520000E+02 3.099000E+03 7.650000E+02 2.074000E+03
5.300000E-03 1.566000E+03 2.280000E+02 8.630000E+02 3.181000E+03 7.810000E+02 2.097000E+03
