time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 2.000000E+00 0.000000E+00 5.500000E+01 0.000000E+00 0.000000E+00 8.700000E+01
2.000000E-04 4.000000E+00 0.000000E+00 1.500000E+02 1.000000E+01 0.000000E+00 1.890000E+02
3.000000E-04 1.600000E+01 1.400000E+01 2.270000E+02 1.800000E+01 1.200000E+01 2.610000E+02
4.000000E-04 2.800000E+01 2.200000E+01 2.830000E+02 3.800000E+01 1.200000E+01 3.270000E+02
5.000000E-04 4.000000E+01 2.600000E+01 3.210000E+02 5.400000E+01 1.800000E+01 3.750000E+02
6.000000E-04 5.200000E+01 2.700000E+01 3.390000E+02 7.000000E+01 2.200000E+01 4.460000E+02
7.000000E-04 6.000000E+01 4.300000E+01 3.570000E+02 8.100000E+01 3.200000E+01 5.130000E+02
8.000000E-04 7.800000E+01 5.100000E+01 3.730000E+02 1.060000E+02 5.300000E+01 5.790000E+02
9.000000E-04 9.900000E+01 5.100000E+01 3.890000E+02 1.240000E+02 5.600000E+01 6.410000E+02
1.000000E-03 1.200000E+02 5.100000E+01 4.120000E+02 1.580000E+02 6.300000E+01 6.960000E+02
1.100000E-03 1.410000E+02 6.600000E+01 4.290000E+02 1.860000E+02 7.200000E+01 7.540000E+02
1.200000E-03 1.690000E+02 8.300000E+01 4.420000E+02 2.190000E+02 9.700000E+01 7.980000E+02
1.300000E-03 1.850000E+02 8.300000E+01 4.610000E+02 2.560000E+02 1.170000E+02 8.560000E+02
1.400000E-03 1.980000E+02 8.300000E+01 4.850000E+02 2.880000E+02 1.300000E+02 9.070000E+02
1.500000E-03 2.270000E+02 8.700000E+01 5.000000E+02 3.560000E+02 1.500000E+02 9.420000E+02
1.600000E-03 2.440000E+02 1.010000E+02 5.200000E+02 3.860000E+02 1.630000E+02 9.850000E+02
1.700000E-03 2.620000E+02 1.110000E+02 5.450000E+02 4.290000E+02 1.800000E+02 1.026000E+03
1.800000E-03 2.750000E+02 1.140000E+02 5.650000E+02 4.630000E+02 1.870000E+02 1.079000E+03
1.900000E-03 2.990000E+02 1.200000E+02 5.840000E+02 5.120000E+02 1.890000E+02 1.118000E+03
2.000000E-03 3.370000E+02 1.200000E+02 6.080000E+02 5.660000E+02 2.020000E+02 1.166000E+03
2.100000E-03 3.490000E+02 1.270000E+02 6.300000E+02 6.190000E+02 2.110000E+02 1.210000E+03
2.200000E-03 3.890000E+02 1.270000E+02 6.360000E+02 6.790000E+02 2.370000E+02 1.250000E+03
2.300000E-03 4.210000E+02 1.270000E+02 6.420000E+02 7.210000E+02 2.480000E+02 1.300000E+03
