time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 0.000000E+00 0.000000E+00 8.000000E+01 0.000000E+00 2.000000E+01 7.400000E+01
2.000000E-04 6.000000E+00 8.000000E+00 1.830000E+02 8.000000E+00 2.600000E+01 1.690000E+02
3.000000E-04 2.000000E+01 8.000000E+00 2.520000E+02 2.000000E+01 3.000000E+01 2.430000E+02
4.000000E-04 3.600000E+01 1.800000E+01 3.020000E+02 3.800000E+01 3.600000E+01 3.070000E+02
5.000000E-04 5.000000E+01 1.800000E+01 3.310000E+02 5.800000E+01 3.600000E+01 3.630000E+02
6.000000E-04 7.700000E+01 2.200000E+01 3.450000E+02 7.200000E+01 3.700000E+01 4.310000E+02
7.000000E-04 9.700000E+01 3.700000E+01 3.590000E+02 1.000000E+02 4.400000E+01 4.770000E+02
8.000000E-04 1.170000E+02 3.700000E+01 3.790000E+02 1.160000E+02 6.300000E+01 5.540000E+02
9.000000E-04 1.330000E+02 3.700000E+01 3.970000E+02 1.510000E+02 7.100000E+01 5.990000E+02
1.000000E-03 1.590000E+02 3.700000E+01 4.200000E+02 1.860000E+02 1.020000E+02 6.500000E+02
1.100000E-03 1.760000E+02 3.700000E+01 4.380000E+02 2.180000E+02 1.150000E+02 7.090000E+02
1.200000E-03 1.880000E+02 3.700000E+01 4.670000E+02 2.540000E+02 1.290000E+02 7.560000E+02
1.300000E-03 2.220000E+02 3.900000E+01 4.830000E+02 2.980000E+02 1.380000E+02 8.000000E+02
1.400000E-03 2.350000E+02 4.700000E+01 5.050000E+02 3.420000E+02 1.490000E+02 8.550000E+02
1.500000E-03 2.580000E+02 5.900000E+01 5.290000E+02 3.710000E+02 1.490000E+02 8.940000E+02
1.600000E-03 2.790000E+02 6.200000E+01 5.400000E+02 4.110000E+02 1.640000E+02 9.460000E+02
1.700000E-03 3.050000E+02 7.300000E+01 5.500000E+02 4.550000E+02 1.720000E+02 9.890000E+02
1.800000E-03 3.390000E+02 8.600000E+01 5.680000E+02 5.050000E+02 1.780000E+02 1.035000E+03
1.900000E-03 3.730000E+02 9.900000E+01 5.820000E+02 5.750000E+02 1.940000E+02 1.068000E+03
2.000000E-03 4.060000E+02 1.020000E+02 5.910000E+02 6.350000E+02 2.000000E+02 1.107000E+03
2.100000E-03 4.400000E+02 1.040000E+02 5.980000E+02 7.000000E+02 2.080000E+02 1.129000E+03
2.200000E-03 4.620000E+02 1.130000E+02 6.120000E+02 7.650000E+02 2.310000E+02 1.170000E+03
2.300000E-03 4.930000E+02 1.230000E+02 6.280000E+02 8.330000E+02 2.540000E+02 1.203000E+03
2.400000E-03 5.260000E+02 1.320000E+02 6.400000E+02 8.940000E+02 2.640000E+02 1.236000E+03
2.500000E-03 5.650000E+02 1.390000E+02 6.600000E+02 9.520000E+02 2.920000E+02 1.260000E+03
2.600000E-03 5.890000E+02 1.390000E+02 6.770000E+02 1.019000E+03 3.110000E+02 1.299000E+03
2.700000E-03 6.190000E+02 1.500000E+02 7.000000E+02 1.078000E+03 3.150000E+02 1.332000E+03
2.800000E-03 6.620000E+02 1.580000E+02 7.150000E+02 1.156000E+03 3.260000E+02 1.369000E+03
2.900000E-03 6.960000E+02 1.670000E+02 7.270000E+02 1.226000E+03 3.300000E+02 1.403000E+03
3.000000E-03 7.210000E+02 1.710000E+02 7.530000E+02 1.296000E+03 3.410000E+02 1.444000E+03
3.100000E-03 7.470000E+02 1.750000E+02 7.670000E+02 1.373000E+03 3.550000E+02 1.476000E+03
3.200000E-03 7.830000E+02 1.870000E+02 7.780000E+02 1.451000E+03 3.690000E+02 1.507000E+03
3.300000E-03 8.070000E+02 1.880000E+02 8.040000E+02 1.537000E+03 4.030000E+02 1.522000E+03
3.400000E-03 8.350000E+02 1.880000E+02 8.190000E+02 1.599000E+03 4.060000E+02 1.560000E+03
3.500000E-03 8.740000E+02 2.060000E+02 8.390000E+02 1.660000E+03 4.170000E+02 1.598000E+03
3.600000E-03 9.180000E+02 2.120000E+02 8.450000E+02 1.746000E+03 4.210000E+02 1.615000E+03
3.700000E-03 9.580000E+02 2.180000E+02 8.410000E+02 1.817000E+03 4.650000E+02 1.641000E+03
3.800000E-03 1.001000E+03 2.180000E+02 8.400000E+02 1.901000E+03 4.810000E+02 1.654000E+03
