time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 0.000000E+00 0.000000E+00 8.200000E+01 2.000000E+00 1.000000E+01 8.100000E+01
2.000000E-04 4.000000E+00 1.600000E+01 1.750000E+02 4.000000E+00 1.000000E+01 1.830000E+02
3.000000E-04 1.400000E+01 2.800000E+01 2.410000E+02 2.000000E+01 2.600000E+01 2.770000E+02
4.000000E-04 2.000000E+01 5.000000E+01 2.840000E+02 4.600000E+01 2.800000E+01 3.330000E+02
5.000000E-04 3.600000E+01 5.600000E+01 3.300000E+02 6.400000E+01 3.600000E+01 3.840000E+02
6.000000E-04 5.400000E+01 5.600000E+01 3.560000E+02 9.200000E+01 5.200000E+01 4.250000E+02
7.000000E-04 7.000000E+01 6.000000E+01 3.780000E+02 1.220000E+02 7.000000E+01 4.820000E+02
8.000000E-04 9.200000E+01 6.000000E+01 3.950000E+02 1.430000E+02 9.000000E+01 5.280000E+02
9.000000E-04 1.170000E+02 6.000000E+01 4.150000E+02 1.610000E+02 9.900000E+01 5.930000E+02
1.000000E-03 1.450000E+02 6.700000E+01 4.360000E+02 2.060000E+02 1.030000E+02 6.420000E+02
1.100000E-03 1.630000E+02 7.400000E+01 4.530000E+02 2.490000E+02 1.230000E+02 7.020000E+02
1.200000E-03 1.910000E+02 8.600000E+01 4.710000E+02 2.890000E+02 1.440000E+02 7.540000E+02
1.300000E-03 2.120000E+02 1.060000E+02 4.790000E+02 3.220000E+02 1.600000E+02 8.270000E+02
1.400000E-03 2.320000E+02 1.060000E+02 4.820000E+02 3.500000E+02 1.670000E+02 8.890000E+02
1.500000E-03 2.510000E+02 1.070000E+02 5.000000E+02 3.890000E+02 1.720000E+02 9.350000E+02
1.600000E-03 2.850000E+02 1.130000E+02 5.170000E+02 4.320000E+02 1.960000E+02 9.690000E+02
1.700000E-03 3.130000E+02 1.130000E+02 5.400000E+02 4.730000E+02 2.060000E+02 1.015000E+03
