time 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 4.000000E+00 6.000000E+00 8.700000E+01 2.000000E+00 1.600000E+01 7.700000E+01
2.000000E-04 6.000000E+00 2.400000E+01 1.680000E+02 1.000000E+01 3.400000E+01 1.600000E+02
3.000000E-04 1.800000E+01 4.000000E+01 2.400000E+02 1.400000E+01 3.800000E+01 2.270000E+02
4.000000E-04 3.200000E+01 4.000000E+01 2.940000E+02 3.200000E+01 5.000000E+01 3.000000E+02
5.000000E-04 5.200000E+01 4.900000E+01 3.310000E+02 5.400000E+01 5.200000E+01 3.460000E+02
6.000000E-04 7.200000E+01 5.800000E+01 3.490000E+02 7.900000E+01 6.100000E+01 4.010000E+02
7.000000E-04 8.400000E+01 5.800000E+01 3.720000E+02 9.700000E+01 6.900000E+01 4.580000E+02
8.000000E-04 1.010000E+02 6.400000E+01 3.830000E+02 1.050000E+02 7.800000E+01 5.240000E+02
9.000000E-04 1.250000E+02 6.400000E+01 3.900000E+02 1.220000E+02 9.200000E+01 5.840000E+02
1.000000E-03 1.480000E+02 6.500000E+01 4.110000E+02 1.490000E+02 9.700000E+01 6.390000E+02
1.100000E-03 1.830000E+02 7.500000E+01 4.180000E+02 1.850000E+02 1.120000E+02 6.930000E+02
1.200000E-03 2.120000E+02 7.700000E+01 4.150000E+02 2.200000E+02 1.240000E+02 7.510000E+02
1.300000E-03 2.250000E+02 8.900000E+01 4.320000E+02 2.670000E+02 1.390000E+02 7.860000E+02
1.400000E-03 2.670000E+02 1.040000E+02 4.360000E+02 3.010000E+02 1.470000E+02 8.410000E+02
1.500000E-03 2.850000E+02 1.150000E+02 4.510000E+02 3.610000E+02 1.910000E+02 8.750000E+02
1.600000E-03 3.120000E+02 1.150000E+02 4.610000E+02 4.040000E+02 2.010000E+02 9.170000E+02
1.700000E-03 3.300000E+02 1.210000E+02 4.810000E+02 4.550000E+02 2.160000E+02 9.680000E+02
1.800000E-03 3.590000E+02 1.210000E+02 4.890000E+02 4.950000E+02 2.290000E+02 1.027000E+03
1.900000E-03 3.950000E+02 1.290000E+02 4.950000E+02 5.500000E+02 2.370000E+02 1.075000E+03
2.000000E-03 4.230000E+02 1.290000E+02 5.060000E+02 6.110000E+02 2.430000E+02 1.116000E+03
2.100000E-03 4.450000E+02 1.330000E+02 5.200000E+02 6.540000E+02 2.830000E+02 1.156000E+03
2.200000E-03 4.800000E+02 1.410000E+02 5.250000E+02 7.160000E+02 2.900000E+02 1.191000E+03
2.300000E-03 5.030000E+02 1.430000E+02 5.370000E+02 7.620000E+02 3.140000E+02 1.224000E+03
2.400000E-03 5.400000E+02 1.430000E+02 5.360000E+02 8.290000E+02 3.310000E+02 1.248000E+03
2.500000E-03 5.640000E+02 1.430000E+02 5.520000E+02 8.790000E+02 3.430000E+02 1.302000E+03
2.600000E-03 6.020000E+02 1.440000E+02 5.650000E+02 9.360000E+02 3.530000E+02 1.351000E+03
2.700000E-03 6.250000E+02 1.510000E+02 5.810000E+02 1.010000E+03 3.760000E+02 1.374000E+03
2.800000E-03 6.610000E+02 1.580000E+02 5.960000E+02 1.074000E+03 3.860000E+02 1.410000E+03
2.900000E-03 6.900000E+02 1.710000E+02 6.150000E+02 1.138000E+03 4.030000E+02 1.448000E+03
3.000000E-03 7.150000E+02 1.730000E+02 6.200000E+02 1.202000E+03 4.160000E+02 1.469000E+03
3.100000E-03 7.450000E+02 1.730000E+02 6.270000E+02 1.287000E+03 4.160000E+02 1.502000E+03
3.200000E-03 7.780000E+02 1.750000E+02 6.520000E+02 1.386000E+03 4.320000E+02 1.522000E+03
3.300000E-03 7.970000E+02 1.880000E+02 6.820000E+02 1.475000E+03 4.550000E+02 1.542000E+03
3.400000E-03 8.370000E+02 1.880000E+02 6.830000E+02 1.531000E+03 4.670000E+02 1.574000E+03
3.500000E-03 8.780000E+02 1.900000E+02 6.850000E+02 1.603000E+03 4.720000E+02 1.598000E+03
3.600000E-03 9.200000E+02 1.960000E+02 6.980000E+02 1.682000E+03 4.790000E+02 1.621000E+03
3.700000E-03 9.520000E+02 1.980000E+02 7.240000E+02 1.769000E+03 4.830000E+02 1.640000E+03
3.800000E-03 9.940000E+02 2.060000E+02 7.290000E+02 1.842000E+03 4.930000E+02 1.687000E+03
3.900000E-03 1.028000E+03 2.140000E+02 7.290000E+02 1.928000E+03 5.200000E+02 1.719000E+03
4.000000E-03 1.068000E+03 2.140000E+02 7.420000E+02 2.012000E+03 5.370000E+02 1.739000E+03
4.100000E-03 1.097000E+03 2.240000E+02 7.620000E+02 2.117000E+03 5.690000E+02 1.743000E+03
4.200000E-03 1.125000E+03 2.280000E+02 7.770000E+02 2.203000E+03 5.760000E+02 1.764000E+03
4.300000E-03 1.159000E+03 2.280000E+02 7.710000E+02 2.282000E+03 5.940000E+02 1.788000E+03
4.400000E-03 1.194000E+03 2.370000E+02 7.730000E+02 2.347000E+03 6.160000E+02 1.814000E+03
4.500000E-03 1.232000E+03 2.490000E+02 7.890000E+02 2.437000E+03 6.630000E+02 1.853000E+03
4.600000E-03 1.265000E+03 2.490000E+02 8.050000E+02 2.541000E+03 6.670000E+02 1.870000E+03
4.700000E-03 1.307000E+03 2.520000E+02 8.230000E+02 2.638000E+03 6.680000E+02 1.882000E+03
4.800000E-03 1.343000E+03 2.610000E+02 8.230000E+02 2.718000E+03 6.870000E+02 1.918000E+03
4.900000E-03 1.375000E+03 2.650000E+02 8.380000E+02 2.790000E+03 7.010000E+02 1.945000E+03
5.000000E-03 1.402000E+03 2.690000E+02 8.520000E+02 2.880000E+03 7.340000E+02 1.970000E+03
5.100000E-03 1.439000E+03 2.690000E+02 8.600000E+02 2.977000E+03 7.600000E+02 1.986000E+03
5.200000E-03 1.467000E+03 2.760000E+02 8.730000E+02 3.074000E+03 7.820000E+02 1.998000E+03
5.300000E-03 1.508000E+03 2.830000E+02 8.910000E+02 3.157000E+03 7.920000E+02 2.019000E+03
5.400000E-03 1.553000E+03 2.850000E+02 9.010000E+02 3.277000E+03 8.080000E+02 2.023000E+03
5.500000E-03 1.592000E+03 2.910000E+02 9.210000E+02 3.388000E+03 8.210000E+02 2.017000E+03
5.600000E-03 1.630000E+03 2.940000E+02 9.250000E+02 3.484000E+03 8.280000E+02 2.040000E+03
5.700000E-03 1.669000E+03 2.950000E+02 9.320000E+02 3.569000E+03 8.460000E+02 2.069000E+03
5.800000E-03 1.717000E+03 2.980000E+02 9.400000E+02 3.669000E+03 8.570000E+02 2.088000E+03
5.900000E-03 1.764000E+03 2.980000E+02 9.540000E+02 3.777000E+03 8.740000E+02 2.098000E+03
6.000000E-03 1.807000E+03 2.990000E+02 9.550000E+02 3.869000E+03 9.080000E+02 2.113000E+03
6.100000E-03 1.856000E+03 2.990000E+02 9.500000E+02 3.958000E+03 9.360000E+02 2.139000E+03
6.200000E-03 1.903000E+03 3.050000E+02 9.600000E+02 4.067000E+03 9.430000E+02 2.138000E+03
6.300000E-03 1.950000E+03 3.170000E+02 9.660000E+02 4.154000E+03 9.440000E+02 2.163000E+03
6.400000E-03 1.993000E+03 3.200000E+02 9.710000E+02 4.266000E+03 9.730000E+02 2.177000E+03
6.500000E-03 2.041000E+03 3.260000E+02 9.750000E+02 4.351000E+03 1.000000E+03 2.210000E+03
6.600000E-03 2.084000E+03 3.320000E+02 9.800000E+02 4.460000E+03 1.011000E+03 2.215000E+03
6.700000E-03 2.133000E+03 3.320000E+02 9.840000E+02 4.580000E+03 1.027000E+03 2.235000E+03
6.800000E-03 2.189000E+03 3.380000E+02 9.780000E+02 4.668000E+03 1.041000E+03 2.265000E+03
6.900000E-03 2.258000E+03 3.380000E+02 9.740000E+02 4.769000E+03 1.059000E+03 2.283000E+03
