 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 442 3.500000E+01 0.000000E+00
2.000000E-05 1006 1.930000E+02 1.000000E+01
3.000000E-05 1688 5.100000E+02 7.200000E+01
4.000000E-05 2516 9.350000E+02 1.190000E+02
5.000000E-05 3410 1.425000E+03 1.970000E+02
6.000000E-05 4274 1.898000E+03 2.570000E+02
7.000000E-05 5216 2.443000E+03 3.290000E+02
8.000000E-05 6187 2.985000E+03 3.770000E+02
9.000000E-05 7149 3.531000E+03 4.040000E+02
1.000000E-04 8142 4.099000E+03 4.840000E+02
1.100000E-04 9052 4.661000E+03 5.460000E+02
1.200000E-04 9954 5.169000E+03 5.810000E+02
1.300000E-04 10867 5.658000E+03 6.490000E+02
1.400000E-04 11835 6.217000E+03 7.050000E+02
1.500000E-04 12789 6.764000E+03 8.100000E+02
1.600000E-04 13729 7.292000E+03 8.990000E+02
1.700000E-04 14652 7.819000E+03 9.710000E+02
1.800000E-04 15649 8.368000E+03 1.091000E+03
1.900000E-04 16588 8.920000E+03 1.160000E+03
2.000000E-04 17579 9.494000E+03 1.248000E+03
2.100000E-04 18526 1.002600E+04 1.335000E+03
2.200000E-04 19395 1.052800E+04 1.388000E+03
2.300000E-04 20294 1.103500E+04 1.474000E+03
2.400000E-04 21224 1.157200E+04 1.532000E+03
2.500000E-04 22218 1.212600E+04 1.616000E+03
2.600000E-04 23170 1.268700E+04 1.667000E+03
2.700000E-04 24184 1.329600E+04 1.707000E+03
2.800000E-04 25058 1.382500E+04 1.774000E+03
2.900000E-04 26031 1.433900E+04 1.880000E+03
3.000000E-04 26966 1.486600E+04 1.921000E+03
3.100000E-04 27940 1.543700E+04 1.976000E+03
3.200000E-04 28913 1.599900E+04 2.051000E+03
3.300000E-04 29869 1.655400E+04 2.134000E+03
3.400000E-04 30792 1.711800E+04 2.242000E+03
3.500000E-04 31770 1.765300E+04 2.279000E+03
3.600000E-04 32738 1.820800E+04 2.312000E+03
3.700000E-04 33656 1.875900E+04 2.375000E+03
3.800000E-04 34629 1.933500E+04 2.417000E+03
3.900000E-04 35566 1.986200E+04 2.480000E+03
4.000000E-04 36478 2.040200E+04 2.579000E+03
4.100000E-04 37434 2.095700E+04 2.647000E+03
4.200000E-04 38377 2.150800E+04 2.719000E+03
4.300000E-04 39332 2.207100E+04 2.817000E+03
4.400000E-04 40284 2.263900E+04 2.907000E+03
4.500000E-04 41211 2.316800E+04 2.974000E+03
4.600000E-04 42109 2.367800E+04 3.021000E+03
4.700000E-04 43029 2.420700E+04 3.079000E+03
4.800000E-04 43913 2.471600E+04 3.116000E+03
4.900000E-04 44806 2.522700E+04 3.189000E+03
5.000000E-04 45727 2.572800E+04 3.229000E+03
5.100000E-04 46677 2.628200E+04 3.318000E+03
5.200000E-04 47563 2.678800E+04 3.410000E+03
5.300000E-04 48534 2.737800E+04 3.494000E+03
5.400000E-04 49469 2.790800E+04 3.551000E+03
5.500000E-04 50430 2.846300E+04 3.633000E+03
5.600000E-04 51380 2.901400E+04 3.685000E+03
5.700000E-04 52355 2.958300E+04 3.761000E+03
5.800000E-04 53316 3.015500E+04 3.826000E+03
5.900000E-04 54249 3.069500E+04 3.900000E+03
6.000000E-04 55150 3.121900E+04 3.989000E+03
6.100000E-04 56124 3.175400E+04 4.097000E+03
6.200000E-04 57111 3.229700E+04 4.197000E+03
6.300000E-04 58089 3.287900E+04 4.285000E+03
6.400000E-04 59074 3.344200E+04 4.348000E+03
6.500000E-04 60035 3.400300E+04 4.424000E+03
6.600000E-04 61068 3.459000E+04 4.505000E+03
6.700000E-04 62085 3.516400E+04 4.609000E+03
6.800000E-04 63038 3.573300E+04 4.646000E+03
6.900000E-04 64041 3.632000E+04 4.708000E+03
7.000000E-04 64970 3.685900E+04 4.761000E+03
7.100000E-04 65926 3.740100E+04 4.825000E+03
7.200000E-04 66890 3.797100E+04 4.872000E+03
7.300000E-04 67835 3.849100E+04 4.983000E+03
7.400000E-04 68815 3.904800E+04 5.041000E+03
7.500000E-04 69768 3.957500E+04 5.110000E+03
7.600000E-04 70699 4.011700E+04 5.141000E+03
7.700000E-04 71633 4.063700E+04 5.266000E+03
7.800000E-04 72534 4.113400E+04 5.309000E+03
7.900000E-04 73487 4.165500E+04 5.381000E+03
8.000000E-04 74482 4.222200E+04 5.424000E+03
8.100000E-04 75511 4.284400E+04 5.522000E+03
8.200000E-04 76512 4.345000E+04 5.608000E+03
8.300000E-04 77453 4.398500E+04 5.692000E+03
8.400000E-04 78484 4.459300E+04 5.746000E+03
8.500000E-04 79483 4.514900E+04 5.849000E+03
8.600000E-04 80452 4.571100E+04 5.912000E+03
8.700000E-04 81399 4.626000E+04 5.958000E+03
8.800000E-04 82350 4.682300E+04 6.040000E+03
8.900000E-04 83305 4.736300E+04 6.190000E+03
9.000000E-04 84210 4.789700E+04 6.241000E+03
9.100000E-04 85137 4.843500E+04 6.333000E+03
9.200000E-04 86142 4.901500E+04 6.409000E+03
9.300000E-04 87070 4.955300E+04 6.492000E+03
9.400000E-04 88016 5.008400E+04 6.642000E+03
9.500000E-04 88945 5.059100E+04 6.728000E+03
9.600000E-04 89877 5.110800E+04 6.788000E+03
9.700000E-04 90836 5.165000E+04 6.861000E+03
9.800000E-04 91834 5.221900E+04 6.927000E+03
9.900000E-04 92849 5.282100E+04 6.965000E+03
1.000000E-03 93790 5.335400E+04 7.038000E+03
