 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 443 4.900000E+01 0.000000E+00
2.000000E-05 1018 2.280000E+02 1.000000E+01
3.000000E-05 1738 5.530000E+02 6.200000E+01
4.000000E-05 2516 9.370000E+02 9.100000E+01
5.000000E-05 3483 1.473000E+03 1.780000E+02
6.000000E-05 4485 2.061000E+03 2.210000E+02
7.000000E-05 5414 2.568000E+03 2.810000E+02
8.000000E-05 6342 3.088000E+03 3.590000E+02
9.000000E-05 7291 3.602000E+03 4.250000E+02
1.000000E-04 8326 4.203000E+03 5.110000E+02
1.100000E-04 9333 4.785000E+03 5.730000E+02
1.200000E-04 10300 5.337000E+03 6.940000E+02
1.300000E-04 11258 5.875000E+03 7.690000E+02
1.400000E-04 12234 6.426000E+03 8.050000E+02
1.500000E-04 13149 6.925000E+03 9.170000E+02
1.600000E-04 14089 7.474000E+03 1.006000E+03
1.700000E-04 15035 8.009000E+03 1.069000E+03
1.800000E-04 16039 8.585000E+03 1.117000E+03
1.900000E-04 16993 9.124000E+03 1.183000E+03
2.000000E-04 17918 9.656000E+03 1.241000E+03
2.100000E-04 18910 1.020500E+04 1.353000E+03
2.200000E-04 19838 1.073800E+04 1.404000E+03
2.300000E-04 20781 1.127700E+04 1.476000E+03
2.400000E-04 21824 1.188900E+04 1.550000E+03
2.500000E-04 22815 1.247100E+04 1.647000E+03
2.600000E-04 23808 1.304100E+04 1.724000E+03
2.700000E-04 24696 1.355200E+04 1.798000E+03
2.800000E-04 25730 1.412900E+04 1.876000E+03
2.900000E-04 26701 1.470000E+04 1.968000E+03
3.000000E-04 27644 1.526000E+04 2.063000E+03
3.100000E-04 28565 1.576600E+04 2.131000E+03
3.200000E-04 29477 1.628300E+04 2.178000E+03
3.300000E-04 30430 1.682500E+04 2.234000E+03
3.400000E-04 31380 1.737200E+04 2.334000E+03
3.500000E-04 32318 1.792100E+04 2.422000E+03
3.600000E-04 33184 1.840000E+04 2.493000E+03
3.700000E-04 34100 1.892400E+04 2.592000E+03
3.800000E-04 35038 1.943200E+04 2.688000E+03
3.900000E-04 36028 1.999500E+04 2.818000E+03
4.000000E-04 37044 2.057500E+04 2.907000E+03
4.100000E-04 38036 2.112100E+04 3.004000E+03
4.200000E-04 39110 2.172700E+04 3.107000E+03
4.300000E-04 40040 2.224000E+04 3.189000E+03
4.400000E-04 41052 2.282300E+04 3.263000E+03
4.500000E-04 42066 2.341800E+04 3.323000E+03
4.600000E-04 42999 2.399500E+04 3.376000E+03
4.700000E-04 44045 2.462700E+04 3.445000E+03
4.800000E-04 44969 2.515000E+04 3.561000E+03
4.900000E-04 45920 2.570800E+04 3.649000E+03
5.000000E-04 46874 2.626400E+04 3.711000E+03
5.100000E-04 47803 2.679200E+04 3.779000E+03
5.200000E-04 48744 2.732600E+04 3.841000E+03
5.300000E-04 49671 2.786800E+04 3.924000E+03
5.400000E-04 50569 2.840100E+04 3.995000E+03
5.500000E-04 51573 2.897600E+04 4.080000E+03
5.600000E-04 52467 2.946200E+04 4.155000E+03
5.700000E-04 53377 2.997900E+04 4.211000E+03
5.800000E-04 54357 3.054200E+04 4.272000E+03
5.900000E-04 55333 3.112700E+04 4.311000E+03
6.000000E-04 56344 3.170300E+04 4.393000E+03
6.100000E-04 57325 3.230400E+04 4.473000E+03
6.200000E-04 58312 3.289900E+04 4.554000E+03
6.300000E-04 59309 3.349100E+04 4.603000E+03
6.400000E-04 60289 3.408800E+04 4.635000E+03
6.500000E-04 61292 3.467200E+04 4.734000E+03
6.600000E-04 62275 3.522500E+04 4.820000E+03
6.700000E-04 63211 3.576800E+04 4.918000E+03
6.800000E-04 64184 3.636100E+04 4.992000E+03
6.900000E-04 65060 3.686800E+04 5.051000E+03
7.000000E-04 65985 3.737200E+04 5.114000E+03
7.100000E-04 66899 3.792100E+04 5.153000E+03
7.200000E-04 67828 3.846700E+04 5.225000E+03
7.300000E-04 68772 3.904200E+04 5.305000E+03
7.400000E-04 69789 3.963400E+04 5.351000E+03
7.500000E-04 70834 4.025700E+04 5.433000E+03
7.600000E-04 71826 4.088000E+04 5.517000E+03
7.700000E-04 72801 4.145000E+04 5.568000E+03
7.800000E-04 73774 4.204200E+04 5.665000E+03
7.900000E-04 74661 4.253600E+04 5.739000E+03
8.000000E-04 75588 4.305000E+04 5.809000E+03
8.100000E-04 76520 4.358700E+04 5.877000E+03
8.200000E-04 77431 4.413300E+04 5.940000E+03
8.300000E-04 78372 4.471800E+04 6.028000E+03
8.400000E-04 79325 4.524400E+04 6.084000E+03
8.500000E-04 80323 4.581500E+04 6.177000E+03
8.600000E-04 81244 4.634400E+04 6.233000E+03
8.700000E-04 82228 4.694200E+04 6.322000E+03
8.800000E-04 83274 4.757100E+04 6.401000E+03
8.900000E-04 84228 4.813400E+04 6.473000E+03
9.000000E-04 85142 4.868100E+04 6.549000E+03
9.100000E-04 86059 4.917800E+04 6.596000E+03
9.200000E-04 86987 4.967900E+04 6.687000E+03
9.300000E-04 87975 5.025000E+04 6.751000E+03
9.400000E-04 88944 5.083200E+04 6.812000E+03
9.500000E-04 89932 5.140500E+04 6.909000E+03
9.600000E-04 90900 5.198000E+04 6.958000E+03
9.700000E-04 91802 5.249500E+04 7.034000E+03
9.800000E-04 92792 5.305500E+04 7.082000E+03
9.900000E-04 93744 5.360700E+04 7.134000E+03
1.000000E-03 94693 5.414100E+04 7.235000E+03
