 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 401 3.500000E+01 2.000000E+01
2.000000E-05 988 2.160000E+02 3.600000E+01
3.000000E-05 1725 5.280000E+02 7.000000E+01
4.000000E-05 2584 9.660000E+02 1.300000E+02
5.000000E-05 3513 1.478000E+03 1.700000E+02
6.000000E-05 4457 2.025000E+03 2.390000E+02
7.000000E-05 5486 2.619000E+03 3.260000E+02
8.000000E-05 6480 3.199000E+03 3.830000E+02
9.000000E-05 7445 3.790000E+03 4.470000E+02
1.000000E-04 8307 4.267000E+03 5.240000E+02
1.100000E-04 9244 4.840000E+03 5.660000E+02
1.200000E-04 10209 5.400000E+03 6.660000E+02
1.300000E-04 11167 5.973000E+03 7.210000E+02
1.400000E-04 12072 6.528000E+03 7.800000E+02
1.500000E-04 13000 7.068000E+03 8.270000E+02
1.600000E-04 13966 7.633000E+03 8.500000E+02
1.700000E-04 14917 8.159000E+03 9.260000E+02
1.800000E-04 15864 8.704000E+03 9.850000E+02
1.900000E-04 16898 9.326000E+03 1.041000E+03
2.000000E-04 17822 9.859000E+03 1.084000E+03
2.100000E-04 18821 1.045300E+04 1.113000E+03
2.200000E-04 19757 1.100200E+04 1.230000E+03
2.300000E-04 20692 1.155100E+04 1.301000E+03
2.400000E-04 21630 1.212400E+04 1.356000E+03
2.500000E-04 22607 1.268800E+04 1.428000E+03
2.600000E-04 23551 1.326900E+04 1.491000E+03
2.700000E-04 24472 1.382200E+04 1.555000E+03
2.800000E-04 25458 1.437500E+04 1.638000E+03
2.900000E-04 26442 1.494200E+04 1.682000E+03
3.000000E-04 27406 1.550100E+04 1.753000E+03
3.100000E-04 28350 1.606300E+04 1.838000E+03
3.200000E-04 29301 1.661100E+04 1.913000E+03
3.300000E-04 30300 1.720500E+04 1.966000E+03
3.400000E-04 31302 1.779300E+04 2.088000E+03
3.500000E-04 32278 1.835900E+04 2.172000E+03
3.600000E-04 33207 1.889800E+04 2.204000E+03
3.700000E-04 34130 1.941700E+04 2.287000E+03
3.800000E-04 34983 1.990900E+04 2.367000E+03
3.900000E-04 35885 2.040200E+04 2.421000E+03
4.000000E-04 36847 2.097500E+04 2.471000E+03
4.100000E-04 37748 2.152800E+04 2.528000E+03
4.200000E-04 38707 2.206900E+04 2.616000E+03
4.300000E-04 39669 2.262700E+04 2.678000E+03
4.400000E-04 40638 2.316000E+04 2.736000E+03
4.500000E-04 41580 2.369100E+04 2.808000E+03
4.600000E-04 42490 2.422300E+04 2.882000E+03
4.700000E-04 43390 2.473500E+04 3.002000E+03
4.800000E-04 44307 2.524000E+04 3.042000E+03
4.900000E-04 45275 2.577100E+04 3.116000E+03
5.000000E-04 46264 2.633800E+04 3.239000E+03
5.100000E-04 47181 2.687200E+04 3.340000E+03
5.200000E-04 48104 2.741500E+04 3.412000E+03
5.300000E-04 49000 2.794400E+04 3.498000E+03
5.400000E-04 49910 2.845700E+04 3.563000E+03
5.500000E-04 50815 2.895300E+04 3.644000E+03
5.600000E-04 51827 2.952100E+04 3.679000E+03
5.700000E-04 52784 3.007800E+04 3.749000E+03
5.800000E-04 53743 3.065800E+04 3.777000E+03
5.900000E-04 54682 3.124600E+04 3.833000E+03
6.000000E-04 55689 3.181200E+04 3.930000E+03
6.100000E-04 56560 3.229100E+04 4.032000E+03
6.200000E-04 57454 3.281700E+04 4.098000E+03
6.300000E-04 58368 3.333400E+04 4.194000E+03
6.400000E-04 59397 3.392700E+04 4.249000E+03
6.500000E-04 60414 3.451200E+04 4.322000E+03
6.600000E-04 61338 3.502800E+04 4.416000E+03
6.700000E-04 62207 3.555500E+04 4.457000E+03
6.800000E-04 63147 3.608100E+04 4.541000E+03
6.900000E-04 64123 3.665100E+04 4.605000E+03
7.000000E-04 65106 3.721800E+04 4.681000E+03
7.100000E-04 66061 3.778800E+04 4.768000E+03
7.200000E-04 66997 3.834600E+04 4.795000E+03
7.300000E-04 67969 3.893000E+04 4.864000E+03
7.400000E-04 68877 3.946400E+04 4.960000E+03
7.500000E-04 69880 4.002600E+04 5.020000E+03
7.600000E-04 70894 4.061400E+04 5.128000E+03
7.700000E-04 71892 4.120500E+04 5.200000E+03
7.800000E-04 72816 4.171900E+04 5.265000E+03
7.900000E-04 73764 4.230300E+04 5.332000E+03
8.000000E-04 74656 4.280500E+04 5.409000E+03
8.100000E-04 75575 4.330700E+04 5.460000E+03
8.200000E-04 76518 4.386300E+04 5.515000E+03
8.300000E-04 77456 4.440400E+04 5.576000E+03
8.400000E-04 78457 4.499100E+04 5.633000E+03
8.500000E-04 79478 4.559200E+04 5.720000E+03
8.600000E-04 80453 4.613200E+04 5.813000E+03
8.700000E-04 81399 4.668000E+04 5.841000E+03
8.800000E-04 82324 4.722100E+04 5.902000E+03
8.900000E-04 83270 4.774600E+04 5.992000E+03
9.000000E-04 84257 4.832300E+04 6.059000E+03
9.100000E-04 85235 4.885600E+04 6.144000E+03
9.200000E-04 86149 4.940200E+04 6.222000E+03
9.300000E-04 87143 4.999600E+04 6.290000E+03
9.400000E-04 88088 5.052800E+04 6.372000E+03
9.500000E-04 89082 5.108100E+04 6.418000E+03
9.600000E-04 90010 5.161700E+04 6.466000E+03
9.700000E-04 90888 5.208300E+04 6.554000E+03
9.800000E-04 91753 5.260400E+04 6.648000E+03
9.900000E-04 92765 5.318800E+04 6.716000E+03
1.000000E-03 93803 5.374000E+04 6.770000E+03
