 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 257 4.800000E+01
2.000000E-05 680 3.080000E+02
3.000000E-05 1243 7.090000E+02
4.000000E-05 2021 1.285000E+03
5.000000E-05 2895 1.942000E+03
6.000000E-05 3845 2.690000E+03
7.000000E-05 4847 3.496000E+03
8.000000E-05 5869 4.336000E+03
9.000000E-05 6887 5.158000E+03
1.000000E-04 7855 5.936000E+03
1.100000E-04 8838 6.753000E+03
1.200000E-04 9799 7.537000E+03
1.300000E-04 10707 8.277000E+03
1.400000E-04 11575 8.982000E+03
1.500000E-04 12464 9.684000E+03
1.600000E-04 13388 1.041900E+04
1.700000E-04 14316 1.113700E+04
1.800000E-04 15329 1.193100E+04
1.900000E-04 16394 1.279200E+04
2.000000E-04 17473 1.367700E+04
2.100000E-04 18499 1.452200E+04
2.200000E-04 19562 1.537000E+04
2.300000E-04 20478 1.611500E+04
2.400000E-04 21452 1.693100E+04
2.500000E-04 22334 1.764500E+04
2.600000E-04 23199 1.832800E+04
2.700000E-04 24139 1.906500E+04
2.800000E-04 25085 1.981700E+04
2.900000E-04 26037 2.058200E+04
3.000000E-04 27062 2.141500E+04
3.100000E-04 28039 2.221400E+04
3.200000E-04 28958 2.296000E+04
3.300000E-04 29905 2.373400E+04
3.400000E-04 30780 2.441500E+04
3.500000E-04 31698 2.515100E+04
3.600000E-04 32613 2.587000E+04
3.700000E-04 33475 2.657200E+04
3.800000E-04 34369 2.729200E+04
3.900000E-04 35268 2.802200E+04
4.000000E-04 36112 2.871200E+04
4.100000E-04 36964 2.939600E+04
4.200000E-04 37812 3.006300E+04
4.300000E-04 38726 3.077500E+04
4.400000E-04 39618 3.147500E+04
4.500000E-04 40547 3.222900E+04
4.600000E-04 41530 3.301300E+04
4.700000E-04 42548 3.382700E+04
4.800000E-04 43523 3.459100E+04
4.900000E-04 44492 3.538300E+04
5.000000E-04 45511 3.621200E+04
5.100000E-04 46535 3.704100E+04
5.200000E-04 47480 3.783100E+04
5.300000E-04 48426 3.857800E+04
5.400000E-04 49365 3.933300E+04
5.500000E-04 50343 4.008400E+04
5.600000E-04 51324 4.088700E+04
5.700000E-04 52277 4.163500E+04
5.800000E-04 53300 4.245400E+04
5.900000E-04 54244 4.322500E+04
6.000000E-04 55213 4.400100E+04
6.100000E-04 56123 4.474100E+04
6.200000E-04 57123 4.553400E+04
6.300000E-04 58050 4.628500E+04
6.400000E-04 58969 4.701600E+04
6.500000E-04 59965 4.781000E+04
6.600000E-04 60903 4.857800E+04
6.700000E-04 61829 4.933100E+04
6.800000E-04 62768 5.007600E+04
6.900000E-04 63628 5.077200E+04
7.000000E-04 64531 5.149500E+04
7.100000E-04 65551 5.228600E+04
7.200000E-04 66534 5.306300E+04
7.300000E-04 67535 5.387900E+04
7.400000E-04 68477 5.463700E+04
7.500000E-04 69384 5.539000E+04
7.600000E-04 70379 5.618700E+04
7.700000E-04 71343 5.694900E+04
7.800000E-04 72277 5.770300E+04
7.900000E-04 73214 5.847300E+04
8.000000E-04 74227 5.927000E+04
8.100000E-04 75242 6.010400E+04
8.200000E-04 76213 6.089200E+04
8.300000E-04 77147 6.164400E+04
8.400000E-04 78028 6.233400E+04
8.500000E-04 78907 6.304300E+04
8.600000E-04 79785 6.375300E+04
8.700000E-04 80732 6.448500E+04
8.800000E-04 81688 6.526600E+04
8.900000E-04 82654 6.603400E+04
9.000000E-04 83637 6.682600E+04
9.100000E-04 84604 6.760800E+04
9.200000E-04 85564 6.839600E+04
9.300000E-04 86480 6.914200E+04
9.400000E-04 87285 6.977800E+04
9.500000E-04 88122 7.045500E+04
9.600000E-04 89030 7.115700E+04
9.700000E-04 89948 7.189900E+04
9.800000E-04 90918 7.266800E+04
9.900000E-04 91832 7.339800E+04
1.000000E-03 92735 7.414000E+04
