 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 252 5.200000E+01
2.000000E-05 694 3.120000E+02
3.000000E-05 1341 7.750000E+02
4.000000E-05 2094 1.340000E+03
5.000000E-05 3007 2.053000E+03
6.000000E-05 3957 2.826000E+03
7.000000E-05 4893 3.563000E+03
8.000000E-05 5879 4.356000E+03
9.000000E-05 6811 5.106000E+03
1.000000E-04 7779 5.882000E+03
1.100000E-04 8685 6.616000E+03
1.200000E-04 9512 7.279000E+03
1.300000E-04 10452 8.037000E+03
1.400000E-04 11415 8.791000E+03
1.500000E-04 12296 9.506000E+03
1.600000E-04 13212 1.022700E+04
1.700000E-04 14222 1.104900E+04
1.800000E-04 15188 1.183700E+04
1.900000E-04 16151 1.259600E+04
2.000000E-04 17170 1.340900E+04
2.100000E-04 18216 1.424300E+04
2.200000E-04 19148 1.499500E+04
2.300000E-04 20092 1.575800E+04
2.400000E-04 21037 1.652900E+04
2.500000E-04 22022 1.730200E+04
2.600000E-04 22919 1.804500E+04
2.700000E-04 23782 1.874000E+04
2.800000E-04 24730 1.948400E+04
2.900000E-04 25637 2.021300E+04
3.000000E-04 26554 2.095400E+04
3.100000E-04 27567 2.176800E+04
3.200000E-04 28549 2.256000E+04
3.300000E-04 29569 2.338300E+04
3.400000E-04 30551 2.416500E+04
3.500000E-04 31537 2.495200E+04
3.600000E-04 32510 2.572400E+04
3.700000E-04 33521 2.653400E+04
3.800000E-04 34565 2.735600E+04
3.900000E-04 35622 2.822100E+04
4.000000E-04 36624 2.906100E+04
4.100000E-04 37636 2.988300E+04
4.200000E-04 38583 3.065300E+04
4.300000E-04 39482 3.137900E+04
4.400000E-04 40378 3.207000E+04
4.500000E-04 41342 3.286000E+04
4.600000E-04 42305 3.364400E+04
4.700000E-04 43273 3.441600E+04
4.800000E-04 44244 3.518400E+04
4.900000E-04 45198 3.594600E+04
5.000000E-04 46193 3.676400E+04
5.100000E-04 47152 3.754400E+04
5.200000E-04 48080 3.829000E+04
5.300000E-04 48990 3.900000E+04
5.400000E-04 49946 3.975500E+04
5.500000E-04 50966 4.056000E+04
5.600000E-04 51959 4.133800E+04
5.700000E-04 52956 4.213900E+04
5.800000E-04 54016 4.300400E+04
5.900000E-04 55017 4.383200E+04
6.000000E-04 56099 4.469800E+04
6.100000E-04 57078 4.549800E+04
6.200000E-04 57977 4.623000E+04
6.300000E-04 58876 4.696000E+04
6.400000E-04 59806 4.768900E+04
6.500000E-04 60735 4.844100E+04
6.600000E-04 61715 4.921400E+04
6.700000E-04 62685 5.001200E+04
6.800000E-04 63626 5.076000E+04
6.900000E-04 64505 5.145300E+04
7.000000E-04 65487 5.223700E+04
7.100000E-04 66487 5.304500E+04
7.200000E-04 67442 5.383000E+04
7.300000E-04 68420 5.463200E+04
7.400000E-04 69362 5.538300E+04
7.500000E-04 70312 5.614100E+04
7.600000E-04 71316 5.693900E+04
7.700000E-04 72381 5.780600E+04
7.800000E-04 73390 5.862100E+04
7.900000E-04 74283 5.934000E+04
8.000000E-04 75211 6.007500E+04
8.100000E-04 76181 6.084100E+04
8.200000E-04 77145 6.161800E+04
8.300000E-04 78082 6.238900E+04
8.400000E-04 79024 6.317400E+04
8.500000E-04 79941 6.390200E+04
8.600000E-04 80866 6.461400E+04
8.700000E-04 81756 6.533700E+04
8.800000E-04 82651 6.607400E+04
8.900000E-04 83599 6.682500E+04
9.000000E-04 84536 6.756900E+04
9.100000E-04 85485 6.834700E+04
9.200000E-04 86416 6.911500E+04
9.300000E-04 87272 6.978900E+04
9.400000E-04 88180 7.051700E+04
9.500000E-04 89114 7.127000E+04
9.600000E-04 90058 7.201100E+04
9.700000E-04 91061 7.280800E+04
9.800000E-04 92125 7.366800E+04
9.900000E-04 93152 7.449800E+04
1.000000E-03 94125 7.527300E+04
