 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 443 4.300000E+01 0.000000E+00
2.000000E-05 1002 2.310000E+02 3.000000E+00
3.000000E-05 1702 5.470000E+02 3.900000E+01
4.000000E-05 2540 9.880000E+02 8.500000E+01
5.000000E-05 3436 1.489000E+03 1.560000E+02
6.000000E-05 4385 2.042000E+03 2.100000E+02
7.000000E-05 5301 2.586000E+03 2.680000E+02
8.000000E-05 6260 3.152000E+03 3.560000E+02
9.000000E-05 7219 3.706000E+03 4.060000E+02
1.000000E-04 8258 4.299000E+03 4.520000E+02
1.100000E-04 9221 4.847000E+03 5.390000E+02
1.200000E-04 10239 5.424000E+03 6.140000E+02
1.300000E-04 11276 6.062000E+03 7.030000E+02
1.400000E-04 12282 6.671000E+03 7.870000E+02
1.500000E-04 13221 7.213000E+03 8.380000E+02
1.600000E-04 14207 7.793000E+03 8.950000E+02
1.700000E-04 15148 8.329000E+03 9.480000E+02
1.800000E-04 16097 8.890000E+03 1.029000E+03
1.900000E-04 17093 9.471000E+03 1.148000E+03
2.000000E-04 18087 1.004400E+04 1.205000E+03
2.100000E-04 18967 1.056000E+04 1.294000E+03
2.200000E-04 19932 1.111700E+04 1.393000E+03
2.300000E-04 20912 1.170100E+04 1.459000E+03
2.400000E-04 21816 1.219500E+04 1.499000E+03
2.500000E-04 22696 1.268700E+04 1.598000E+03
2.600000E-04 23575 1.319100E+04 1.653000E+03
2.700000E-04 24526 1.370700E+04 1.773000E+03
2.800000E-04 25485 1.425500E+04 1.821000E+03
2.900000E-04 26520 1.487100E+04 1.902000E+03
3.000000E-04 27520 1.545900E+04 1.989000E+03
3.100000E-04 28491 1.603200E+04 2.024000E+03
3.200000E-04 29426 1.657200E+04 2.131000E+03
3.300000E-04 30287 1.704600E+04 2.180000E+03
3.400000E-04 31231 1.756700E+04 2.226000E+03
3.500000E-04 32162 1.811400E+04 2.283000E+03
3.600000E-04 33142 1.869300E+04 2.361000E+03
3.700000E-04 34127 1.927500E+04 2.465000E+03
3.800000E-04 35040 1.981500E+04 2.524000E+03
3.900000E-04 35961 2.034200E+04 2.587000E+03
4.000000E-04 36963 2.090800E+04 2.665000E+03
4.100000E-04 37900 2.146800E+04 2.760000E+03
4.200000E-04 38888 2.204400E+04 2.805000E+03
4.300000E-04 39912 2.264200E+04 2.907000E+03
4.400000E-04 40889 2.320500E+04 3.020000E+03
4.500000E-04 41835 2.375400E+04 3.094000E+03
4.600000E-04 42769 2.430300E+04 3.151000E+03
4.700000E-04 43660 2.482900E+04 3.204000E+03
4.800000E-04 44663 2.539200E+04 3.305000E+03
4.900000E-04 45644 2.595600E+04 3.365000E+03
5.000000E-04 46584 2.650200E+04 3.455000E+03
5.100000E-04 47605 2.708400E+04 3.549000E+03
5.200000E-04 48592 2.765900E+04 3.632000E+03
5.300000E-04 49623 2.824600E+04 3.692000E+03
5.400000E-04 50585 2.879700E+04 3.799000E+03
5.500000E-04 51546 2.935300E+04 3.869000E+03
5.600000E-04 52541 2.996500E+04 3.972000E+03
5.700000E-04 53584 3.056200E+04 4.081000E+03
5.800000E-04 54571 3.113700E+04 4.151000E+03
5.900000E-04 55585 3.173800E+04 4.224000E+03
6.000000E-04 56527 3.229000E+04 4.276000E+03
6.100000E-04 57424 3.278100E+04 4.398000E+03
6.200000E-04 58387 3.333500E+04 4.460000E+03
6.300000E-04 59343 3.386300E+04 4.547000E+03
6.400000E-04 60253 3.440400E+04 4.646000E+03
6.500000E-04 61201 3.492400E+04 4.702000E+03
6.600000E-04 62178 3.548200E+04 4.759000E+03
6.700000E-04 63141 3.605000E+04 4.855000E+03
6.800000E-04 64002 3.652300E+04 4.926000E+03
6.900000E-04 64890 3.704000E+04 4.989000E+03
7.000000E-04 65848 3.759300E+04 5.086000E+03
7.100000E-04 66839 3.819800E+04 5.155000E+03
7.200000E-04 67747 3.873100E+04 5.239000E+03
7.300000E-04 68632 3.923400E+04 5.280000E+03
7.400000E-04 69561 3.974200E+04 5.344000E+03
7.500000E-04 70543 4.028600E+04 5.469000E+03
7.600000E-04 71501 4.081900E+04 5.523000E+03
7.700000E-04 72443 4.136000E+04 5.576000E+03
7.800000E-04 73426 4.189900E+04 5.669000E+03
7.900000E-04 74426 4.247700E+04 5.740000E+03
8.000000E-04 75410 4.308500E+04 5.808000E+03
8.100000E-04 76420 4.368900E+04 5.852000E+03
8.200000E-04 77364 4.425000E+04 5.948000E+03
8.300000E-04 78346 4.482000E+04 6.061000E+03
8.400000E-04 79311 4.537300E+04 6.116000E+03
8.500000E-04 80264 4.590700E+04 6.158000E+03
8.600000E-04 81309 4.651100E+04 6.230000E+03
8.700000E-04 82300 4.710100E+04 6.332000E+03
8.800000E-04 83213 4.763600E+04 6.379000E+03
8.900000E-04 84241 4.823800E+04 6.453000E+03
9.000000E-04 85170 4.878800E+04 6.502000E+03
9.100000E-04 86157 4.939200E+04 6.560000E+03
9.200000E-04 87049 4.992400E+04 6.615000E+03
9.300000E-04 87937 5.040400E+04 6.713000E+03
9.400000E-04 88811 5.086300E+04 6.805000E+03
9.500000E-04 89710 5.135200E+04 6.912000E+03
9.600000E-04 90623 5.187100E+04 7.012000E+03
9.700000E-04 91567 5.239800E+04 7.043000E+03
9.800000E-04 92540 5.296300E+04 7.096000E+03
9.900000E-04 93544 5.354300E+04 7.163000E+03
1.000000E-03 94525 5.410500E+04 7.211000E+03
