 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 266 6.300000E+01
2.000000E-05 668 2.830000E+02
3.000000E-05 1249 6.800000E+02
4.000000E-05 1972 1.227000E+03
5.000000E-05 2783 1.867000E+03
6.000000E-05 3687 2.587000E+03
7.000000E-05 4648 3.348000E+03
8.000000E-05 5604 4.103000E+03
9.000000E-05 6594 4.882000E+03
1.000000E-04 7600 5.690000E+03
1.100000E-04 8562 6.481000E+03
1.200000E-04 9466 7.229000E+03
1.300000E-04 10391 7.969000E+03
1.400000E-04 11340 8.713000E+03
1.500000E-04 12272 9.438000E+03
1.600000E-04 13190 1.016200E+04
1.700000E-04 14251 1.101600E+04
1.800000E-04 15251 1.184800E+04
1.900000E-04 16195 1.260600E+04
2.000000E-04 17133 1.337600E+04
2.100000E-04 18012 1.408300E+04
2.200000E-04 18921 1.482300E+04
2.300000E-04 19744 1.546400E+04
2.400000E-04 20663 1.618500E+04
2.500000E-04 21609 1.694100E+04
2.600000E-04 22574 1.772600E+04
2.700000E-04 23538 1.850900E+04
2.800000E-04 24427 1.922100E+04
2.900000E-04 25419 2.003400E+04
3.000000E-04 26346 2.076900E+04
3.100000E-04 27269 2.151200E+04
3.200000E-04 28272 2.231200E+04
3.300000E-04 29226 2.309200E+04
3.400000E-04 30208 2.388000E+04
3.500000E-04 31157 2.463700E+04
3.600000E-04 32114 2.539300E+04
3.700000E-04 33087 2.619400E+04
3.800000E-04 34091 2.700500E+04
3.900000E-04 35039 2.778000E+04
4.000000E-04 36041 2.857600E+04
4.100000E-04 36974 2.933800E+04
4.200000E-04 37957 3.014500E+04
4.300000E-04 38892 3.088600E+04
4.400000E-04 39790 3.163200E+04
4.500000E-04 40602 3.227100E+04
4.600000E-04 41542 3.300700E+04
4.700000E-04 42489 3.373200E+04
4.800000E-04 43472 3.453800E+04
4.900000E-04 44454 3.534900E+04
5.000000E-04 45424 3.612900E+04
5.100000E-04 46445 3.696800E+04
5.200000E-04 47360 3.771000E+04
5.300000E-04 48291 3.846500E+04
5.400000E-04 49192 3.916900E+04
5.500000E-04 50108 3.988400E+04
5.600000E-04 51079 4.067100E+04
5.700000E-04 52004 4.141400E+04
5.800000E-04 52960 4.218000E+04
5.900000E-04 53886 4.292300E+04
6.000000E-04 54966 4.378000E+04
6.100000E-04 56012 4.464800E+04
6.200000E-04 57026 4.547600E+04
6.300000E-04 57935 4.620900E+04
6.400000E-04 58828 4.692000E+04
6.500000E-04 59827 4.771900E+04
6.600000E-04 60814 4.850800E+04
6.700000E-04 61770 4.930500E+04
6.800000E-04 62729 5.008000E+04
6.900000E-04 63625 5.079600E+04
7.000000E-04 64441 5.143700E+04
7.100000E-04 65308 5.212900E+04
7.200000E-04 66170 5.280100E+04
7.300000E-04 67108 5.355700E+04
7.400000E-04 68032 5.429000E+04
7.500000E-04 68981 5.504400E+04
7.600000E-04 69919 5.578600E+04
7.700000E-04 70902 5.657400E+04
7.800000E-04 71914 5.740600E+04
7.900000E-04 72846 5.815700E+04
8.000000E-04 73775 5.890000E+04
8.100000E-04 74714 5.966300E+04
8.200000E-04 75681 6.046500E+04
8.300000E-04 76603 6.121200E+04
8.400000E-04 77525 6.195600E+04
8.500000E-04 78336 6.261700E+04
8.600000E-04 79225 6.331100E+04
8.700000E-04 80106 6.400400E+04
8.800000E-04 81029 6.472300E+04
8.900000E-04 81928 6.545500E+04
9.000000E-04 82938 6.626300E+04
9.100000E-04 83850 6.699800E+04
9.200000E-04 84773 6.772900E+04
9.300000E-04 85746 6.852400E+04
9.400000E-04 86674 6.927600E+04
9.500000E-04 87601 7.002100E+04
9.600000E-04 88530 7.076300E+04
9.700000E-04 89425 7.149100E+04
9.800000E-04 90356 7.222600E+04
9.900000E-04 91308 7.296500E+04
1.000000E-03 92299 7.376400E+04
