 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 299 7.500000E+01
2.000000E-05 744 3.310000E+02
3.000000E-05 1382 7.920000E+02
4.000000E-05 2132 1.374000E+03
5.000000E-05 3060 2.090000E+03
6.000000E-05 4016 2.867000E+03
7.000000E-05 4970 3.630000E+03
8.000000E-05 5905 4.352000E+03
9.000000E-05 6942 5.195000E+03
1.000000E-04 7925 6.008000E+03
1.100000E-04 8893 6.803000E+03
1.200000E-04 9827 7.535000E+03
1.300000E-04 10812 8.312000E+03
1.400000E-04 11802 9.124000E+03
1.500000E-04 12791 9.925000E+03
1.600000E-04 13721 1.067300E+04
1.700000E-04 14673 1.142200E+04
1.800000E-04 15639 1.219700E+04
1.900000E-04 16600 1.295900E+04
2.000000E-04 17540 1.370500E+04
2.100000E-04 18476 1.448100E+04
2.200000E-04 19354 1.519000E+04
2.300000E-04 20261 1.592500E+04
2.400000E-04 21226 1.670800E+04
2.500000E-04 22166 1.745100E+04
2.600000E-04 23085 1.818200E+04
2.700000E-04 24022 1.895100E+04
2.800000E-04 24971 1.973300E+04
2.900000E-04 25939 2.049400E+04
3.000000E-04 26882 2.122000E+04
3.100000E-04 27832 2.197300E+04
3.200000E-04 28813 2.277900E+04
3.300000E-04 29745 2.353400E+04
3.400000E-04 30794 2.436500E+04
3.500000E-04 31782 2.514800E+04
3.600000E-04 32752 2.593700E+04
3.700000E-04 33814 2.679800E+04
3.800000E-04 34818 2.758700E+04
3.900000E-04 35857 2.842700E+04
4.000000E-04 36866 2.924400E+04
4.100000E-04 37850 3.004200E+04
4.200000E-04 38811 3.082000E+04
4.300000E-04 39714 3.153100E+04
4.400000E-04 40673 3.228100E+04
4.500000E-04 41651 3.308600E+04
4.600000E-04 42661 3.389700E+04
4.700000E-04 43634 3.467500E+04
4.800000E-04 44664 3.550700E+04
4.900000E-04 45662 3.631900E+04
5.000000E-04 46642 3.711200E+04
5.100000E-04 47590 3.786900E+04
5.200000E-04 48534 3.863600E+04
5.300000E-04 49440 3.937600E+04
5.400000E-04 50270 4.006300E+04
5.500000E-04 51130 4.073500E+04
5.600000E-04 52051 4.146300E+04
5.700000E-04 52928 4.216800E+04
5.800000E-04 53874 4.290500E+04
5.900000E-04 54802 4.367300E+04
6.000000E-04 55688 4.437000E+04
6.100000E-04 56628 4.511600E+04
6.200000E-04 57581 4.589100E+04
6.300000E-04 58523 4.665500E+04
6.400000E-04 59424 4.740600E+04
6.500000E-04 60336 4.811900E+04
6.600000E-04 61231 4.882900E+04
6.700000E-04 62144 4.953500E+04
6.800000E-04 63140 5.033200E+04
6.900000E-04 64076 5.107400E+04
7.000000E-04 65096 5.188400E+04
7.100000E-04 66114 5.270400E+04
7.200000E-04 67030 5.344500E+04
7.300000E-04 67941 5.418500E+04
7.400000E-04 68851 5.493900E+04
7.500000E-04 69732 5.565600E+04
7.600000E-04 70615 5.634900E+04
7.700000E-04 71594 5.713400E+04
7.800000E-04 72543 5.786700E+04
7.900000E-04 73486 5.863700E+04
8.000000E-04 74439 5.941600E+04
8.100000E-04 75368 6.014100E+04
8.200000E-04 76366 6.096600E+04
8.300000E-04 77274 6.170400E+04
8.400000E-04 78163 6.239200E+04
8.500000E-04 79150 6.318900E+04
8.600000E-04 80111 6.395700E+04
8.700000E-04 81073 6.474000E+04
8.800000E-04 82084 6.553900E+04
8.900000E-04 83052 6.633500E+04
9.000000E-04 84042 6.712900E+04
9.100000E-04 84971 6.789100E+04
9.200000E-04 85916 6.866400E+04
9.300000E-04 86910 6.945400E+04
9.400000E-04 87809 7.016200E+04
9.500000E-04 88756 7.091800E+04
9.600000E-04 89713 7.167400E+04
9.700000E-04 90646 7.242400E+04
9.800000E-04 91571 7.317300E+04
9.900000E-04 92526 7.395800E+04
1.000000E-03 93415 7.465300E+04
