 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 308 7.800000E+01
2.000000E-05 789 3.680000E+02
3.000000E-05 1402 8.220000E+02
4.000000E-05 2125 1.373000E+03
5.000000E-05 2940 2.000000E+03
6.000000E-05 3834 2.721000E+03
7.000000E-05 4718 3.439000E+03
8.000000E-05 5627 4.157000E+03
9.000000E-05 6526 4.866000E+03
1.000000E-04 7480 5.636000E+03
1.100000E-04 8475 6.449000E+03
1.200000E-04 9419 7.211000E+03
1.300000E-04 10342 7.969000E+03
1.400000E-04 11261 8.706000E+03
1.500000E-04 12222 9.480000E+03
1.600000E-04 13138 1.021800E+04
1.700000E-04 14063 1.095800E+04
1.800000E-04 14992 1.169100E+04
1.900000E-04 15926 1.244800E+04
2.000000E-04 16841 1.317300E+04
2.100000E-04 17808 1.395300E+04
2.200000E-04 18732 1.469900E+04
2.300000E-04 19691 1.547000E+04
2.400000E-04 20683 1.625800E+04
2.500000E-04 21656 1.705000E+04
2.600000E-04 22588 1.781100E+04
2.700000E-04 23547 1.857500E+04
2.800000E-04 24546 1.937000E+04
2.900000E-04 25535 2.014900E+04
3.000000E-04 26563 2.097000E+04
3.100000E-04 27557 2.177900E+04
3.200000E-04 28588 2.260600E+04
3.300000E-04 29593 2.341400E+04
3.400000E-04 30563 2.418700E+04
3.500000E-04 31520 2.496500E+04
3.600000E-04 32507 2.576900E+04
3.700000E-04 33501 2.656900E+04
3.800000E-04 34429 2.730900E+04
3.900000E-04 35399 2.808100E+04
4.000000E-04 36420 2.891200E+04
4.100000E-04 37419 2.970900E+04
4.200000E-04 38416 3.051800E+04
4.300000E-04 39347 3.128900E+04
4.400000E-04 40275 3.201800E+04
4.500000E-04 41196 3.276500E+04
4.600000E-04 42148 3.351800E+04
4.700000E-04 43083 3.428600E+04
4.800000E-04 44003 3.501300E+04
4.900000E-04 44927 3.576400E+04
5.000000E-04 45841 3.649700E+04
5.100000E-04 46774 3.722900E+04
5.200000E-04 47787 3.804300E+04
5.300000E-04 48723 3.881300E+04
5.400000E-04 49671 3.957200E+04
5.500000E-04 50643 4.036300E+04
5.600000E-04 51591 4.111400E+04
5.700000E-04 52583 4.191500E+04
5.800000E-04 53586 4.273300E+04
5.900000E-04 54642 4.357200E+04
6.000000E-04 55574 4.433300E+04
6.100000E-04 56538 4.511500E+04
6.200000E-04 57463 4.585400E+04
6.300000E-04 58380 4.661400E+04
6.400000E-04 59289 4.734100E+04
6.500000E-04 60146 4.804300E+04
6.600000E-04 61006 4.871700E+04
6.700000E-04 61908 4.943600E+04
6.800000E-04 62875 5.020100E+04
6.900000E-04 63822 5.096200E+04
7.000000E-04 64803 5.174200E+04
7.100000E-04 65799 5.252300E+04
7.200000E-04 66745 5.329400E+04
7.300000E-04 67712 5.407700E+04
7.400000E-04 68710 5.488000E+04
7.500000E-04 69648 5.563100E+04
7.600000E-04 70601 5.640300E+04
7.700000E-04 71557 5.716300E+04
7.800000E-04 72579 5.800600E+04
7.900000E-04 73547 5.877100E+04
8.000000E-04 74499 5.954000E+04
8.100000E-04 75419 6.026700E+04
8.200000E-04 76450 6.108100E+04
8.300000E-04 77476 6.191900E+04
8.400000E-04 78392 6.266700E+04
8.500000E-04 79395 6.348600E+04
8.600000E-04 80333 6.423400E+04
8.700000E-04 81307 6.501500E+04
8.800000E-04 82223 6.575200E+04
8.900000E-04 83238 6.655200E+04
9.000000E-04 84213 6.737000E+04
9.100000E-04 85182 6.814800E+04
9.200000E-04 86102 6.889500E+04
9.300000E-04 86961 6.960600E+04
9.400000E-04 87818 7.028900E+04
9.500000E-04 88685 7.099200E+04
9.600000E-04 89630 7.172700E+04
9.700000E-04 90604 7.249600E+04
9.800000E-04 91660 7.335500E+04
9.900000E-04 92647 7.414800E+04
1.000000E-03 93641 7.494300E+04
