 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 325 8.100000E+01
2.000000E-05 811 3.830000E+02
3.000000E-05 1443 8.460000E+02
4.000000E-05 2256 1.473000E+03
5.000000E-05 3190 2.192000E+03
6.000000E-05 4181 2.988000E+03
7.000000E-05 5165 3.757000E+03
8.000000E-05 6136 4.527000E+03
9.000000E-05 7191 5.387000E+03
1.000000E-04 8228 6.255000E+03
1.100000E-04 9211 7.035000E+03
1.200000E-04 10251 7.872000E+03
1.300000E-04 11275 8.704000E+03
1.400000E-04 12256 9.492000E+03
1.500000E-04 13250 1.026700E+04
1.600000E-04 14307 1.112500E+04
1.700000E-04 15274 1.190900E+04
1.800000E-04 16262 1.270300E+04
1.900000E-04 17167 1.345000E+04
2.000000E-04 17992 1.411500E+04
2.100000E-04 18819 1.476200E+04
2.200000E-04 19714 1.547500E+04
2.300000E-04 20657 1.621200E+04
2.400000E-04 21534 1.692700E+04
2.500000E-04 22465 1.767800E+04
2.600000E-04 23415 1.845800E+04
2.700000E-04 24415 1.926100E+04
2.800000E-04 25394 2.002400E+04
2.900000E-04 26320 2.077100E+04
3.000000E-04 27274 2.153100E+04
3.100000E-04 28285 2.234100E+04
3.200000E-04 29295 2.316500E+04
3.300000E-04 30321 2.400300E+04
3.400000E-04 31261 2.476300E+04
3.500000E-04 32249 2.556100E+04
3.600000E-04 33240 2.635200E+04
3.700000E-04 34132 2.707400E+04
3.800000E-04 35068 2.782700E+04
3.900000E-04 36048 2.860000E+04
4.000000E-04 37011 2.938700E+04
4.100000E-04 37932 3.014200E+04
4.200000E-04 38898 3.090700E+04
4.300000E-04 39820 3.165100E+04
4.400000E-04 40815 3.244600E+04
4.500000E-04 41729 3.318200E+04
4.600000E-04 42603 3.387800E+04
4.700000E-04 43466 3.459100E+04
4.800000E-04 44333 3.527900E+04
4.900000E-04 45266 3.600800E+04
5.000000E-04 46241 3.677900E+04
5.100000E-04 47178 3.752700E+04
5.200000E-04 48114 3.829300E+04
5.300000E-04 49065 3.904400E+04
5.400000E-04 49986 3.978900E+04
5.500000E-04 50995 4.059800E+04
5.600000E-04 52003 4.140100E+04
5.700000E-04 53010 4.220600E+04
5.800000E-04 53962 4.295700E+04
5.900000E-04 54948 4.375300E+04
6.000000E-04 55959 4.458400E+04
6.100000E-04 56957 4.539200E+04
6.200000E-04 58011 4.624000E+04
6.300000E-04 58991 4.702500E+04
6.400000E-04 59967 4.781900E+04
6.500000E-04 60927 4.859300E+04
6.600000E-04 61935 4.941100E+04
6.700000E-04 62842 5.015100E+04
6.800000E-04 63818 5.091600E+04
6.900000E-04 64805 5.170700E+04
7.000000E-04 65825 5.254800E+04
7.100000E-04 66747 5.329200E+04
7.200000E-04 67722 5.406100E+04
7.300000E-04 68701 5.484900E+04
7.400000E-04 69671 5.562000E+04
7.500000E-04 70561 5.633900E+04
7.600000E-04 71467 5.708400E+04
7.700000E-04 72409 5.784600E+04
7.800000E-04 73361 5.859900E+04
7.900000E-04 74290 5.932600E+04
8.000000E-04 75291 6.014200E+04
8.100000E-04 76311 6.096000E+04
8.200000E-04 77288 6.174800E+04
8.300000E-04 78270 6.253300E+04
8.400000E-04 79225 6.329000E+04
8.500000E-04 80175 6.406500E+04
8.600000E-04 81084 6.478900E+04
8.700000E-04 82038 6.555000E+04
8.800000E-04 83028 6.635000E+04
8.900000E-04 83925 6.706700E+04
9.000000E-04 84856 6.780800E+04
9.100000E-04 85804 6.856600E+04
9.200000E-04 86832 6.938900E+04
9.300000E-04 87863 7.020700E+04
9.400000E-04 88917 7.104600E+04
9.500000E-04 89974 7.189600E+04
9.600000E-04 90945 7.267400E+04
9.700000E-04 91989 7.350500E+04
9.800000E-04 93023 7.433900E+04
9.900000E-04 94010 7.515600E+04
1.000000E-03 94943 7.592400E+04
