 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 236 4.600000E+01
2.000000E-05 603 2.540000E+02
3.000000E-05 1200 6.730000E+02
4.000000E-05 1909 1.200000E+03
5.000000E-05 2702 1.808000E+03
6.000000E-05 3640 2.553000E+03
7.000000E-05 4656 3.358000E+03
8.000000E-05 5659 4.181000E+03
9.000000E-05 6631 4.939000E+03
1.000000E-04 7603 5.732000E+03
1.100000E-04 8553 6.514000E+03
1.200000E-04 9429 7.218000E+03
1.300000E-04 10401 7.999000E+03
1.400000E-04 11379 8.775000E+03
1.500000E-04 12302 9.522000E+03
1.600000E-04 13181 1.024700E+04
1.700000E-04 14086 1.097900E+04
1.800000E-04 14977 1.167700E+04
1.900000E-04 15856 1.237500E+04
2.000000E-04 16755 1.308900E+04
2.100000E-04 17692 1.384800E+04
2.200000E-04 18638 1.460700E+04
2.300000E-04 19613 1.538900E+04
2.400000E-04 20592 1.618500E+04
2.500000E-04 21449 1.688400E+04
2.600000E-04 22332 1.758800E+04
2.700000E-04 23230 1.831000E+04
2.800000E-04 24108 1.902200E+04
2.900000E-04 24975 1.972500E+04
3.000000E-04 25782 2.036500E+04
3.100000E-04 26712 2.109200E+04
3.200000E-04 27631 2.183800E+04
3.300000E-04 28578 2.260300E+04
3.400000E-04 29535 2.337700E+04
3.500000E-04 30442 2.409500E+04
3.600000E-04 31334 2.482100E+04
3.700000E-04 32276 2.557600E+04
3.800000E-04 33245 2.634300E+04
3.900000E-04 34159 2.707900E+04
4.000000E-04 35185 2.789700E+04
4.100000E-04 36149 2.867300E+04
4.200000E-04 37079 2.942400E+04
4.300000E-04 37955 3.013800E+04
4.400000E-04 38870 3.087900E+04
4.500000E-04 39774 3.159000E+04
4.600000E-04 40757 3.237200E+04
4.700000E-04 41777 3.318300E+04
4.800000E-04 42766 3.399500E+04
4.900000E-04 43796 3.483000E+04
5.000000E-04 44778 3.563800E+04
5.100000E-04 45714 3.638900E+04
5.200000E-04 46650 3.712300E+04
5.300000E-04 47635 3.791900E+04
5.400000E-04 48596 3.870100E+04
5.500000E-04 49546 3.949100E+04
5.600000E-04 50423 4.019300E+04
5.700000E-04 51374 4.094100E+04
5.800000E-04 52331 4.168900E+04
5.900000E-04 53322 4.248100E+04
6.000000E-04 54330 4.329900E+04
6.100000E-04 55267 4.406300E+04
6.200000E-04 56176 4.477800E+04
6.300000E-04 57116 4.553200E+04
6.400000E-04 58040 4.626500E+04
6.500000E-04 58945 4.697300E+04
6.600000E-04 59864 4.769200E+04
6.700000E-04 60769 4.841100E+04
6.800000E-04 61810 4.923900E+04
6.900000E-04 62829 5.007900E+04
7.000000E-04 63742 5.083900E+04
7.100000E-04 64679 5.158500E+04
7.200000E-04 65664 5.238900E+04
7.300000E-04 66527 5.308700E+04
7.400000E-04 67459 5.380400E+04
7.500000E-04 68382 5.452500E+04
7.600000E-04 69291 5.524800E+04
7.700000E-04 70247 5.602900E+04
7.800000E-04 71218 5.682000E+04
7.900000E-04 72157 5.757400E+04
8.000000E-04 73160 5.838500E+04
8.100000E-04 74112 5.914400E+04
8.200000E-04 75073 5.991800E+04
8.300000E-04 76037 6.067300E+04
8.400000E-04 77059 6.150800E+04
8.500000E-04 78109 6.236900E+04
8.600000E-04 79033 6.312900E+04
8.700000E-04 79956 6.386300E+04
8.800000E-04 80875 6.459400E+04
8.900000E-04 81785 6.532600E+04
9.000000E-04 82765 6.609700E+04
9.100000E-04 83752 6.690000E+04
9.200000E-04 84729 6.771200E+04
9.300000E-04 85675 6.848900E+04
9.400000E-04 86580 6.919700E+04
9.500000E-04 87499 6.994300E+04
9.600000E-04 88489 7.075200E+04
9.700000E-04 89449 7.150200E+04
9.800000E-04 90428 7.229800E+04
9.900000E-04 91351 7.302300E+04
1.000000E-03 92311 7.380800E+04
