 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 274 6.100000E+01
2.000000E-05 737 3.250000E+02
3.000000E-05 1374 7.810000E+02
4.000000E-05 2169 1.401000E+03
5.000000E-05 3135 2.156000E+03
6.000000E-05 4131 2.959000E+03
7.000000E-05 5043 3.692000E+03
8.000000E-05 6010 4.467000E+03
9.000000E-05 7048 5.324000E+03
1.000000E-04 8036 6.115000E+03
1.100000E-04 8942 6.837000E+03
1.200000E-04 9868 7.568000E+03
1.300000E-04 10756 8.285000E+03
1.400000E-04 11668 9.009000E+03
1.500000E-04 12550 9.733000E+03
1.600000E-04 13533 1.053000E+04
1.700000E-04 14472 1.127400E+04
1.800000E-04 15401 1.203700E+04
1.900000E-04 16313 1.276000E+04
2.000000E-04 17240 1.349600E+04
2.100000E-04 18225 1.428700E+04
2.200000E-04 19198 1.506200E+04
2.300000E-04 20205 1.589000E+04
2.400000E-04 21191 1.668300E+04
2.500000E-04 22182 1.747300E+04
2.600000E-04 23141 1.823800E+04
2.700000E-04 24174 1.906900E+04
2.800000E-04 25211 1.990100E+04
2.900000E-04 26203 2.072500E+04
3.000000E-04 27179 2.151800E+04
3.100000E-04 28134 2.228700E+04
3.200000E-04 29029 2.299600E+04
3.300000E-04 29937 2.372100E+04
3.400000E-04 30850 2.447000E+04
3.500000E-04 31763 2.518500E+04
3.600000E-04 32719 2.595200E+04
3.700000E-04 33639 2.668900E+04
3.800000E-04 34561 2.742900E+04
3.900000E-04 35539 2.821900E+04
4.000000E-04 36516 2.898800E+04
4.100000E-04 37519 2.978600E+04
4.200000E-04 38516 3.059600E+04
4.300000E-04 39438 3.135400E+04
4.400000E-04 40447 3.218400E+04
4.500000E-04 41376 3.293500E+04
4.600000E-04 42280 3.366200E+04
4.700000E-04 43195 3.439000E+04
4.800000E-04 44176 3.518300E+04
4.900000E-04 45169 3.599200E+04
5.000000E-04 46119 3.674800E+04
5.100000E-04 47103 3.754000E+04
5.200000E-04 48070 3.833100E+04
5.300000E-04 48969 3.907900E+04
5.400000E-04 49823 3.975700E+04
5.500000E-04 50766 4.049300E+04
5.600000E-04 51708 4.123500E+04
5.700000E-04 52713 4.203600E+04
5.800000E-04 53652 4.279300E+04
5.900000E-04 54629 4.360400E+04
6.000000E-04 55612 4.438600E+04
6.100000E-04 56533 4.512600E+04
6.200000E-04 57458 4.586400E+04
6.300000E-04 58356 4.658600E+04
6.400000E-04 59340 4.736700E+04
6.500000E-04 60303 4.812900E+04
6.600000E-04 61241 4.888900E+04
6.700000E-04 62221 4.966900E+04
6.800000E-04 63176 5.046800E+04
6.900000E-04 64106 5.120500E+04
7.000000E-04 64988 5.192300E+04
7.100000E-04 65887 5.265000E+04
7.200000E-04 66752 5.333300E+04
7.300000E-04 67650 5.404500E+04
7.400000E-04 68562 5.476900E+04
7.500000E-04 69479 5.551000E+04
7.600000E-04 70458 5.629700E+04
7.700000E-04 71449 5.709600E+04
7.800000E-04 72402 5.786400E+04
7.900000E-04 73368 5.863600E+04
8.000000E-04 74370 5.941400E+04
8.100000E-04 75395 6.024900E+04
8.200000E-04 76353 6.102900E+04
8.300000E-04 77313 6.179200E+04
8.400000E-04 78249 6.255400E+04
8.500000E-04 79213 6.331500E+04
8.600000E-04 80165 6.409400E+04
8.700000E-04 81132 6.486700E+04
8.800000E-04 82109 6.566000E+04
8.900000E-04 83102 6.647200E+04
9.000000E-04 84139 6.731900E+04
9.100000E-04 85100 6.808900E+04
9.200000E-04 86080 6.888900E+04
9.300000E-04 86959 6.958900E+04
9.400000E-04 87867 7.030100E+04
9.500000E-04 88806 7.104900E+04
9.600000E-04 89672 7.175900E+04
9.700000E-04 90614 7.251500E+04
9.800000E-04 91534 7.326000E+04
9.900000E-04 92435 7.397800E+04
1.000000E-03 93391 7.474000E+04
