 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 418 4.500000E+01 0.000000E+00
2.000000E-05 985 1.920000E+02 1.700000E+01
3.000000E-05 1692 4.720000E+02 8.000000E+01
4.000000E-05 2540 9.170000E+02 1.500000E+02
5.000000E-05 3409 1.394000E+03 2.490000E+02
6.000000E-05 4362 1.952000E+03 3.050000E+02
7.000000E-05 5305 2.498000E+03 3.630000E+02
8.000000E-05 6205 2.996000E+03 4.790000E+02
9.000000E-05 7157 3.528000E+03 5.660000E+02
1.000000E-04 8133 4.091000E+03 6.190000E+02
1.100000E-04 9080 4.665000E+03 6.690000E+02
1.200000E-04 10052 5.206000E+03 7.170000E+02
1.300000E-04 10985 5.708000E+03 7.930000E+02
1.400000E-04 11938 6.245000E+03 8.670000E+02
1.500000E-04 12924 6.811000E+03 9.490000E+02
1.600000E-04 13869 7.374000E+03 9.980000E+02
1.700000E-04 14886 7.989000E+03 1.055000E+03
1.800000E-04 15890 8.574000E+03 1.153000E+03
1.900000E-04 16902 9.151000E+03 1.248000E+03
2.000000E-04 17845 9.689000E+03 1.361000E+03
2.100000E-04 18811 1.023300E+04 1.410000E+03
2.200000E-04 19786 1.079300E+04 1.515000E+03
2.300000E-04 20772 1.140200E+04 1.564000E+03
2.400000E-04 21786 1.200000E+04 1.592000E+03
2.500000E-04 22748 1.256700E+04 1.714000E+03
2.600000E-04 23755 1.315600E+04 1.786000E+03
2.700000E-04 24706 1.369400E+04 1.826000E+03
2.800000E-04 25698 1.425500E+04 1.924000E+03
2.900000E-04 26685 1.481200E+04 1.986000E+03
3.000000E-04 27630 1.537600E+04 2.022000E+03
3.100000E-04 28578 1.590900E+04 2.069000E+03
3.200000E-04 29486 1.639000E+04 2.125000E+03
3.300000E-04 30438 1.692100E+04 2.144000E+03
3.400000E-04 31376 1.749000E+04 2.223000E+03
3.500000E-04 32327 1.804400E+04 2.303000E+03
3.600000E-04 33299 1.860400E+04 2.361000E+03
3.700000E-04 34345 1.920800E+04 2.446000E+03
3.800000E-04 35337 1.979000E+04 2.542000E+03
3.900000E-04 36292 2.034500E+04 2.603000E+03
4.000000E-04 37272 2.093500E+04 2.658000E+03
4.100000E-04 38207 2.148500E+04 2.755000E+03
4.200000E-04 39147 2.203300E+04 2.785000E+03
4.300000E-04 40197 2.264600E+04 2.850000E+03
4.400000E-04 41182 2.323000E+04 2.933000E+03
4.500000E-04 42126 2.376700E+04 2.995000E+03
4.600000E-04 42992 2.426500E+04 3.057000E+03
4.700000E-04 43888 2.480400E+04 3.104000E+03
4.800000E-04 44790 2.533200E+04 3.154000E+03
4.900000E-04 45684 2.584200E+04 3.248000E+03
5.000000E-04 46671 2.641200E+04 3.343000E+03
5.100000E-04 47619 2.695100E+04 3.395000E+03
5.200000E-04 48547 2.747500E+04 3.470000E+03
5.300000E-04 49479 2.799200E+04 3.521000E+03
5.400000E-04 50360 2.849300E+04 3.618000E+03
5.500000E-04 51293 2.902200E+04 3.755000E+03
5.600000E-04 52255 2.956000E+04 3.807000E+03
5.700000E-04 53210 3.013400E+04 3.837000E+03
5.800000E-04 54224 3.070000E+04 3.912000E+03
5.900000E-04 55234 3.125900E+04 3.997000E+03
6.000000E-04 56233 3.182300E+04 4.116000E+03
6.100000E-04 57215 3.239300E+04 4.186000E+03
6.200000E-04 58228 3.298900E+04 4.237000E+03
6.300000E-04 59187 3.351900E+04 4.317000E+03
6.400000E-04 60120 3.402800E+04 4.390000E+03
6.500000E-04 61032 3.455900E+04 4.444000E+03
6.600000E-04 61934 3.505000E+04 4.526000E+03
6.700000E-04 62857 3.556400E+04 4.583000E+03
6.800000E-04 63784 3.608900E+04 4.670000E+03
6.900000E-04 64756 3.663200E+04 4.723000E+03
7.000000E-04 65711 3.720100E+04 4.768000E+03
7.100000E-04 66685 3.776400E+04 4.864000E+03
7.200000E-04 67668 3.834800E+04 4.931000E+03
7.300000E-04 68568 3.885900E+04 4.993000E+03
7.400000E-04 69535 3.941700E+04 5.081000E+03
7.500000E-04 70513 3.996900E+04 5.145000E+03
7.600000E-04 71484 4.050400E+04 5.211000E+03
7.700000E-04 72448 4.105100E+04 5.268000E+03
7.800000E-04 73487 4.167000E+04 5.327000E+03
7.900000E-04 74491 4.227700E+04 5.406000E+03
8.000000E-04 75553 4.288200E+04 5.444000E+03
8.100000E-04 76555 4.345500E+04 5.564000E+03
8.200000E-04 77522 4.404200E+04 5.629000E+03
8.300000E-04 78470 4.459300E+04 5.677000E+03
8.400000E-04 79352 4.508500E+04 5.750000E+03
8.500000E-04 80278 4.558800E+04 5.822000E+03
8.600000E-04 81175 4.612000E+04 5.903000E+03
8.700000E-04 82048 4.660700E+04 6.030000E+03
8.800000E-04 82997 4.719000E+04 6.116000E+03
8.900000E-04 83941 4.773400E+04 6.192000E+03
9.000000E-04 84843 4.824300E+04 6.269000E+03
9.100000E-04 85707 4.873100E+04 6.340000E+03
9.200000E-04 86631 4.924600E+04 6.412000E+03
9.300000E-04 87582 4.979800E+04 6.509000E+03
9.400000E-04 88503 5.032100E+04 6.569000E+03
9.500000E-04 89524 5.090100E+04 6.684000E+03
9.600000E-04 90510 5.150200E+04 6.818000E+03
9.700000E-04 91527 5.213200E+04 6.909000E+03
9.800000E-04 92515 5.273800E+04 6.987000E+03
9.900000E-04 93534 5.335600E+04 7.041000E+03
1.000000E-03 94514 5.391000E+04 7.142000E+03
