 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 531 5.900000E+01 0.000000E+00
2.000000E-05 1132 2.640000E+02 9.000000E+00
3.000000E-05 1867 5.930000E+02 4.600000E+01
4.000000E-05 2677 9.780000E+02 8.700000E+01
5.000000E-05 3575 1.454000E+03 1.880000E+02
6.000000E-05 4536 1.994000E+03 2.610000E+02
7.000000E-05 5527 2.552000E+03 3.530000E+02
8.000000E-05 6420 3.046000E+03 4.270000E+02
9.000000E-05 7407 3.612000E+03 4.900000E+02
1.000000E-04 8397 4.192000E+03 5.670000E+02
1.100000E-04 9369 4.759000E+03 6.250000E+02
1.200000E-04 10332 5.294000E+03 6.940000E+02
1.300000E-04 11287 5.847000E+03 8.270000E+02
1.400000E-04 12260 6.428000E+03 8.970000E+02
1.500000E-04 13212 6.985000E+03 9.350000E+02
1.600000E-04 14183 7.535000E+03 9.690000E+02
1.700000E-04 15111 8.078000E+03 1.064000E+03
1.800000E-04 16111 8.668000E+03 1.137000E+03
1.900000E-04 17049 9.212000E+03 1.280000E+03
2.000000E-04 18060 9.791000E+03 1.306000E+03
2.100000E-04 19042 1.035200E+04 1.378000E+03
2.200000E-04 20020 1.091600E+04 1.476000E+03
2.300000E-04 20938 1.145700E+04 1.552000E+03
2.400000E-04 21862 1.200300E+04 1.624000E+03
2.500000E-04 22776 1.249500E+04 1.712000E+03
2.600000E-04 23708 1.302300E+04 1.816000E+03
2.700000E-04 24681 1.356900E+04 1.855000E+03
2.800000E-04 25655 1.412100E+04 1.920000E+03
2.900000E-04 26611 1.466800E+04 1.987000E+03
3.000000E-04 27586 1.523800E+04 2.079000E+03
3.100000E-04 28517 1.579200E+04 2.122000E+03
3.200000E-04 29501 1.638700E+04 2.226000E+03
3.300000E-04 30459 1.693800E+04 2.311000E+03
3.400000E-04 31448 1.753700E+04 2.359000E+03
3.500000E-04 32378 1.807700E+04 2.437000E+03
3.600000E-04 33347 1.860000E+04 2.511000E+03
3.700000E-04 34366 1.920400E+04 2.571000E+03
3.800000E-04 35402 1.981700E+04 2.668000E+03
3.900000E-04 36374 2.038300E+04 2.750000E+03
4.000000E-04 37360 2.096100E+04 2.784000E+03
4.100000E-04 38267 2.146200E+04 2.873000E+03
4.200000E-04 39251 2.201200E+04 2.962000E+03
4.300000E-04 40194 2.252200E+04 3.043000E+03
4.400000E-04 41109 2.305300E+04 3.107000E+03
4.500000E-04 42065 2.361100E+04 3.158000E+03
4.600000E-04 43002 2.414400E+04 3.232000E+03
4.700000E-04 43991 2.471500E+04 3.271000E+03
4.800000E-04 44934 2.527500E+04 3.351000E+03
4.900000E-04 45919 2.581400E+04 3.436000E+03
5.000000E-04 46894 2.638400E+04 3.481000E+03
5.100000E-04 47884 2.696700E+04 3.551000E+03
5.200000E-04 48843 2.752500E+04 3.608000E+03
5.300000E-04 49796 2.808500E+04 3.695000E+03
5.400000E-04 50784 2.865400E+04 3.761000E+03
5.500000E-04 51795 2.922700E+04 3.814000E+03
5.600000E-04 52767 2.981600E+04 3.858000E+03
5.700000E-04 53753 3.038600E+04 3.939000E+03
5.800000E-04 54704 3.094200E+04 4.013000E+03
5.900000E-04 55710 3.156300E+04 4.088000E+03
6.000000E-04 56697 3.213100E+04 4.125000E+03
6.100000E-04 57654 3.266500E+04 4.184000E+03
6.200000E-04 58594 3.321000E+04 4.241000E+03
6.300000E-04 59580 3.376800E+04 4.328000E+03
6.400000E-04 60574 3.434800E+04 4.372000E+03
6.500000E-04 61561 3.492300E+04 4.447000E+03
6.600000E-04 62530 3.549900E+04 4.502000E+03
6.700000E-04 63458 3.604400E+04 4.555000E+03
6.800000E-04 64441 3.661400E+04 4.686000E+03
6.900000E-04 65483 3.722200E+04 4.772000E+03
7.000000E-04 66429 3.776500E+04 4.829000E+03
7.100000E-04 67347 3.832100E+04 4.896000E+03
7.200000E-04 68238 3.882500E+04 4.983000E+03
7.300000E-04 69171 3.934200E+04 5.061000E+03
7.400000E-04 70043 3.984800E+04 5.112000E+03
7.500000E-04 71009 4.042700E+04 5.188000E+03
7.600000E-04 72041 4.102100E+04 5.251000E+03
7.700000E-04 73083 4.161700E+04 5.384000E+03
7.800000E-04 74061 4.222900E+04 5.437000E+03
7.900000E-04 75022 4.280400E+04 5.512000E+03
8.000000E-04 75952 4.333000E+04 5.566000E+03
8.100000E-04 76873 4.383000E+04 5.638000E+03
8.200000E-04 77733 4.430200E+04 5.712000E+03
8.300000E-04 78677 4.485700E+04 5.813000E+03
8.400000E-04 79600 4.536800E+04 5.849000E+03
8.500000E-04 80513 4.589200E+04 5.913000E+03
8.600000E-04 81441 4.640400E+04 5.976000E+03
8.700000E-04 82372 4.695000E+04 6.072000E+03
8.800000E-04 83353 4.748000E+04 6.131000E+03
8.900000E-04 84244 4.797500E+04 6.178000E+03
9.000000E-04 85115 4.849800E+04 6.240000E+03
9.100000E-04 86061 4.903200E+04 6.344000E+03
9.200000E-04 87051 4.963600E+04 6.394000E+03
9.300000E-04 88013 5.020400E+04 6.446000E+03
9.400000E-04 88985 5.077700E+04 6.539000E+03
9.500000E-04 89993 5.135000E+04 6.638000E+03
9.600000E-04 90997 5.196000E+04 6.685000E+03
9.700000E-04 91935 5.254300E+04 6.761000E+03
9.800000E-04 92874 5.311200E+04 6.831000E+03
9.900000E-04 93782 5.364400E+04 6.882000E+03
1.000000E-03 94676 5.415700E+04 6.949000E+03
