 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 481 5.500000E+01 0.000000E+00
2.000000E-05 1002 2.100000E+02 2.000000E+01
3.000000E-05 1701 4.870000E+02 4.900000E+01
4.000000E-05 2552 9.180000E+02 1.090000E+02
5.000000E-05 3429 1.419000E+03 1.450000E+02
6.000000E-05 4437 1.998000E+03 2.380000E+02
7.000000E-05 5440 2.595000E+03 3.430000E+02
8.000000E-05 6429 3.180000E+03 4.090000E+02
9.000000E-05 7399 3.727000E+03 4.930000E+02
1.000000E-04 8342 4.249000E+03 5.930000E+02
1.100000E-04 9242 4.768000E+03 6.970000E+02
1.200000E-04 10203 5.308000E+03 7.760000E+02
1.300000E-04 11050 5.778000E+03 8.050000E+02
1.400000E-04 11940 6.263000E+03 8.900000E+02
1.500000E-04 12861 6.780000E+03 9.660000E+02
1.600000E-04 13880 7.335000E+03 1.088000E+03
1.700000E-04 14832 7.880000E+03 1.179000E+03
1.800000E-04 15852 8.479000E+03 1.232000E+03
1.900000E-04 16826 9.057000E+03 1.284000E+03
2.000000E-04 17855 9.633000E+03 1.367000E+03
2.100000E-04 18823 1.019500E+04 1.420000E+03
2.200000E-04 19751 1.075800E+04 1.470000E+03
2.300000E-04 20675 1.129400E+04 1.561000E+03
2.400000E-04 21527 1.177900E+04 1.624000E+03
2.500000E-04 22453 1.228300E+04 1.735000E+03
2.600000E-04 23445 1.285300E+04 1.769000E+03
2.700000E-04 24436 1.339700E+04 1.824000E+03
2.800000E-04 25466 1.402000E+04 1.898000E+03
2.900000E-04 26453 1.461600E+04 2.002000E+03
3.000000E-04 27564 1.526800E+04 2.081000E+03
3.100000E-04 28553 1.584800E+04 2.159000E+03
3.200000E-04 29519 1.641900E+04 2.210000E+03
3.300000E-04 30394 1.691900E+04 2.267000E+03
3.400000E-04 31326 1.744100E+04 2.360000E+03
3.500000E-04 32273 1.796300E+04 2.407000E+03
3.600000E-04 33192 1.849200E+04 2.465000E+03
3.700000E-04 34155 1.903900E+04 2.504000E+03
3.800000E-04 35153 1.963300E+04 2.556000E+03
3.900000E-04 36052 2.013400E+04 2.623000E+03
4.000000E-04 36973 2.068500E+04 2.670000E+03
4.100000E-04 37932 2.124900E+04 2.721000E+03
4.200000E-04 38875 2.178200E+04 2.806000E+03
4.300000E-04 39779 2.230600E+04 2.883000E+03
4.400000E-04 40758 2.284800E+04 2.985000E+03
4.500000E-04 41669 2.338500E+04 3.048000E+03
4.600000E-04 42546 2.389200E+04 3.124000E+03
4.700000E-04 43481 2.443200E+04 3.194000E+03
4.800000E-04 44378 2.491200E+04 3.300000E+03
4.900000E-04 45243 2.541900E+04 3.343000E+03
5.000000E-04 46149 2.590500E+04 3.443000E+03
5.100000E-04 47126 2.646000E+04 3.519000E+03
5.200000E-04 48077 2.702000E+04 3.591000E+03
5.300000E-04 48958 2.750900E+04 3.699000E+03
5.400000E-04 49884 2.801200E+04 3.786000E+03
5.500000E-04 50802 2.854000E+04 3.848000E+03
5.600000E-04 51727 2.906900E+04 3.947000E+03
5.700000E-04 52680 2.959600E+04 3.992000E+03
5.800000E-04 53580 3.009900E+04 4.056000E+03
5.900000E-04 54527 3.062500E+04 4.120000E+03
6.000000E-04 55394 3.116400E+04 4.183000E+03
6.100000E-04 56337 3.167600E+04 4.240000E+03
6.200000E-04 57285 3.222300E+04 4.302000E+03
6.300000E-04 58248 3.277600E+04 4.364000E+03
6.400000E-04 59296 3.341200E+04 4.443000E+03
6.500000E-04 60297 3.400000E+04 4.516000E+03
6.600000E-04 61294 3.460500E+04 4.604000E+03
6.700000E-04 62230 3.516600E+04 4.691000E+03
6.800000E-04 63240 3.572800E+04 4.785000E+03
6.900000E-04 64180 3.626800E+04 4.845000E+03
7.000000E-04 65175 3.682400E+04 4.967000E+03
7.100000E-04 66163 3.740500E+04 5.067000E+03
7.200000E-04 67161 3.797600E+04 5.156000E+03
7.300000E-04 68200 3.858900E+04 5.213000E+03
7.400000E-04 69236 3.921900E+04 5.312000E+03
7.500000E-04 70188 3.978100E+04 5.400000E+03
7.600000E-04 71162 4.036800E+04 5.483000E+03
7.700000E-04 72125 4.093700E+04 5.561000E+03
7.800000E-04 73076 4.146400E+04 5.665000E+03
7.900000E-04 74015 4.200300E+04 5.740000E+03
8.000000E-04 75004 4.256800E+04 5.845000E+03
8.100000E-04 75896 4.309800E+04 5.962000E+03
8.200000E-04 76779 4.361900E+04 6.063000E+03
8.300000E-04 77655 4.412500E+04 6.141000E+03
8.400000E-04 78645 4.466700E+04 6.232000E+03
8.500000E-04 79666 4.526500E+04 6.307000E+03
8.600000E-04 80602 4.581000E+04 6.422000E+03
8.700000E-04 81553 4.635500E+04 6.498000E+03
8.800000E-04 82483 4.687800E+04 6.587000E+03
8.900000E-04 83436 4.741800E+04 6.692000E+03
9.000000E-04 84365 4.793700E+04 6.790000E+03
9.100000E-04 85311 4.851200E+04 6.858000E+03
9.200000E-04 86317 4.909200E+04 6.947000E+03
9.300000E-04 87239 4.964300E+04 7.029000E+03
9.400000E-04 88123 5.013500E+04 7.108000E+03
9.500000E-04 89088 5.069200E+04 7.183000E+03
9.600000E-04 90063 5.126100E+04 7.246000E+03
9.700000E-04 91056 5.186400E+04 7.279000E+03
9.800000E-04 92067 5.243600E+04 7.368000E+03
9.900000E-04 93041 5.301600E+04 7.453000E+03
1.000000E-03 94063 5.361900E+04 7.493000E+03
