 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 455 3.600000E+01 2.000000E+01
2.000000E-05 1034 1.960000E+02 2.700000E+01
3.000000E-05 1774 5.130000E+02 5.900000E+01
4.000000E-05 2599 9.400000E+02 1.370000E+02
5.000000E-05 3515 1.437000E+03 2.080000E+02
6.000000E-05 4439 1.990000E+03 2.760000E+02
7.000000E-05 5404 2.514000E+03 3.830000E+02
8.000000E-05 6406 3.093000E+03 4.100000E+02
9.000000E-05 7391 3.696000E+03 5.100000E+02
1.000000E-04 8336 4.231000E+03 6.100000E+02
1.100000E-04 9310 4.806000E+03 6.400000E+02
1.200000E-04 10257 5.355000E+03 7.050000E+02
1.300000E-04 11185 5.858000E+03 7.660000E+02
1.400000E-04 12058 6.347000E+03 8.350000E+02
1.500000E-04 12986 6.878000E+03 9.040000E+02
1.600000E-04 13957 7.438000E+03 9.330000E+02
1.700000E-04 15008 8.060000E+03 1.025000E+03
1.800000E-04 15961 8.640000E+03 1.071000E+03
1.900000E-04 16942 9.191000E+03 1.147000E+03
2.000000E-04 17810 9.689000E+03 1.188000E+03
2.100000E-04 18688 1.017600E+04 1.250000E+03
2.200000E-04 19671 1.075100E+04 1.335000E+03
2.300000E-04 20659 1.133200E+04 1.441000E+03
2.400000E-04 21611 1.185900E+04 1.567000E+03
2.500000E-04 22529 1.238700E+04 1.621000E+03
2.600000E-04 23527 1.294800E+04 1.706000E+03
2.700000E-04 24496 1.353300E+04 1.754000E+03
2.800000E-04 25486 1.411100E+04 1.816000E+03
2.900000E-04 26529 1.473600E+04 1.862000E+03
3.000000E-04 27555 1.537100E+04 1.995000E+03
3.100000E-04 28479 1.591600E+04 2.068000E+03
3.200000E-04 29441 1.646300E+04 2.172000E+03
3.300000E-04 30362 1.701600E+04 2.247000E+03
3.400000E-04 31312 1.754800E+04 2.338000E+03
3.500000E-04 32235 1.805300E+04 2.386000E+03
3.600000E-04 33216 1.861500E+04 2.512000E+03
3.700000E-04 34222 1.920100E+04 2.571000E+03
3.800000E-04 35225 1.981400E+04 2.659000E+03
3.900000E-04 36189 2.036600E+04 2.755000E+03
4.000000E-04 37134 2.091200E+04 2.863000E+03
4.100000E-04 38115 2.147400E+04 2.973000E+03
4.200000E-04 39071 2.201500E+04 3.038000E+03
4.300000E-04 40032 2.256900E+04 3.098000E+03
4.400000E-04 40990 2.313300E+04 3.169000E+03
4.500000E-04 41959 2.367600E+04 3.242000E+03
4.600000E-04 42954 2.427100E+04 3.286000E+03
4.700000E-04 43986 2.486600E+04 3.323000E+03
4.800000E-04 44974 2.545000E+04 3.381000E+03
4.900000E-04 45903 2.599500E+04 3.460000E+03
5.000000E-04 46824 2.651400E+04 3.567000E+03
5.100000E-04 47768 2.702800E+04 3.614000E+03
5.200000E-04 48768 2.761000E+04 3.669000E+03
5.300000E-04 49705 2.815100E+04 3.747000E+03
5.400000E-04 50643 2.871400E+04 3.814000E+03
5.500000E-04 51583 2.924500E+04 3.944000E+03
5.600000E-04 52514 2.975800E+04 4.038000E+03
5.700000E-04 53482 3.028100E+04 4.091000E+03
5.800000E-04 54496 3.088200E+04 4.135000E+03
5.900000E-04 55444 3.144200E+04 4.222000E+03
6.000000E-04 56402 3.199800E+04 4.260000E+03
6.100000E-04 57367 3.256800E+04 4.317000E+03
6.200000E-04 58262 3.309900E+04 4.396000E+03
6.300000E-04 59193 3.361600E+04 4.471000E+03
6.400000E-04 60145 3.417900E+04 4.540000E+03
6.500000E-04 61097 3.474100E+04 4.614000E+03
6.600000E-04 61989 3.524900E+04 4.695000E+03
6.700000E-04 62969 3.579300E+04 4.772000E+03
6.800000E-04 63947 3.636600E+04 4.852000E+03
6.900000E-04 64938 3.694700E+04 4.946000E+03
7.000000E-04 65831 3.743400E+04 4.990000E+03
7.100000E-04 66759 3.794400E+04 5.049000E+03
7.200000E-04 67673 3.847500E+04 5.113000E+03
7.300000E-04 68587 3.901200E+04 5.187000E+03
7.400000E-04 69503 3.953300E+04 5.277000E+03
7.500000E-04 70462 4.006300E+04 5.345000E+03
7.600000E-04 71332 4.054600E+04 5.386000E+03
7.700000E-04 72338 4.110800E+04 5.444000E+03
7.800000E-04 73264 4.162000E+04 5.509000E+03
7.900000E-04 74325 4.224100E+04 5.582000E+03
8.000000E-04 75289 4.280300E+04 5.676000E+03
8.100000E-04 76221 4.332000E+04 5.724000E+03
8.200000E-04 77104 4.380700E+04 5.857000E+03
8.300000E-04 78045 4.435200E+04 5.921000E+03
8.400000E-04 79051 4.493400E+04 5.968000E+03
8.500000E-04 79967 4.545600E+04 6.019000E+03
8.600000E-04 80913 4.597200E+04 6.096000E+03
8.700000E-04 81891 4.655300E+04 6.171000E+03
8.800000E-04 82813 4.710900E+04 6.237000E+03
8.900000E-04 83717 4.763100E+04 6.330000E+03
9.000000E-04 84697 4.819400E+04 6.414000E+03
9.100000E-04 85666 4.877900E+04 6.477000E+03
9.200000E-04 86570 4.928600E+04 6.552000E+03
9.300000E-04 87519 4.982600E+04 6.615000E+03
9.400000E-04 88456 5.036300E+04 6.685000E+03
9.500000E-04 89452 5.093000E+04 6.757000E+03
9.600000E-04 90430 5.149400E+04 6.804000E+03
9.700000E-04 91409 5.205200E+04 6.839000E+03
9.800000E-04 92395 5.261100E+04 6.902000E+03
9.900000E-04 93370 5.317200E+04 6.995000E+03
1.000000E-03 94328 5.371500E+04 7.078000E+03
