 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 494 5.800000E+01 0.000000E+00
2.000000E-05 1126 2.480000E+02 0.000000E+00
3.000000E-05 1855 5.600000E+02 6.300000E+01
4.000000E-05 2813 1.062000E+03 1.130000E+02
5.000000E-05 3711 1.579000E+03 1.830000E+02
6.000000E-05 4721 2.186000E+03 2.700000E+02
7.000000E-05 5787 2.815000E+03 3.550000E+02
8.000000E-05 6754 3.393000E+03 4.530000E+02
9.000000E-05 7714 3.983000E+03 5.030000E+02
1.000000E-04 8688 4.560000E+03 5.790000E+02
1.100000E-04 9648 5.098000E+03 6.470000E+02
1.200000E-04 10587 5.634000E+03 7.090000E+02
1.300000E-04 11595 6.222000E+03 7.520000E+02
1.400000E-04 12526 6.780000E+03 7.950000E+02
1.500000E-04 13437 7.340000E+03 8.660000E+02
1.600000E-04 14441 7.896000E+03 9.200000E+02
1.700000E-04 15421 8.474000E+03 9.850000E+02
1.800000E-04 16409 9.049000E+03 1.074000E+03
1.900000E-04 17359 9.554000E+03 1.129000E+03
2.000000E-04 18367 1.014800E+04 1.211000E+03
2.100000E-04 19305 1.067800E+04 1.275000E+03
2.200000E-04 20255 1.122200E+04 1.321000E+03
2.300000E-04 21219 1.181300E+04 1.391000E+03
2.400000E-04 22122 1.231100E+04 1.450000E+03
2.500000E-04 23028 1.283400E+04 1.544000E+03
2.600000E-04 23925 1.334100E+04 1.653000E+03
2.700000E-04 24788 1.384100E+04 1.692000E+03
2.800000E-04 25739 1.436700E+04 1.782000E+03
2.900000E-04 26708 1.490600E+04 1.885000E+03
3.000000E-04 27685 1.548600E+04 1.941000E+03
3.100000E-04 28680 1.604500E+04 2.003000E+03
3.200000E-04 29616 1.658800E+04 2.080000E+03
3.300000E-04 30586 1.714800E+04 2.190000E+03
3.400000E-04 31497 1.765000E+04 2.254000E+03
3.500000E-04 32474 1.819300E+04 2.330000E+03
3.600000E-04 33468 1.878700E+04 2.371000E+03
3.700000E-04 34427 1.933500E+04 2.458000E+03
3.800000E-04 35434 1.993400E+04 2.519000E+03
3.900000E-04 36331 2.045500E+04 2.580000E+03
4.000000E-04 37285 2.100800E+04 2.652000E+03
4.100000E-04 38243 2.157900E+04 2.727000E+03
4.200000E-04 39199 2.213800E+04 2.796000E+03
4.300000E-04 40130 2.268700E+04 2.876000E+03
4.400000E-04 41044 2.320700E+04 2.938000E+03
4.500000E-04 42002 2.375700E+04 3.042000E+03
4.600000E-04 42961 2.430100E+04 3.099000E+03
4.700000E-04 43896 2.484100E+04 3.156000E+03
4.800000E-04 44839 2.538000E+04 3.221000E+03
4.900000E-04 45809 2.595100E+04 3.325000E+03
5.000000E-04 46703 2.646500E+04 3.404000E+03
5.100000E-04 47616 2.698500E+04 3.460000E+03
5.200000E-04 48562 2.753600E+04 3.559000E+03
5.300000E-04 49497 2.805900E+04 3.614000E+03
5.400000E-04 50421 2.857100E+04 3.693000E+03
5.500000E-04 51348 2.907800E+04 3.738000E+03
5.600000E-04 52308 2.961100E+04 3.851000E+03
5.700000E-04 53187 3.014200E+04 3.890000E+03
5.800000E-04 54108 3.063300E+04 3.988000E+03
5.900000E-04 55081 3.119100E+04 4.094000E+03
6.000000E-04 56071 3.176300E+04 4.144000E+03
6.100000E-04 56963 3.226700E+04 4.230000E+03
6.200000E-04 57887 3.279600E+04 4.307000E+03
6.300000E-04 58776 3.331500E+04 4.370000E+03
6.400000E-04 59782 3.385400E+04 4.461000E+03
6.500000E-04 60727 3.437900E+04 4.540000E+03
6.600000E-04 61664 3.494200E+04 4.591000E+03
6.700000E-04 62634 3.551100E+04 4.660000E+03
6.800000E-04 63610 3.611400E+04 4.744000E+03
6.900000E-04 64591 3.668800E+04 4.816000E+03
7.000000E-04 65523 3.724000E+04 4.890000E+03
7.100000E-04 66530 3.784800E+04 4.949000E+03
7.200000E-04 67526 3.840000E+04 5.031000E+03
7.300000E-04 68486 3.898400E+04 5.106000E+03
7.400000E-04 69475 3.956600E+04 5.181000E+03
7.500000E-04 70444 4.013500E+04 5.303000E+03
7.600000E-04 71462 4.076000E+04 5.350000E+03
7.700000E-04 72506 4.136500E+04 5.440000E+03
7.800000E-04 73446 4.191500E+04 5.584000E+03
7.900000E-04 74412 4.249100E+04 5.627000E+03
8.000000E-04 75373 4.303100E+04 5.698000E+03
8.100000E-04 76276 4.352200E+04 5.769000E+03
8.200000E-04 77283 4.412700E+04 5.826000E+03
8.300000E-04 78328 4.474100E+04 5.900000E+03
8.400000E-04 79441 4.539900E+04 5.989000E+03
8.500000E-04 80426 4.598000E+04 6.035000E+03
8.600000E-04 81356 4.651200E+04 6.122000E+03
8.700000E-04 82271 4.704500E+04 6.200000E+03
8.800000E-04 83265 4.761100E+04 6.277000E+03
8.900000E-04 84222 4.816700E+04 6.340000E+03
9.000000E-04 85233 4.875900E+04 6.418000E+03
9.100000E-04 86250 4.933500E+04 6.485000E+03
9.200000E-04 87186 4.988900E+04 6.549000E+03
9.300000E-04 88139 5.048800E+04 6.586000E+03
9.400000E-04 89094 5.101800E+04 6.647000E+03
9.500000E-04 90092 5.157300E+04 6.706000E+03
9.600000E-04 91066 5.214500E+04 6.795000E+03
9.700000E-04 91945 5.264200E+04 6.851000E+03
9.800000E-04 92878 5.319500E+04 6.956000E+03
9.900000E-04 93839 5.373200E+04 7.040000E+03
1.000000E-03 94795 5.428700E+04 7.089000E+03
