 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 449 4.300000E+01 1.000000E+01
2.000000E-05 1028 2.250000E+02 1.000000E+01
3.000000E-05 1790 5.870000E+02 5.600000E+01
4.000000E-05 2588 1.006000E+03 1.130000E+02
5.000000E-05 3516 1.494000E+03 2.070000E+02
6.000000E-05 4447 2.019000E+03 2.550000E+02
7.000000E-05 5423 2.585000E+03 3.300000E+02
8.000000E-05 6406 3.163000E+03 4.140000E+02
9.000000E-05 7353 3.714000E+03 4.630000E+02
1.000000E-04 8361 4.314000E+03 5.600000E+02
1.100000E-04 9310 4.837000E+03 5.940000E+02
1.200000E-04 10263 5.387000E+03 6.780000E+02
1.300000E-04 11203 5.936000E+03 7.410000E+02
1.400000E-04 12131 6.492000E+03 8.220000E+02
1.500000E-04 13085 7.046000E+03 9.050000E+02
1.600000E-04 14033 7.609000E+03 9.650000E+02
1.700000E-04 15063 8.223000E+03 1.058000E+03
1.800000E-04 16115 8.849000E+03 1.123000E+03
1.900000E-04 17014 9.362000E+03 1.202000E+03
2.000000E-04 17994 9.927000E+03 1.266000E+03
2.100000E-04 18915 1.042100E+04 1.351000E+03
2.200000E-04 19791 1.089400E+04 1.379000E+03
2.300000E-04 20723 1.141600E+04 1.455000E+03
2.400000E-04 21666 1.198500E+04 1.497000E+03
2.500000E-04 22633 1.256900E+04 1.542000E+03
2.600000E-04 23596 1.314000E+04 1.588000E+03
2.700000E-04 24561 1.368300E+04 1.663000E+03
2.800000E-04 25496 1.423600E+04 1.725000E+03
2.900000E-04 26446 1.476300E+04 1.767000E+03
3.000000E-04 27324 1.524200E+04 1.823000E+03
3.100000E-04 28297 1.582700E+04 1.905000E+03
3.200000E-04 29292 1.641400E+04 1.965000E+03
3.300000E-04 30360 1.703300E+04 2.041000E+03
3.400000E-04 31331 1.759900E+04 2.114000E+03
3.500000E-04 32287 1.812900E+04 2.166000E+03
3.600000E-04 33242 1.870200E+04 2.244000E+03
3.700000E-04 34137 1.923600E+04 2.331000E+03
3.800000E-04 35025 1.975300E+04 2.361000E+03
3.900000E-04 35961 2.030500E+04 2.394000E+03
4.000000E-04 36950 2.088000E+04 2.464000E+03
4.100000E-04 37933 2.143900E+04 2.547000E+03
4.200000E-04 39005 2.207100E+04 2.622000E+03
4.300000E-04 40051 2.266000E+04 2.695000E+03
4.400000E-04 41103 2.328300E+04 2.779000E+03
4.500000E-04 42118 2.387600E+04 2.831000E+03
4.600000E-04 43125 2.447300E+04 2.891000E+03
4.700000E-04 44131 2.508400E+04 2.979000E+03
4.800000E-04 45086 2.565700E+04 3.054000E+03
4.900000E-04 46045 2.621200E+04 3.138000E+03
5.000000E-04 47030 2.678300E+04 3.232000E+03
5.100000E-04 48027 2.735200E+04 3.356000E+03
5.200000E-04 48969 2.788200E+04 3.421000E+03
5.300000E-04 49917 2.843900E+04 3.526000E+03
5.400000E-04 50843 2.899500E+04 3.585000E+03
5.500000E-04 51785 2.953600E+04 3.650000E+03
5.600000E-04 52763 3.007800E+04 3.734000E+03
5.700000E-04 53629 3.057100E+04 3.811000E+03
5.800000E-04 54533 3.106200E+04 3.902000E+03
5.900000E-04 55492 3.162100E+04 4.011000E+03
6.000000E-04 56415 3.212500E+04 4.080000E+03
6.100000E-04 57308 3.261700E+04 4.115000E+03
6.200000E-04 58189 3.313200E+04 4.170000E+03
6.300000E-04 59119 3.366400E+04 4.248000E+03
6.400000E-04 60026 3.417100E+04 4.322000E+03
6.500000E-04 60967 3.470800E+04 4.358000E+03
6.600000E-04 62014 3.533000E+04 4.426000E+03
6.700000E-04 62996 3.591500E+04 4.454000E+03
6.800000E-04 63907 3.646100E+04 4.520000E+03
6.900000E-04 64820 3.699600E+04 4.597000E+03
7.000000E-04 65799 3.753900E+04 4.725000E+03
7.100000E-04 66699 3.807300E+04 4.812000E+03
7.200000E-04 67675 3.865500E+04 4.882000E+03
7.300000E-04 68749 3.929300E+04 4.941000E+03
7.400000E-04 69695 3.984600E+04 5.002000E+03
7.500000E-04 70678 4.040600E+04 5.049000E+03
7.600000E-04 71645 4.095400E+04 5.114000E+03
7.700000E-04 72592 4.150100E+04 5.225000E+03
7.800000E-04 73574 4.210500E+04 5.319000E+03
7.900000E-04 74604 4.270800E+04 5.416000E+03
8.000000E-04 75533 4.325800E+04 5.476000E+03
8.100000E-04 76454 4.379000E+04 5.512000E+03
8.200000E-04 77476 4.437000E+04 5.646000E+03
8.300000E-04 78452 4.493900E+04 5.754000E+03
8.400000E-04 79446 4.550300E+04 5.840000E+03
8.500000E-04 80450 4.608000E+04 5.925000E+03
8.600000E-04 81439 4.668000E+04 5.984000E+03
8.700000E-04 82395 4.725800E+04 6.097000E+03
8.800000E-04 83316 4.780100E+04 6.170000E+03
8.900000E-04 84276 4.832900E+04 6.253000E+03
9.000000E-04 85167 4.882500E+04 6.382000E+03
9.100000E-04 86187 4.941200E+04 6.441000E+03
9.200000E-04 87094 4.995300E+04 6.497000E+03
9.300000E-04 88046 5.049000E+04 6.591000E+03
9.400000E-04 89001 5.104300E+04 6.641000E+03
9.500000E-04 89958 5.156000E+04 6.672000E+03
9.600000E-04 90868 5.207800E+04 6.746000E+03
9.700000E-04 91850 5.263300E+04 6.818000E+03
9.800000E-04 92870 5.323100E+04 6.896000E+03
9.900000E-04 93838 5.381200E+04 6.971000E+03
1.000000E-03 94810 5.433800E+04 7.022000E+03
