 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 279 5.500000E+01
2.000000E-05 703 2.940000E+02
3.000000E-05 1317 7.270000E+02
4.000000E-05 2119 1.348000E+03
5.000000E-05 3035 2.056000E+03
6.000000E-05 4009 2.824000E+03
7.000000E-05 5059 3.672000E+03
8.000000E-05 5968 4.424000E+03
9.000000E-05 6968 5.232000E+03
1.000000E-04 7897 5.986000E+03
1.100000E-04 8810 6.721000E+03
1.200000E-04 9693 7.432000E+03
1.300000E-04 10635 8.194000E+03
1.400000E-04 11520 8.906000E+03
1.500000E-04 12455 9.641000E+03
1.600000E-04 13366 1.037800E+04
1.700000E-04 14355 1.118200E+04
1.800000E-04 15293 1.195000E+04
1.900000E-04 16188 1.267300E+04
2.000000E-04 16954 1.327500E+04
2.100000E-04 17771 1.391700E+04
2.200000E-04 18681 1.461000E+04
2.300000E-04 19640 1.537700E+04
2.400000E-04 20594 1.613700E+04
2.500000E-04 21569 1.690600E+04
2.600000E-04 22487 1.766500E+04
2.700000E-04 23421 1.841700E+04
2.800000E-04 24363 1.915600E+04
2.900000E-04 25290 1.991600E+04
3.000000E-04 26250 2.067500E+04
3.100000E-04 27221 2.147200E+04
3.200000E-04 28180 2.224900E+04
3.300000E-04 29094 2.299700E+04
3.400000E-04 30044 2.374800E+04
3.500000E-04 31009 2.450400E+04
3.600000E-04 31992 2.531000E+04
3.700000E-04 32961 2.608000E+04
3.800000E-04 33916 2.684400E+04
3.900000E-04 34845 2.759000E+04
4.000000E-04 35784 2.836000E+04
4.100000E-04 36742 2.912400E+04
4.200000E-04 37724 2.990000E+04
4.300000E-04 38712 3.069400E+04
4.400000E-04 39655 3.147800E+04
4.500000E-04 40638 3.225400E+04
4.600000E-04 41621 3.303100E+04
4.700000E-04 42559 3.379900E+04
4.800000E-04 43507 3.454900E+04
4.900000E-04 44457 3.532300E+04
5.000000E-04 45405 3.606300E+04
5.100000E-04 46336 3.684500E+04
5.200000E-04 47242 3.756500E+04
5.300000E-04 48146 3.829000E+04
5.400000E-04 49085 3.902800E+04
5.500000E-04 50063 3.981800E+04
5.600000E-04 51116 4.067600E+04
5.700000E-04 52096 4.146500E+04
5.800000E-04 53033 4.220800E+04
5.900000E-04 54008 4.299700E+04
6.000000E-04 54970 4.377500E+04
6.100000E-04 55940 4.454000E+04
6.200000E-04 56872 4.528600E+04
6.300000E-04 57777 4.602400E+04
6.400000E-04 58724 4.679100E+04
6.500000E-04 59709 4.757800E+04
6.600000E-04 60622 4.830400E+04
6.700000E-04 61609 4.906800E+04
6.800000E-04 62604 4.987100E+04
6.900000E-04 63623 5.069200E+04
7.000000E-04 64585 5.146600E+04
7.100000E-04 65501 5.222600E+04
7.200000E-04 66433 5.297200E+04
7.300000E-04 67308 5.366300E+04
7.400000E-04 68169 5.436000E+04
7.500000E-04 69087 5.506700E+04
7.600000E-04 70072 5.585800E+04
7.700000E-04 70995 5.660200E+04
7.800000E-04 71937 5.736700E+04
7.900000E-04 72946 5.816200E+04
8.000000E-04 73978 5.899700E+04
8.100000E-04 75022 5.983700E+04
8.200000E-04 76043 6.063700E+04
8.300000E-04 77022 6.143200E+04
8.400000E-04 78060 6.226600E+04
8.500000E-04 79069 6.308500E+04
8.600000E-04 80067 6.388600E+04
8.700000E-04 81043 6.465200E+04
8.800000E-04 82048 6.546800E+04
8.900000E-04 83156 6.636800E+04
9.000000E-04 84093 6.712000E+04
9.100000E-04 85056 6.791700E+04
9.200000E-04 86029 6.870400E+04
9.300000E-04 86964 6.945100E+04
9.400000E-04 87852 7.015600E+04
9.500000E-04 88825 7.091600E+04
9.600000E-04 89762 7.169000E+04
9.700000E-04 90781 7.249900E+04
9.800000E-04 91736 7.326500E+04
9.900000E-04 92692 7.405200E+04
1.000000E-03 93666 7.481200E+04
