 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 288 6.900000E+01
2.000000E-05 733 3.470000E+02
3.000000E-05 1373 8.070000E+02
4.000000E-05 2104 1.361000E+03
5.000000E-05 2969 2.056000E+03
6.000000E-05 3914 2.818000E+03
7.000000E-05 4859 3.559000E+03
8.000000E-05 5811 4.361000E+03
9.000000E-05 6721 5.086000E+03
1.000000E-04 7681 5.865000E+03
1.100000E-04 8517 6.560000E+03
1.200000E-04 9437 7.298000E+03
1.300000E-04 10335 8.016000E+03
1.400000E-04 11182 8.681000E+03
1.500000E-04 12043 9.362000E+03
1.600000E-04 12877 1.001500E+04
1.700000E-04 13804 1.074900E+04
1.800000E-04 14760 1.151100E+04
1.900000E-04 15731 1.229700E+04
2.000000E-04 16689 1.307700E+04
2.100000E-04 17720 1.389600E+04
2.200000E-04 18773 1.474500E+04
2.300000E-04 19819 1.561700E+04
2.400000E-04 20785 1.638400E+04
2.500000E-04 21743 1.715900E+04
2.600000E-04 22630 1.786500E+04
2.700000E-04 23542 1.858100E+04
2.800000E-04 24500 1.935300E+04
2.900000E-04 25403 2.006900E+04
3.000000E-04 26370 2.085100E+04
3.100000E-04 27299 2.159700E+04
3.200000E-04 28239 2.233800E+04
3.300000E-04 29176 2.309400E+04
3.400000E-04 30117 2.385400E+04
3.500000E-04 31051 2.461900E+04
3.600000E-04 31939 2.535500E+04
3.700000E-04 32825 2.606800E+04
3.800000E-04 33721 2.677400E+04
3.900000E-04 34606 2.745100E+04
4.000000E-04 35617 2.824700E+04
4.100000E-04 36575 2.902000E+04
4.200000E-04 37570 2.981500E+04
4.300000E-04 38536 3.058400E+04
4.400000E-04 39552 3.139900E+04
4.500000E-04 40509 3.219600E+04
4.600000E-04 41388 3.289700E+04
4.700000E-04 42354 3.368700E+04
4.800000E-04 43238 3.439100E+04
4.900000E-04 44199 3.514800E+04
5.000000E-04 45071 3.583600E+04
5.100000E-04 46055 3.662400E+04
5.200000E-04 47031 3.740400E+04
5.300000E-04 47985 3.817500E+04
5.400000E-04 48913 3.891200E+04
5.500000E-04 49834 3.964300E+04
5.600000E-04 50745 4.037400E+04
5.700000E-04 51728 4.117700E+04
5.800000E-04 52640 4.193100E+04
5.900000E-04 53497 4.260400E+04
6.000000E-04 54339 4.328400E+04
6.100000E-04 55220 4.397400E+04
6.200000E-04 56103 4.466400E+04
6.300000E-04 57045 4.543400E+04
6.400000E-04 58018 4.621100E+04
6.500000E-04 58996 4.700200E+04
6.600000E-04 59959 4.776200E+04
6.700000E-04 60856 4.848500E+04
6.800000E-04 61782 4.925000E+04
6.900000E-04 62690 4.998300E+04
7.000000E-04 63702 5.079100E+04
7.100000E-04 64610 5.153200E+04
7.200000E-04 65570 5.229100E+04
7.300000E-04 66505 5.304600E+04
7.400000E-04 67460 5.382300E+04
7.500000E-04 68406 5.459100E+04
7.600000E-04 69246 5.528200E+04
7.700000E-04 70101 5.596800E+04
7.800000E-04 70923 5.662100E+04
7.900000E-04 71791 5.730800E+04
8.000000E-04 72661 5.801500E+04
8.100000E-04 73492 5.868700E+04
8.200000E-04 74353 5.934600E+04
8.300000E-04 75259 6.007000E+04
8.400000E-04 76245 6.085900E+04
8.500000E-04 77191 6.164800E+04
8.600000E-04 78074 6.235000E+04
8.700000E-04 79014 6.308700E+04
8.800000E-04 79927 6.383200E+04
8.900000E-04 80918 6.462900E+04
9.000000E-04 81851 6.537600E+04
9.100000E-04 82743 6.610000E+04
9.200000E-04 83593 6.678200E+04
9.300000E-04 84550 6.753900E+04
9.400000E-04 85441 6.826800E+04
9.500000E-04 86381 6.899300E+04
9.600000E-04 87297 6.974200E+04
9.700000E-04 88175 7.047100E+04
9.800000E-04 89028 7.115100E+04
9.900000E-04 89879 7.181300E+04
1.000000E-03 90788 7.255300E+04
