 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 274 5.900000E+01
2.000000E-05 746 3.150000E+02
3.000000E-05 1442 8.230000E+02
4.000000E-05 2220 1.440000E+03
5.000000E-05 3124 2.122000E+03
6.000000E-05 4076 2.888000E+03
7.000000E-05 5080 3.684000E+03
8.000000E-05 6070 4.483000E+03
9.000000E-05 7092 5.328000E+03
1.000000E-04 8100 6.152000E+03
1.100000E-04 9022 6.894000E+03
1.200000E-04 9908 7.622000E+03
1.300000E-04 10879 8.376000E+03
1.400000E-04 11828 9.133000E+03
1.500000E-04 12744 9.866000E+03
1.600000E-04 13692 1.064500E+04
1.700000E-04 14676 1.142800E+04
1.800000E-04 15602 1.216800E+04
1.900000E-04 16581 1.295400E+04
2.000000E-04 17482 1.367500E+04
2.100000E-04 18488 1.445200E+04
2.200000E-04 19474 1.525100E+04
2.300000E-04 20485 1.608700E+04
2.400000E-04 21415 1.682300E+04
2.500000E-04 22362 1.759400E+04
2.600000E-04 23359 1.840300E+04
2.700000E-04 24298 1.916100E+04
2.800000E-04 25268 1.994300E+04
2.900000E-04 26192 2.068000E+04
3.000000E-04 27123 2.143800E+04
3.100000E-04 28070 2.218000E+04
3.200000E-04 29045 2.294800E+04
3.300000E-04 30033 2.374100E+04
3.400000E-04 31046 2.455600E+04
3.500000E-04 32030 2.534600E+04
3.600000E-04 33061 2.620300E+04
3.700000E-04 33998 2.694900E+04
3.800000E-04 35007 2.775200E+04
3.900000E-04 36040 2.858600E+04
4.000000E-04 37042 2.940700E+04
4.100000E-04 37943 3.011900E+04
4.200000E-04 38943 3.093200E+04
4.300000E-04 39904 3.171200E+04
4.400000E-04 40866 3.247500E+04
4.500000E-04 41854 3.327800E+04
4.600000E-04 42775 3.402500E+04
4.700000E-04 43726 3.480200E+04
4.800000E-04 44682 3.556700E+04
4.900000E-04 45640 3.632300E+04
5.000000E-04 46633 3.713100E+04
5.100000E-04 47576 3.790700E+04
5.200000E-04 48559 3.865800E+04
5.300000E-04 49505 3.942200E+04
5.400000E-04 50460 4.018600E+04
5.500000E-04 51411 4.097100E+04
5.600000E-04 52408 4.178300E+04
5.700000E-04 53328 4.253900E+04
5.800000E-04 54278 4.327300E+04
5.900000E-04 55253 4.405200E+04
6.000000E-04 56185 4.482100E+04
6.100000E-04 57087 4.553400E+04
6.200000E-04 57999 4.625300E+04
6.300000E-04 58858 4.696000E+04
6.400000E-04 59741 4.767000E+04
6.500000E-04 60694 4.842600E+04
6.600000E-04 61665 4.920900E+04
6.700000E-04 62596 4.994200E+04
6.800000E-04 63622 5.076400E+04
6.900000E-04 64560 5.152600E+04
7.000000E-04 65540 5.230600E+04
7.100000E-04 66494 5.308200E+04
7.200000E-04 67441 5.385000E+04
7.300000E-04 68374 5.459800E+04
7.400000E-04 69291 5.533400E+04
7.500000E-04 70265 5.611300E+04
7.600000E-04 71224 5.688200E+04
7.700000E-04 72187 5.765100E+04
7.800000E-04 73111 5.838200E+04
7.900000E-04 74105 5.917600E+04
8.000000E-04 75127 5.997700E+04
8.100000E-04 76159 6.081900E+04
8.200000E-04 77158 6.164200E+04
8.300000E-04 78219 6.249300E+04
8.400000E-04 79213 6.330200E+04
8.500000E-04 80155 6.406000E+04
8.600000E-04 81016 6.477300E+04
8.700000E-04 81870 6.544300E+04
8.800000E-04 82776 6.616700E+04
8.900000E-04 83677 6.689600E+04
9.000000E-04 84588 6.761800E+04
9.100000E-04 85587 6.839500E+04
9.200000E-04 86533 6.915300E+04
9.300000E-04 87493 6.991000E+04
9.400000E-04 88475 7.071100E+04
9.500000E-04 89438 7.149600E+04
9.600000E-04 90385 7.224700E+04
9.700000E-04 91377 7.304100E+04
9.800000E-04 92337 7.380800E+04
9.900000E-04 93289 7.458300E+04
1.000000E-03 94259 7.537100E+04
