 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 282 5.800000E+01
2.000000E-05 713 3.260000E+02
3.000000E-05 1284 7.250000E+02
4.000000E-05 2029 1.292000E+03
5.000000E-05 2919 1.981000E+03
6.000000E-05 3833 2.728000E+03
7.000000E-05 4767 3.443000E+03
8.000000E-05 5737 4.204000E+03
9.000000E-05 6748 5.015000E+03
1.000000E-04 7710 5.800000E+03
1.100000E-04 8778 6.695000E+03
1.200000E-04 9794 7.511000E+03
1.300000E-04 10778 8.304000E+03
1.400000E-04 11742 9.085000E+03
1.500000E-04 12751 9.864000E+03
1.600000E-04 13785 1.072300E+04
1.700000E-04 14788 1.154800E+04
1.800000E-04 15686 1.227100E+04
1.900000E-04 16663 1.306800E+04
2.000000E-04 17530 1.376600E+04
2.100000E-04 18507 1.454000E+04
2.200000E-04 19449 1.529500E+04
2.300000E-04 20421 1.606600E+04
2.400000E-04 21353 1.682500E+04
2.500000E-04 22284 1.755900E+04
2.600000E-04 23215 1.830600E+04
2.700000E-04 24154 1.906800E+04
2.800000E-04 25022 1.975900E+04
2.900000E-04 25885 2.046200E+04
3.000000E-04 26768 2.117300E+04
3.100000E-04 27621 2.183700E+04
3.200000E-04 28456 2.249800E+04
3.300000E-04 29418 2.325300E+04
3.400000E-04 30453 2.406600E+04
3.500000E-04 31423 2.486400E+04
3.600000E-04 32416 2.567700E+04
3.700000E-04 33423 2.648900E+04
3.800000E-04 34366 2.724200E+04
3.900000E-04 35345 2.802700E+04
4.000000E-04 36308 2.878900E+04
4.100000E-04 37362 2.963900E+04
4.200000E-04 38328 3.043700E+04
4.300000E-04 39336 3.125000E+04
4.400000E-04 40337 3.207200E+04
4.500000E-04 41247 3.279800E+04
4.600000E-04 42280 3.362000E+04
4.700000E-04 43316 3.446600E+04
4.800000E-04 44278 3.524700E+04
4.900000E-04 45280 3.604100E+04
5.000000E-04 46313 3.686200E+04
5.100000E-04 47275 3.763200E+04
5.200000E-04 48346 3.848800E+04
5.300000E-04 49327 3.928200E+04
5.400000E-04 50267 4.003200E+04
5.500000E-04 51170 4.076400E+04
5.600000E-04 52106 4.152700E+04
5.700000E-04 53034 4.228100E+04
5.800000E-04 53869 4.296900E+04
5.900000E-04 54766 4.366300E+04
6.000000E-04 55608 4.432900E+04
6.100000E-04 56494 4.503300E+04
6.200000E-04 57365 4.573600E+04
6.300000E-04 58179 4.639100E+04
6.400000E-04 59122 4.714000E+04
6.500000E-04 60034 4.786200E+04
6.600000E-04 60983 4.863500E+04
6.700000E-04 61906 4.937400E+04
6.800000E-04 62813 5.009200E+04
6.900000E-04 63785 5.086400E+04
7.000000E-04 64741 5.163300E+04
7.100000E-04 65785 5.248100E+04
7.200000E-04 66767 5.327600E+04
7.300000E-04 67693 5.402100E+04
7.400000E-04 68667 5.480300E+04
7.500000E-04 69637 5.557900E+04
7.600000E-04 70653 5.637600E+04
7.700000E-04 71592 5.715100E+04
7.800000E-04 72594 5.794300E+04
7.900000E-04 73522 5.871200E+04
8.000000E-04 74529 5.953800E+04
8.100000E-04 75500 6.030800E+04
8.200000E-04 76440 6.107900E+04
8.300000E-04 77338 6.180000E+04
8.400000E-04 78324 6.258800E+04
8.500000E-04 79275 6.333600E+04
8.600000E-04 80206 6.408700E+04
8.700000E-04 81161 6.485200E+04
8.800000E-04 82082 6.558900E+04
8.900000E-04 83070 6.638400E+04
9.000000E-04 83996 6.713300E+04
9.100000E-04 84982 6.793500E+04
9.200000E-04 85926 6.868400E+04
9.300000E-04 86862 6.942600E+04
9.400000E-04 87753 7.012900E+04
9.500000E-04 88695 7.088100E+04
9.600000E-04 89599 7.159800E+04
9.700000E-04 90590 7.241400E+04
9.800000E-04 91482 7.314200E+04
9.900000E-04 92400 7.389100E+04
1.000000E-03 93380 7.466200E+04
