 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 441 2.600000E+01 0.000000E+00
2.000000E-05 1036 2.170000E+02 2.500000E+01
3.000000E-05 1748 5.300000E+02 5.600000E+01
4.000000E-05 2611 9.990000E+02 1.120000E+02
5.000000E-05 3548 1.536000E+03 1.480000E+02
6.000000E-05 4488 2.083000E+03 1.930000E+02
7.000000E-05 5396 2.602000E+03 2.450000E+02
8.000000E-05 6338 3.159000E+03 3.370000E+02
9.000000E-05 7302 3.725000E+03 3.980000E+02
1.000000E-04 8274 4.281000E+03 5.200000E+02
1.100000E-04 9244 4.838000E+03 5.770000E+02
1.200000E-04 10209 5.393000E+03 6.530000E+02
1.300000E-04 11134 5.901000E+03 7.220000E+02
1.400000E-04 12148 6.473000E+03 7.840000E+02
1.500000E-04 13119 7.031000E+03 8.700000E+02
1.600000E-04 13969 7.524000E+03 9.660000E+02
1.700000E-04 14872 8.045000E+03 1.072000E+03
1.800000E-04 15823 8.623000E+03 1.117000E+03
1.900000E-04 16731 9.159000E+03 1.249000E+03
2.000000E-04 17670 9.684000E+03 1.337000E+03
2.100000E-04 18656 1.026200E+04 1.392000E+03
2.200000E-04 19651 1.080100E+04 1.480000E+03
2.300000E-04 20584 1.136500E+04 1.539000E+03
2.400000E-04 21571 1.194700E+04 1.661000E+03
2.500000E-04 22475 1.247400E+04 1.689000E+03
2.600000E-04 23349 1.300100E+04 1.735000E+03
2.700000E-04 24262 1.351800E+04 1.822000E+03
2.800000E-04 25226 1.408000E+04 1.896000E+03
2.900000E-04 26163 1.461700E+04 1.982000E+03
3.000000E-04 27211 1.521200E+04 2.060000E+03
3.100000E-04 28228 1.583400E+04 2.124000E+03
3.200000E-04 29231 1.640200E+04 2.209000E+03
3.300000E-04 30225 1.697900E+04 2.265000E+03
3.400000E-04 31225 1.755300E+04 2.350000E+03
3.500000E-04 32186 1.811700E+04 2.433000E+03
3.600000E-04 33177 1.869500E+04 2.524000E+03
3.700000E-04 34148 1.926200E+04 2.603000E+03
3.800000E-04 35107 1.982400E+04 2.680000E+03
3.900000E-04 36065 2.040000E+04 2.728000E+03
4.000000E-04 37006 2.093000E+04 2.843000E+03
4.100000E-04 37945 2.147500E+04 2.908000E+03
4.200000E-04 38901 2.200700E+04 2.990000E+03
4.300000E-04 39910 2.256600E+04 3.042000E+03
4.400000E-04 40908 2.315300E+04 3.115000E+03
4.500000E-04 41842 2.369600E+04 3.147000E+03
4.600000E-04 42737 2.420200E+04 3.251000E+03
4.700000E-04 43633 2.471200E+04 3.356000E+03
4.800000E-04 44572 2.524800E+04 3.409000E+03
4.900000E-04 45542 2.578300E+04 3.468000E+03
5.000000E-04 46519 2.637600E+04 3.521000E+03
5.100000E-04 47466 2.694200E+04 3.582000E+03
5.200000E-04 48475 2.752700E+04 3.637000E+03
5.300000E-04 49520 2.815000E+04 3.747000E+03
5.400000E-04 50569 2.875900E+04 3.876000E+03
5.500000E-04 51564 2.936200E+04 3.953000E+03
5.600000E-04 52578 2.997100E+04 4.013000E+03
5.700000E-04 53552 3.055800E+04 4.076000E+03
5.800000E-04 54475 3.108400E+04 4.125000E+03
5.900000E-04 55411 3.159800E+04 4.217000E+03
6.000000E-04 56336 3.212400E+04 4.317000E+03
6.100000E-04 57326 3.271000E+04 4.402000E+03
6.200000E-04 58276 3.326500E+04 4.461000E+03
6.300000E-04 59246 3.382700E+04 4.528000E+03
6.400000E-04 60184 3.439000E+04 4.586000E+03
6.500000E-04 61134 3.494100E+04 4.642000E+03
6.600000E-04 62129 3.550300E+04 4.763000E+03
6.700000E-04 63167 3.611900E+04 4.825000E+03
6.800000E-04 64121 3.669400E+04 4.893000E+03
6.900000E-04 65079 3.725100E+04 4.975000E+03
7.000000E-04 65993 3.780500E+04 5.055000E+03
7.100000E-04 66919 3.834000E+04 5.123000E+03
7.200000E-04 67863 3.888900E+04 5.188000E+03
7.300000E-04 68856 3.947000E+04 5.234000E+03
7.400000E-04 69762 3.997700E+04 5.328000E+03
7.500000E-04 70736 4.057300E+04 5.368000E+03
7.600000E-04 71686 4.111900E+04 5.448000E+03
7.700000E-04 72585 4.163800E+04 5.508000E+03
7.800000E-04 73595 4.222300E+04 5.566000E+03
7.900000E-04 74575 4.278000E+04 5.627000E+03
8.000000E-04 75475 4.330600E+04 5.656000E+03
8.100000E-04 76448 4.384800E+04 5.761000E+03
8.200000E-04 77330 4.436800E+04 5.820000E+03
8.300000E-04 78223 4.489400E+04 5.897000E+03
8.400000E-04 79216 4.544800E+04 5.944000E+03
8.500000E-04 80180 4.601700E+04 6.038000E+03
8.600000E-04 81164 4.656300E+04 6.123000E+03
8.700000E-04 82076 4.707100E+04 6.191000E+03
8.800000E-04 83042 4.760900E+04 6.228000E+03
8.900000E-04 84023 4.816800E+04 6.323000E+03
9.000000E-04 85037 4.876700E+04 6.408000E+03
9.100000E-04 86003 4.932400E+04 6.465000E+03
9.200000E-04 87021 4.992400E+04 6.557000E+03
9.300000E-04 88019 5.052000E+04 6.678000E+03
9.400000E-04 89014 5.110700E+04 6.766000E+03
9.500000E-04 90031 5.170000E+04 6.834000E+03
9.600000E-04 91023 5.231300E+04 6.904000E+03
9.700000E-04 91970 5.286000E+04 6.975000E+03
9.800000E-04 92937 5.342100E+04 7.006000E+03
9.900000E-04 93855 5.397400E+04 7.087000E+03
1.000000E-03 94795 5.448600E+04 7.179000E+03
