 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 456 4.700000E+01 0.000000E+00
2.000000E-05 1056 2.270000E+02 1.000000E+01
3.000000E-05 1742 5.150000E+02 3.500000E+01
4.000000E-05 2586 9.570000E+02 1.340000E+02
5.000000E-05 3504 1.481000E+03 1.770000E+02
6.000000E-05 4476 2.074000E+03 2.350000E+02
7.000000E-05 5463 2.622000E+03 3.370000E+02
8.000000E-05 6398 3.156000E+03 4.300000E+02
9.000000E-05 7439 3.764000E+03 5.020000E+02
1.000000E-04 8422 4.341000E+03 5.680000E+02
1.100000E-04 9366 4.883000E+03 6.350000E+02
1.200000E-04 10292 5.413000E+03 7.220000E+02
1.300000E-04 11170 5.914000E+03 8.250000E+02
1.400000E-04 12133 6.457000E+03 8.610000E+02
1.500000E-04 13124 7.046000E+03 9.660000E+02
1.600000E-04 14062 7.580000E+03 1.016000E+03
1.700000E-04 15056 8.157000E+03 1.098000E+03
1.800000E-04 16078 8.766000E+03 1.203000E+03
1.900000E-04 17094 9.360000E+03 1.248000E+03
2.000000E-04 18055 9.909000E+03 1.311000E+03
2.100000E-04 19041 1.047600E+04 1.408000E+03
2.200000E-04 20032 1.105000E+04 1.460000E+03
2.300000E-04 21001 1.161400E+04 1.602000E+03
2.400000E-04 21963 1.216500E+04 1.670000E+03
2.500000E-04 22985 1.275900E+04 1.747000E+03
2.600000E-04 23920 1.332800E+04 1.814000E+03
2.700000E-04 24871 1.386100E+04 1.868000E+03
2.800000E-04 25791 1.439700E+04 1.934000E+03
2.900000E-04 26743 1.491400E+04 1.983000E+03
3.000000E-04 27674 1.546000E+04 2.050000E+03
3.100000E-04 28668 1.601500E+04 2.091000E+03
3.200000E-04 29615 1.655400E+04 2.160000E+03
3.300000E-04 30580 1.709300E+04 2.219000E+03
3.400000E-04 31580 1.768100E+04 2.329000E+03
3.500000E-04 32554 1.825900E+04 2.420000E+03
3.600000E-04 33506 1.880300E+04 2.482000E+03
3.700000E-04 34496 1.938500E+04 2.557000E+03
3.800000E-04 35449 1.993800E+04 2.636000E+03
3.900000E-04 36436 2.054000E+04 2.677000E+03
4.000000E-04 37457 2.113700E+04 2.721000E+03
4.100000E-04 38405 2.171500E+04 2.763000E+03
4.200000E-04 39296 2.220400E+04 2.903000E+03
4.300000E-04 40222 2.270900E+04 2.978000E+03
4.400000E-04 41183 2.326700E+04 3.045000E+03
4.500000E-04 42156 2.381500E+04 3.095000E+03
4.600000E-04 43129 2.438600E+04 3.169000E+03
4.700000E-04 44201 2.499900E+04 3.236000E+03
4.800000E-04 45219 2.560800E+04 3.299000E+03
4.900000E-04 46265 2.622900E+04 3.376000E+03
5.000000E-04 47244 2.679000E+04 3.462000E+03
5.100000E-04 48220 2.735200E+04 3.540000E+03
5.200000E-04 49144 2.788300E+04 3.610000E+03
5.300000E-04 50114 2.847600E+04 3.684000E+03
5.400000E-04 51025 2.897500E+04 3.756000E+03
5.500000E-04 51989 2.949200E+04 3.831000E+03
5.600000E-04 52928 3.003700E+04 3.892000E+03
5.700000E-04 53863 3.058100E+04 3.929000E+03
5.800000E-04 54802 3.110600E+04 4.059000E+03
5.900000E-04 55783 3.166400E+04 4.111000E+03
6.000000E-04 56753 3.224700E+04 4.132000E+03
6.100000E-04 57736 3.282200E+04 4.197000E+03
6.200000E-04 58682 3.337200E+04 4.243000E+03
6.300000E-04 59598 3.391600E+04 4.301000E+03
6.400000E-04 60429 3.440200E+04 4.372000E+03
6.500000E-04 61363 3.491200E+04 4.442000E+03
6.600000E-04 62325 3.547500E+04 4.501000E+03
6.700000E-04 63353 3.608500E+04 4.548000E+03
6.800000E-04 64335 3.666700E+04 4.626000E+03
6.900000E-04 65343 3.726400E+04 4.694000E+03
7.000000E-04 66335 3.786600E+04 4.759000E+03
7.100000E-04 67293 3.842100E+04 4.852000E+03
7.200000E-04 68235 3.896700E+04 4.932000E+03
7.300000E-04 69186 3.953300E+04 5.046000E+03
7.400000E-04 70050 4.003500E+04 5.164000E+03
7.500000E-04 70918 4.054600E+04 5.215000E+03
7.600000E-04 71881 4.110300E+04 5.275000E+03
7.700000E-04 72850 4.166700E+04 5.345000E+03
7.800000E-04 73788 4.222900E+04 5.412000E+03
7.900000E-04 74745 4.275800E+04 5.482000E+03
8.000000E-04 75762 4.336300E+04 5.586000E+03
8.100000E-04 76724 4.393200E+04 5.668000E+03
8.200000E-04 77673 4.449000E+04 5.749000E+03
8.300000E-04 78633 4.502900E+04 5.798000E+03
8.400000E-04 79603 4.558400E+04 5.869000E+03
8.500000E-04 80570 4.615700E+04 5.945000E+03
8.600000E-04 81549 4.673200E+04 6.018000E+03
8.700000E-04 82500 4.729500E+04 6.079000E+03
8.800000E-04 83420 4.779600E+04 6.145000E+03
8.900000E-04 84311 4.827800E+04 6.208000E+03
9.000000E-04 85299 4.884700E+04 6.298000E+03
9.100000E-04 86184 4.934100E+04 6.356000E+03
9.200000E-04 87117 4.987100E+04 6.411000E+03
9.300000E-04 87986 5.037000E+04 6.446000E+03
9.400000E-04 88854 5.083000E+04 6.524000E+03
9.500000E-04 89838 5.137500E+04 6.565000E+03
9.600000E-04 90810 5.194900E+04 6.623000E+03
9.700000E-04 91781 5.253000E+04 6.682000E+03
9.800000E-04 92815 5.315400E+04 6.754000E+03
9.900000E-04 93740 5.368400E+04 6.810000E+03
1.000000E-03 94737 5.426600E+04 6.919000E+03
