 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 316 8.200000E+01
2.000000E-05 749 3.470000E+02
3.000000E-05 1362 7.650000E+02
4.000000E-05 2139 1.358000E+03
5.000000E-05 3067 2.084000E+03
6.000000E-05 3975 2.811000E+03
7.000000E-05 4927 3.572000E+03
8.000000E-05 5875 4.334000E+03
9.000000E-05 6817 5.096000E+03
1.000000E-04 7778 5.891000E+03
1.100000E-04 8653 6.603000E+03
1.200000E-04 9570 7.324000E+03
1.300000E-04 10420 7.990000E+03
1.400000E-04 11367 8.753000E+03
1.500000E-04 12338 9.534000E+03
1.600000E-04 13220 1.025300E+04
1.700000E-04 14132 1.098400E+04
1.800000E-04 14984 1.168700E+04
1.900000E-04 15947 1.243900E+04
2.000000E-04 16817 1.313000E+04
2.100000E-04 17678 1.382400E+04
2.200000E-04 18613 1.456800E+04
2.300000E-04 19567 1.533200E+04
2.400000E-04 20506 1.608600E+04
2.500000E-04 21502 1.687200E+04
2.600000E-04 22432 1.763300E+04
2.700000E-04 23403 1.841200E+04
2.800000E-04 24371 1.920100E+04
2.900000E-04 25354 1.999500E+04
3.000000E-04 26414 2.084000E+04
3.100000E-04 27397 2.161900E+04
3.200000E-04 28423 2.245500E+04
3.300000E-04 29365 2.322100E+04
3.400000E-04 30371 2.400900E+04
3.500000E-04 31385 2.483900E+04
3.600000E-04 32397 2.567700E+04
3.700000E-04 33396 2.649400E+04
3.800000E-04 34379 2.729400E+04
3.900000E-04 35339 2.802800E+04
4.000000E-04 36250 2.876400E+04
4.100000E-04 37153 2.950300E+04
4.200000E-04 38095 3.025900E+04
4.300000E-04 39033 3.101400E+04
4.400000E-04 39942 3.173300E+04
4.500000E-04 40881 3.248000E+04
4.600000E-04 41859 3.326100E+04
4.700000E-04 42889 3.408100E+04
4.800000E-04 43873 3.488500E+04
4.900000E-04 44842 3.565100E+04
5.000000E-04 45742 3.637500E+04
5.100000E-04 46749 3.717700E+04
5.200000E-04 47757 3.799500E+04
5.300000E-04 48675 3.873600E+04
5.400000E-04 49692 3.954700E+04
5.500000E-04 50673 4.034400E+04
5.600000E-04 51635 4.112600E+04
5.700000E-04 52504 4.184000E+04
5.800000E-04 53411 4.256200E+04
5.900000E-04 54332 4.330000E+04
6.000000E-04 55303 4.407400E+04
6.100000E-04 56227 4.481900E+04
6.200000E-04 57144 4.553800E+04
6.300000E-04 58101 4.631100E+04
6.400000E-04 59094 4.710900E+04
6.500000E-04 60017 4.787400E+04
6.600000E-04 60977 4.864300E+04
6.700000E-04 61913 4.938800E+04
6.800000E-04 62844 5.014900E+04
6.900000E-04 63829 5.092800E+04
7.000000E-04 64785 5.167700E+04
7.100000E-04 65716 5.244200E+04
7.200000E-04 66702 5.323600E+04
7.300000E-04 67663 5.402500E+04
7.400000E-04 68522 5.470900E+04
7.500000E-04 69450 5.544400E+04
7.600000E-04 70379 5.618100E+04
7.700000E-04 71397 5.699800E+04
7.800000E-04 72427 5.781800E+04
7.900000E-04 73452 5.863900E+04
8.000000E-04 74437 5.944700E+04
8.100000E-04 75348 6.017700E+04
8.200000E-04 76343 6.097100E+04
8.300000E-04 77308 6.176400E+04
8.400000E-04 78284 6.256500E+04
8.500000E-04 79258 6.336000E+04
8.600000E-04 80086 6.403200E+04
8.700000E-04 80993 6.474700E+04
8.800000E-04 81885 6.544800E+04
8.900000E-04 82811 6.619200E+04
9.000000E-04 83719 6.691400E+04
9.100000E-04 84686 6.769600E+04
9.200000E-04 85637 6.846400E+04
9.300000E-04 86583 6.922200E+04
9.400000E-04 87552 6.999000E+04
9.500000E-04 88495 7.075100E+04
9.600000E-04 89424 7.149900E+04
9.700000E-04 90346 7.223800E+04
9.800000E-04 91243 7.294600E+04
9.900000E-04 92203 7.371900E+04
1.000000E-03 93169 7.447900E+04
