 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 238 4.000000E+01
2.000000E-05 670 2.780000E+02
3.000000E-05 1266 7.060000E+02
4.000000E-05 2039 1.305000E+03
5.000000E-05 2933 1.982000E+03
6.000000E-05 3834 2.715000E+03
7.000000E-05 4803 3.489000E+03
8.000000E-05 5675 4.173000E+03
9.000000E-05 6726 5.014000E+03
1.000000E-04 7721 5.839000E+03
1.100000E-04 8656 6.600000E+03
1.200000E-04 9499 7.294000E+03
1.300000E-04 10400 8.026000E+03
1.400000E-04 11266 8.700000E+03
1.500000E-04 12177 9.409000E+03
1.600000E-04 13054 1.012000E+04
1.700000E-04 14050 1.091300E+04
1.800000E-04 14997 1.166900E+04
1.900000E-04 15961 1.244700E+04
2.000000E-04 16904 1.320000E+04
2.100000E-04 17845 1.396800E+04
2.200000E-04 18808 1.473700E+04
2.300000E-04 19778 1.553300E+04
2.400000E-04 20687 1.627200E+04
2.500000E-04 21636 1.702700E+04
2.600000E-04 22528 1.773600E+04
2.700000E-04 23445 1.845200E+04
2.800000E-04 24410 1.921700E+04
2.900000E-04 25369 1.997100E+04
3.000000E-04 26334 2.075300E+04
3.100000E-04 27340 2.157900E+04
3.200000E-04 28343 2.238800E+04
3.300000E-04 29328 2.319000E+04
3.400000E-04 30216 2.390500E+04
3.500000E-04 31138 2.465500E+04
3.600000E-04 32043 2.537700E+04
3.700000E-04 32919 2.608100E+04
3.800000E-04 33852 2.681500E+04
3.900000E-04 34784 2.756200E+04
4.000000E-04 35601 2.821000E+04
4.100000E-04 36515 2.895600E+04
4.200000E-04 37510 2.975300E+04
4.300000E-04 38553 3.057500E+04
4.400000E-04 39557 3.137900E+04
4.500000E-04 40482 3.212100E+04
4.600000E-04 41520 3.294800E+04
4.700000E-04 42564 3.379600E+04
4.800000E-04 43524 3.457900E+04
4.900000E-04 44446 3.532400E+04
5.000000E-04 45410 3.608100E+04
5.100000E-04 46446 3.692500E+04
5.200000E-04 47396 3.770300E+04
5.300000E-04 48344 3.845500E+04
5.400000E-04 49308 3.923800E+04
5.500000E-04 50231 4.000500E+04
5.600000E-04 51200 4.078000E+04
5.700000E-04 52153 4.153600E+04
5.800000E-04 53093 4.228300E+04
5.900000E-04 53997 4.301900E+04
6.000000E-04 54865 4.373100E+04
6.100000E-04 55773 4.444700E+04
6.200000E-04 56749 4.522700E+04
6.300000E-04 57682 4.598500E+04
6.400000E-04 58633 4.673100E+04
6.500000E-04 59641 4.752500E+04
6.600000E-04 60677 4.834500E+04
6.700000E-04 61697 4.916200E+04
6.800000E-04 62763 5.005100E+04
6.900000E-04 63731 5.086400E+04
7.000000E-04 64673 5.162300E+04
7.100000E-04 65559 5.231800E+04
7.200000E-04 66416 5.300100E+04
7.300000E-04 67355 5.377300E+04
7.400000E-04 68274 5.450200E+04
7.500000E-04 69175 5.523900E+04
7.600000E-04 70083 5.595300E+04
7.700000E-04 71054 5.672800E+04
7.800000E-04 72036 5.750800E+04
7.900000E-04 73039 5.831800E+04
8.000000E-04 74041 5.911100E+04
8.100000E-04 75014 5.991000E+04
8.200000E-04 76024 6.073600E+04
8.300000E-04 76920 6.145100E+04
8.400000E-04 77866 6.220800E+04
8.500000E-04 78773 6.294600E+04
8.600000E-04 79660 6.366900E+04
8.700000E-04 80640 6.443800E+04
8.800000E-04 81562 6.516500E+04
8.900000E-04 82521 6.593600E+04
9.000000E-04 83474 6.670200E+04
9.100000E-04 84386 6.743600E+04
9.200000E-04 85289 6.819300E+04
9.300000E-04 86187 6.889400E+04
9.400000E-04 87103 6.962300E+04
9.500000E-04 88032 7.035900E+04
9.600000E-04 89026 7.114200E+04
9.700000E-04 90094 7.199000E+04
9.800000E-04 91047 7.276400E+04
9.900000E-04 92115 7.363800E+04
1.000000E-03 93124 7.444400E+04
