 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 471 5.300000E+01 0.000000E+00
2.000000E-05 1093 2.680000E+02 4.600000E+01
3.000000E-05 1802 6.030000E+02 7.400000E+01
4.000000E-05 2609 1.043000E+03 9.600000E+01
5.000000E-05 3507 1.539000E+03 1.690000E+02
6.000000E-05 4409 2.038000E+03 2.450000E+02
7.000000E-05 5344 2.597000E+03 2.810000E+02
8.000000E-05 6324 3.164000E+03 3.590000E+02
9.000000E-05 7280 3.692000E+03 4.770000E+02
1.000000E-04 8236 4.231000E+03 5.750000E+02
1.100000E-04 9220 4.782000E+03 6.380000E+02
1.200000E-04 10179 5.357000E+03 6.960000E+02
1.300000E-04 11158 5.905000E+03 7.680000E+02
1.400000E-04 12060 6.438000E+03 8.340000E+02
1.500000E-04 13007 6.957000E+03 9.130000E+02
1.600000E-04 13937 7.483000E+03 1.025000E+03
1.700000E-04 14854 7.994000E+03 1.108000E+03
1.800000E-04 15822 8.549000E+03 1.195000E+03
1.900000E-04 16793 9.115000E+03 1.283000E+03
2.000000E-04 17695 9.646000E+03 1.374000E+03
2.100000E-04 18685 1.022800E+04 1.471000E+03
2.200000E-04 19653 1.077800E+04 1.552000E+03
2.300000E-04 20484 1.123200E+04 1.608000E+03
2.400000E-04 21456 1.177900E+04 1.645000E+03
2.500000E-04 22391 1.234000E+04 1.674000E+03
2.600000E-04 23385 1.291700E+04 1.707000E+03
2.700000E-04 24317 1.347200E+04 1.788000E+03
2.800000E-04 25264 1.403100E+04 1.864000E+03
2.900000E-04 26181 1.456700E+04 1.935000E+03
3.000000E-04 27138 1.511700E+04 1.995000E+03
3.100000E-04 27995 1.560200E+04 2.038000E+03
3.200000E-04 28949 1.616300E+04 2.090000E+03
3.300000E-04 29891 1.671300E+04 2.184000E+03
3.400000E-04 30849 1.726200E+04 2.255000E+03
3.500000E-04 31768 1.779100E+04 2.347000E+03
3.600000E-04 32622 1.827500E+04 2.468000E+03
3.700000E-04 33568 1.879300E+04 2.540000E+03
3.800000E-04 34488 1.935400E+04 2.597000E+03
3.900000E-04 35483 1.995700E+04 2.722000E+03
4.000000E-04 36405 2.048900E+04 2.784000E+03
4.100000E-04 37364 2.102500E+04 2.872000E+03
4.200000E-04 38334 2.158000E+04 2.955000E+03
4.300000E-04 39234 2.210700E+04 3.020000E+03
4.400000E-04 40203 2.268500E+04 3.094000E+03
4.500000E-04 41141 2.321500E+04 3.180000E+03
4.600000E-04 42028 2.369700E+04 3.251000E+03
4.700000E-04 42987 2.424900E+04 3.315000E+03
4.800000E-04 43944 2.479300E+04 3.345000E+03
4.900000E-04 44887 2.536200E+04 3.421000E+03
5.000000E-04 45815 2.590700E+04 3.479000E+03
5.100000E-04 46722 2.642000E+04 3.530000E+03
5.200000E-04 47660 2.695200E+04 3.616000E+03
5.300000E-04 48578 2.746500E+04 3.646000E+03
5.400000E-04 49573 2.805800E+04 3.713000E+03
5.500000E-04 50525 2.863600E+04 3.818000E+03
5.600000E-04 51559 2.922400E+04 3.912000E+03
5.700000E-04 52553 2.978200E+04 3.970000E+03
5.800000E-04 53495 3.031300E+04 4.003000E+03
5.900000E-04 54459 3.088700E+04 4.102000E+03
6.000000E-04 55432 3.143100E+04 4.141000E+03
6.100000E-04 56433 3.200400E+04 4.236000E+03
6.200000E-04 57404 3.259000E+04 4.319000E+03
6.300000E-04 58346 3.312400E+04 4.404000E+03
6.400000E-04 59341 3.371200E+04 4.465000E+03
6.500000E-04 60329 3.431100E+04 4.519000E+03
6.600000E-04 61263 3.486900E+04 4.592000E+03
6.700000E-04 62258 3.548900E+04 4.672000E+03
6.800000E-04 63192 3.603600E+04 4.776000E+03
6.900000E-04 64125 3.656600E+04 4.863000E+03
7.000000E-04 64980 3.706700E+04 4.948000E+03
7.100000E-04 65913 3.756000E+04 5.032000E+03
7.200000E-04 66902 3.810100E+04 5.085000E+03
7.300000E-04 67754 3.858600E+04 5.147000E+03
7.400000E-04 68706 3.910700E+04 5.204000E+03
7.500000E-04 69690 3.966100E+04 5.295000E+03
7.600000E-04 70678 4.021300E+04 5.383000E+03
7.700000E-04 71611 4.076500E+04 5.451000E+03
7.800000E-04 72553 4.133300E+04 5.501000E+03
7.900000E-04 73498 4.187300E+04 5.564000E+03
8.000000E-04 74457 4.241300E+04 5.655000E+03
8.100000E-04 75426 4.296700E+04 5.718000E+03
8.200000E-04 76427 4.357000E+04 5.803000E+03
8.300000E-04 77350 4.409300E+04 5.889000E+03
8.400000E-04 78263 4.460600E+04 5.952000E+03
8.500000E-04 79152 4.511200E+04 5.992000E+03
8.600000E-04 80107 4.567300E+04 6.078000E+03
8.700000E-04 81101 4.624700E+04 6.156000E+03
8.800000E-04 82114 4.679400E+04 6.247000E+03
8.900000E-04 83120 4.739300E+04 6.318000E+03
9.000000E-04 84119 4.795100E+04 6.385000E+03
9.100000E-04 85097 4.851300E+04 6.453000E+03
9.200000E-04 86108 4.912300E+04 6.544000E+03
9.300000E-04 87074 4.968400E+04 6.591000E+03
9.400000E-04 87957 5.019100E+04 6.639000E+03
9.500000E-04 88911 5.075700E+04 6.764000E+03
9.600000E-04 89817 5.126700E+04 6.846000E+03
9.700000E-04 90701 5.177100E+04 6.950000E+03
9.800000E-04 91569 5.224500E+04 6.997000E+03
9.900000E-04 92504 5.274300E+04 7.067000E+03
1.000000E-03 93448 5.328700E+04 7.150000E+03
