 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 283 6.000000E+01
2.000000E-05 748 3.470000E+02
3.000000E-05 1376 7.750000E+02
4.000000E-05 2194 1.411000E+03
5.000000E-05 3117 2.142000E+03
6.000000E-05 4010 2.863000E+03
7.000000E-05 4951 3.603000E+03
8.000000E-05 5953 4.407000E+03
9.000000E-05 6887 5.159000E+03
1.000000E-04 7913 5.983000E+03
1.100000E-04 8923 6.805000E+03
1.200000E-04 9887 7.590000E+03
1.300000E-04 10872 8.401000E+03
1.400000E-04 11789 9.130000E+03
1.500000E-04 12729 9.894000E+03
1.600000E-04 13612 1.062500E+04
1.700000E-04 14506 1.132200E+04
1.800000E-04 15451 1.209300E+04
1.900000E-04 16363 1.280500E+04
2.000000E-04 17368 1.363700E+04
2.100000E-04 18283 1.438200E+04
2.200000E-04 19175 1.510300E+04
2.300000E-04 20081 1.580700E+04
2.400000E-04 21045 1.656600E+04
2.500000E-04 22077 1.739600E+04
2.600000E-04 23062 1.821200E+04
2.700000E-04 24027 1.897200E+04
2.800000E-04 25012 1.974500E+04
2.900000E-04 26001 2.056500E+04
3.000000E-04 26928 2.131200E+04
3.100000E-04 27922 2.211400E+04
3.200000E-04 28807 2.281200E+04
3.300000E-04 29741 2.356100E+04
3.400000E-04 30633 2.427200E+04
3.500000E-04 31567 2.502100E+04
3.600000E-04 32573 2.582400E+04
3.700000E-04 33611 2.668800E+04
3.800000E-04 34644 2.751900E+04
3.900000E-04 35546 2.824500E+04
4.000000E-04 36440 2.896500E+04
4.100000E-04 37377 2.970300E+04
4.200000E-04 38261 3.043900E+04
4.300000E-04 39166 3.117200E+04
4.400000E-04 40041 3.187800E+04
4.500000E-04 41031 3.263000E+04
4.600000E-04 42040 3.342300E+04
4.700000E-04 43000 3.420000E+04
4.800000E-04 43946 3.497300E+04
4.900000E-04 44960 3.577100E+04
5.000000E-04 45832 3.647700E+04
5.100000E-04 46811 3.728000E+04
5.200000E-04 47837 3.809300E+04
5.300000E-04 48814 3.889200E+04
5.400000E-04 49790 3.967700E+04
5.500000E-04 50740 4.045800E+04
5.600000E-04 51692 4.122200E+04
5.700000E-04 52590 4.194500E+04
5.800000E-04 53642 4.278400E+04
5.900000E-04 54607 4.355100E+04
6.000000E-04 55531 4.429000E+04
6.100000E-04 56487 4.507300E+04
6.200000E-04 57512 4.586900E+04
6.300000E-04 58496 4.666400E+04
6.400000E-04 59421 4.740400E+04
6.500000E-04 60455 4.822500E+04
6.600000E-04 61477 4.903800E+04
6.700000E-04 62476 4.986100E+04
6.800000E-04 63479 5.066100E+04
6.900000E-04 64394 5.138400E+04
7.000000E-04 65332 5.216300E+04
7.100000E-04 66298 5.293900E+04
7.200000E-04 67187 5.364900E+04
7.300000E-04 68156 5.442300E+04
7.400000E-04 69050 5.515200E+04
7.500000E-04 69966 5.588400E+04
7.600000E-04 70914 5.664800E+04
7.700000E-04 71892 5.743000E+04
7.800000E-04 72854 5.818300E+04
7.900000E-04 73861 5.897800E+04
8.000000E-04 74839 5.978500E+04
8.100000E-04 75881 6.062200E+04
8.200000E-04 76880 6.142800E+04
8.300000E-04 77888 6.224400E+04
8.400000E-04 78849 6.303400E+04
8.500000E-04 79751 6.375400E+04
8.600000E-04 80665 6.447900E+04
8.700000E-04 81621 6.526000E+04
8.800000E-04 82524 6.599500E+04
8.900000E-04 83468 6.675400E+04
9.000000E-04 84378 6.746100E+04
9.100000E-04 85265 6.817700E+04
9.200000E-04 86293 6.899900E+04
9.300000E-04 87207 6.973100E+04
9.400000E-04 88152 7.049800E+04
9.500000E-04 89092 7.127700E+04
9.600000E-04 89961 7.198600E+04
9.700000E-04 90884 7.273000E+04
9.800000E-04 91806 7.343400E+04
9.900000E-04 92702 7.415000E+04
1.000000E-03 93743 7.499600E+04
