 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 476 4.600000E+01 0.000000E+00
2.000000E-05 1034 2.220000E+02 7.000000E+00
3.000000E-05 1741 5.180000E+02 3.300000E+01
4.000000E-05 2577 9.560000E+02 7.800000E+01
5.000000E-05 3517 1.480000E+03 1.120000E+02
6.000000E-05 4487 2.037000E+03 1.780000E+02
7.000000E-05 5498 2.647000E+03 2.590000E+02
8.000000E-05 6533 3.271000E+03 3.190000E+02
9.000000E-05 7500 3.849000E+03 4.200000E+02
1.000000E-04 8481 4.399000E+03 4.980000E+02
1.100000E-04 9475 4.989000E+03 5.720000E+02
1.200000E-04 10475 5.550000E+03 6.350000E+02
1.300000E-04 11421 6.099000E+03 7.160000E+02
1.400000E-04 12413 6.660000E+03 7.630000E+02
1.500000E-04 13349 7.220000E+03 8.170000E+02
1.600000E-04 14249 7.715000E+03 9.120000E+02
1.700000E-04 15136 8.231000E+03 9.830000E+02
1.800000E-04 16056 8.739000E+03 1.060000E+03
1.900000E-04 16959 9.270000E+03 1.127000E+03
2.000000E-04 17866 9.814000E+03 1.174000E+03
2.100000E-04 18817 1.033300E+04 1.259000E+03
2.200000E-04 19667 1.083400E+04 1.309000E+03
2.300000E-04 20595 1.137900E+04 1.388000E+03
2.400000E-04 21587 1.196600E+04 1.495000E+03
2.500000E-04 22676 1.259900E+04 1.536000E+03
2.600000E-04 23692 1.322400E+04 1.606000E+03
2.700000E-04 24728 1.382700E+04 1.661000E+03
2.800000E-04 25758 1.444600E+04 1.736000E+03
2.900000E-04 26750 1.503900E+04 1.846000E+03
3.000000E-04 27722 1.559300E+04 1.919000E+03
3.100000E-04 28694 1.615400E+04 1.984000E+03
3.200000E-04 29608 1.666900E+04 2.059000E+03
3.300000E-04 30573 1.723500E+04 2.107000E+03
3.400000E-04 31518 1.778800E+04 2.177000E+03
3.500000E-04 32544 1.840100E+04 2.255000E+03
3.600000E-04 33575 1.900500E+04 2.292000E+03
3.700000E-04 34562 1.960100E+04 2.315000E+03
3.800000E-04 35566 2.020300E+04 2.431000E+03
3.900000E-04 36525 2.072800E+04 2.478000E+03
4.000000E-04 37514 2.131500E+04 2.569000E+03
4.100000E-04 38457 2.188400E+04 2.630000E+03
4.200000E-04 39439 2.245500E+04 2.691000E+03
4.300000E-04 40403 2.301600E+04 2.778000E+03
4.400000E-04 41334 2.356400E+04 2.817000E+03
4.500000E-04 42263 2.408300E+04 2.906000E+03
4.600000E-04 43160 2.459400E+04 2.996000E+03
4.700000E-04 44168 2.519500E+04 3.054000E+03
4.800000E-04 45122 2.574900E+04 3.144000E+03
4.900000E-04 46093 2.632000E+04 3.190000E+03
5.000000E-04 47071 2.691000E+04 3.247000E+03
5.100000E-04 48055 2.747400E+04 3.311000E+03
5.200000E-04 49014 2.802600E+04 3.373000E+03
5.300000E-04 49942 2.856000E+04 3.439000E+03
5.400000E-04 50821 2.908600E+04 3.509000E+03
5.500000E-04 51777 2.961400E+04 3.608000E+03
5.600000E-04 52665 3.011000E+04 3.697000E+03
5.700000E-04 53604 3.065300E+04 3.782000E+03
5.800000E-04 54560 3.118500E+04 3.828000E+03
5.900000E-04 55495 3.169500E+04 3.955000E+03
6.000000E-04 56377 3.220300E+04 4.071000E+03
6.100000E-04 57308 3.272400E+04 4.152000E+03
6.200000E-04 58231 3.326400E+04 4.177000E+03
6.300000E-04 59185 3.382300E+04 4.263000E+03
6.400000E-04 60105 3.437000E+04 4.323000E+03
6.500000E-04 61032 3.492400E+04 4.406000E+03
6.600000E-04 61990 3.547200E+04 4.473000E+03
6.700000E-04 62900 3.595100E+04 4.552000E+03
6.800000E-04 63913 3.651600E+04 4.625000E+03
6.900000E-04 64919 3.705700E+04 4.680000E+03
7.000000E-04 65832 3.757200E+04 4.798000E+03
7.100000E-04 66725 3.806900E+04 4.873000E+03
7.200000E-04 67654 3.857900E+04 4.932000E+03
7.300000E-04 68650 3.915800E+04 5.021000E+03
7.400000E-04 69616 3.973800E+04 5.046000E+03
7.500000E-04 70635 4.035100E+04 5.186000E+03
7.600000E-04 71663 4.094800E+04 5.274000E+03
7.700000E-04 72629 4.151000E+04 5.346000E+03
7.800000E-04 73606 4.206400E+04 5.461000E+03
7.900000E-04 74586 4.264200E+04 5.550000E+03
8.000000E-04 75591 4.324800E+04 5.627000E+03
8.100000E-04 76464 4.375300E+04 5.723000E+03
8.200000E-04 77403 4.429800E+04 5.794000E+03
8.300000E-04 78373 4.482500E+04 5.904000E+03
8.400000E-04 79316 4.535700E+04 5.978000E+03
8.500000E-04 80323 4.591600E+04 6.087000E+03
8.600000E-04 81273 4.648900E+04 6.137000E+03
8.700000E-04 82267 4.704300E+04 6.197000E+03
8.800000E-04 83173 4.758100E+04 6.248000E+03
8.900000E-04 84119 4.813800E+04 6.315000E+03
9.000000E-04 85031 4.866700E+04 6.394000E+03
9.100000E-04 85966 4.921700E+04 6.478000E+03
9.200000E-04 86899 4.975300E+04 6.555000E+03
9.300000E-04 87880 5.030700E+04 6.594000E+03
9.400000E-04 88851 5.089100E+04 6.666000E+03
9.500000E-04 89800 5.142400E+04 6.700000E+03
9.600000E-04 90760 5.197200E+04 6.790000E+03
9.700000E-04 91677 5.251600E+04 6.848000E+03
9.800000E-04 92680 5.310800E+04 7.004000E+03
9.900000E-04 93615 5.367700E+04 7.057000E+03
1.000000E-03 94477 5.414900E+04 7.140000E+03
