 time E 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 458 5.200000E+01 0.000000E+00
2.000000E-05 1042 2.330000E+02 1.700000E+01
3.000000E-05 1733 5.290000E+02 7.700000E+01
4.000000E-05 2642 9.930000E+02 1.600000E+02
5.000000E-05 3520 1.498000E+03 2.120000E+02
6.000000E-05 4455 2.019000E+03 3.080000E+02
7.000000E-05 5346 2.517000E+03 3.600000E+02
8.000000E-05 6279 3.038000E+03 4.690000E+02
9.000000E-05 7275 3.585000E+03 5.630000E+02
1.000000E-04 8177 4.103000E+03 6.140000E+02
1.100000E-04 9096 4.629000E+03 6.830000E+02
1.200000E-04 10053 5.172000E+03 7.540000E+02
1.300000E-04 11004 5.723000E+03 8.330000E+02
1.400000E-04 11974 6.298000E+03 9.320000E+02
1.500000E-04 12965 6.843000E+03 1.024000E+03
1.600000E-04 13958 7.414000E+03 1.058000E+03
1.700000E-04 14951 7.981000E+03 1.134000E+03
1.800000E-04 15908 8.546000E+03 1.192000E+03
1.900000E-04 16901 9.116000E+03 1.245000E+03
2.000000E-04 17784 9.621000E+03 1.320000E+03
2.100000E-04 18706 1.013800E+04 1.381000E+03
2.200000E-04 19614 1.066900E+04 1.440000E+03
2.300000E-04 20569 1.121000E+04 1.482000E+03
2.400000E-04 21546 1.177600E+04 1.512000E+03
2.500000E-04 22542 1.228800E+04 1.599000E+03
2.600000E-04 23524 1.284800E+04 1.648000E+03
2.700000E-04 24416 1.338100E+04 1.731000E+03
2.800000E-04 25329 1.393000E+04 1.797000E+03
2.900000E-04 26255 1.445000E+04 1.871000E+03
3.000000E-04 27224 1.498300E+04 1.968000E+03
3.100000E-04 28172 1.552200E+04 2.028000E+03
3.200000E-04 29101 1.606700E+04 2.101000E+03
3.300000E-04 30101 1.664700E+04 2.161000E+03
3.400000E-04 31062 1.718700E+04 2.237000E+03
3.500000E-04 32009 1.772300E+04 2.294000E+03
3.600000E-04 32882 1.820000E+04 2.397000E+03
3.700000E-04 33801 1.870600E+04 2.450000E+03
3.800000E-04 34710 1.920800E+04 2.514000E+03
3.900000E-04 35685 1.974700E+04 2.576000E+03
4.000000E-04 36668 2.031200E+04 2.680000E+03
4.100000E-04 37681 2.089500E+04 2.781000E+03
4.200000E-04 38659 2.145400E+04 2.837000E+03
4.300000E-04 39629 2.203000E+04 2.910000E+03
4.400000E-04 40634 2.260500E+04 2.986000E+03
4.500000E-04 41534 2.306700E+04 3.072000E+03
4.600000E-04 42414 2.354900E+04 3.151000E+03
4.700000E-04 43397 2.411900E+04 3.237000E+03
4.800000E-04 44279 2.461200E+04 3.283000E+03
4.900000E-04 45280 2.521400E+04 3.315000E+03
5.000000E-04 46214 2.576500E+04 3.370000E+03
5.100000E-04 47234 2.635900E+04 3.437000E+03
5.200000E-04 48236 2.695100E+04 3.531000E+03
5.300000E-04 49177 2.752900E+04 3.600000E+03
5.400000E-04 50158 2.809800E+04 3.692000E+03
5.500000E-04 51124 2.864700E+04 3.790000E+03
5.600000E-04 52129 2.924100E+04 3.838000E+03
5.700000E-04 53087 2.979100E+04 3.914000E+03
5.800000E-04 54124 3.040500E+04 4.042000E+03
5.900000E-04 55055 3.092800E+04 4.124000E+03
6.000000E-04 55996 3.147800E+04 4.214000E+03
6.100000E-04 56983 3.206500E+04 4.277000E+03
6.200000E-04 57961 3.262100E+04 4.340000E+03
6.300000E-04 58881 3.314500E+04 4.411000E+03
6.400000E-04 59845 3.372400E+04 4.480000E+03
6.500000E-04 60780 3.426500E+04 4.601000E+03
6.600000E-04 61768 3.480900E+04 4.678000E+03
6.700000E-04 62708 3.535000E+04 4.729000E+03
6.800000E-04 63657 3.591200E+04 4.776000E+03
6.900000E-04 64611 3.650400E+04 4.863000E+03
7.000000E-04 65546 3.701100E+04 4.929000E+03
7.100000E-04 66519 3.759000E+04 5.028000E+03
7.200000E-04 67440 3.811100E+04 5.098000E+03
7.300000E-04 68402 3.865600E+04 5.131000E+03
7.400000E-04 69300 3.916300E+04 5.198000E+03
7.500000E-04 70277 3.971300E+04 5.250000E+03
7.600000E-04 71302 4.028500E+04 5.326000E+03
7.700000E-04 72209 4.081300E+04 5.416000E+03
7.800000E-04 73018 4.128500E+04 5.441000E+03
7.900000E-04 73948 4.181000E+04 5.537000E+03
8.000000E-04 74854 4.232700E+04 5.651000E+03
8.100000E-04 75809 4.291000E+04 5.734000E+03
8.200000E-04 76726 4.343600E+04 5.815000E+03
8.300000E-04 77697 4.401500E+04 5.897000E+03
8.400000E-04 78649 4.455900E+04 6.006000E+03
8.500000E-04 79589 4.512200E+04 6.077000E+03
8.600000E-04 80591 4.570400E+04 6.137000E+03
8.700000E-04 81613 4.628900E+04 6.192000E+03
8.800000E-04 82554 4.684000E+04 6.264000E+03
8.900000E-04 83534 4.743900E+04 6.318000E+03
9.000000E-04 84566 4.804900E+04 6.393000E+03
9.100000E-04 85545 4.861200E+04 6.470000E+03
9.200000E-04 86490 4.914600E+04 6.542000E+03
9.300000E-04 87412 4.969800E+04 6.586000E+03
9.400000E-04 88416 5.026100E+04 6.719000E+03
9.500000E-04 89385 5.081800E+04 6.783000E+03
9.600000E-04 90347 5.136800E+04 6.826000E+03
9.700000E-04 91331 5.191500E+04 6.883000E+03
9.800000E-04 92270 5.248500E+04 6.950000E+03
9.900000E-04 93267 5.302800E+04 7.021000E+03
1.000000E-03 94290 5.364100E+04 7.091000E+03
