 time E 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0 0.000000E+00
1.000000E-05 328 9.100000E+01
2.000000E-05 797 3.820000E+02
3.000000E-05 1365 8.110000E+02
4.000000E-05 2220 1.468000E+03
5.000000E-05 3070 2.123000E+03
6.000000E-05 3903 2.764000E+03
7.000000E-05 4824 3.507000E+03
8.000000E-05 5793 4.290000E+03
9.000000E-05 6719 5.036000E+03
1.000000E-04 7686 5.792000E+03
1.100000E-04 8663 6.572000E+03
1.200000E-04 9551 7.310000E+03
1.300000E-04 10568 8.137000E+03
1.400000E-04 11518 8.889000E+03
1.500000E-04 12521 9.695000E+03
1.600000E-04 13512 1.049300E+04
1.700000E-04 14418 1.121700E+04
1.800000E-04 15351 1.198400E+04
1.900000E-04 16354 1.277100E+04
2.000000E-04 17338 1.358200E+04
2.100000E-04 18374 1.439500E+04
2.200000E-04 19370 1.522100E+04
2.300000E-04 20357 1.601900E+04
2.400000E-04 21321 1.678300E+04
2.500000E-04 22323 1.760200E+04
2.600000E-04 23272 1.834900E+04
2.700000E-04 24199 1.907900E+04
2.800000E-04 25155 1.985300E+04
2.900000E-04 26070 2.061000E+04
3.000000E-04 27030 2.139000E+04
3.100000E-04 27991 2.214500E+04
3.200000E-04 28969 2.292300E+04
3.300000E-04 29864 2.364800E+04
3.400000E-04 30781 2.438000E+04
3.500000E-04 31730 2.512900E+04
3.600000E-04 32703 2.590400E+04
3.700000E-04 33730 2.672100E+04
3.800000E-04 34741 2.753400E+04
3.900000E-04 35829 2.841400E+04
4.000000E-04 36833 2.923800E+04
4.100000E-04 37846 3.003400E+04
4.200000E-04 38834 3.083600E+04
4.300000E-04 39809 3.162700E+04
4.400000E-04 40762 3.240200E+04
4.500000E-04 41728 3.316600E+04
4.600000E-04 42707 3.395500E+04
4.700000E-04 43645 3.471000E+04
4.800000E-04 44655 3.551300E+04
4.900000E-04 45642 3.633000E+04
5.000000E-04 46601 3.712300E+04
5.100000E-04 47512 3.784000E+04
5.200000E-04 48456 3.858700E+04
5.300000E-04 49373 3.933500E+04
5.400000E-04 50317 4.009000E+04
5.500000E-04 51241 4.082800E+04
5.600000E-04 52113 4.153200E+04
5.700000E-04 53009 4.225200E+04
5.800000E-04 53915 4.298200E+04
5.900000E-04 54925 4.378500E+04
6.000000E-04 55839 4.453000E+04
6.100000E-04 56832 4.531700E+04
6.200000E-04 57778 4.607700E+04
6.300000E-04 58802 4.689900E+04
6.400000E-04 59792 4.767900E+04
6.500000E-04 60763 4.847200E+04
6.600000E-04 61732 4.924000E+04
6.700000E-04 62677 5.002600E+04
6.800000E-04 63591 5.076200E+04
6.900000E-04 64599 5.157300E+04
7.000000E-04 65579 5.235900E+04
7.100000E-04 66562 5.313800E+04
7.200000E-04 67463 5.386900E+04
7.300000E-04 68405 5.463000E+04
7.400000E-04 69321 5.535100E+04
7.500000E-04 70289 5.613600E+04
7.600000E-04 71274 5.693100E+04
7.700000E-04 72230 5.770600E+04
7.800000E-04 73134 5.842300E+04
7.900000E-04 74067 5.916900E+04
8.000000E-04 75007 5.993800E+04
8.100000E-04 75913 6.067300E+04
8.200000E-04 76815 6.140200E+04
8.300000E-04 77732 6.215400E+04
8.400000E-04 78610 6.286500E+04
8.500000E-04 79478 6.355200E+04
8.600000E-04 80365 6.424900E+04
8.700000E-04 81234 6.496100E+04
8.800000E-04 82152 6.567700E+04
8.900000E-04 83134 6.647200E+04
9.000000E-04 84040 6.720600E+04
9.100000E-04 84992 6.796300E+04
9.200000E-04 85992 6.875600E+04
9.300000E-04 86908 6.950800E+04
9.400000E-04 87784 7.019000E+04
9.500000E-04 88793 7.100700E+04
9.600000E-04 89702 7.174400E+04
9.700000E-04 90604 7.246800E+04
9.800000E-04 91440 7.314200E+04
9.900000E-04 92343 7.384200E+04
1.000000E-03 93341 7.464200E+04
